province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,3171,2.89,BAKED BRICKS/BLOCKS/STONES,708,0.65,441
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,3171,2.89,UNBAKED BRICKS/MUD,1042,0.95,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,3171,2.89,WOOD/BAMBOO,551,0.5,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,3171,2.89,OTHERS,173,0.16,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,3171,2.89,BAKED BRICKS/BLOCKS/STONES,1431,1.3,530
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,3171,2.89,UNBAKED BRICKS/MUD,7751,7.06,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,3171,2.89,WOOD/BAMBOO,1773,1.62,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,3171,2.89,OTHERS,1096,1,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,3171,2.89,BAKED BRICKS/BLOCKS/STONES,2892,2.64,868
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,3171,2.89,UNBAKED BRICKS/MUD,25680,23.4,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,3171,2.89,WOOD/BAMBOO,3444,3.14,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,3171,2.89,OTHERS,2830,2.58,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,3171,2.89,BAKED BRICKS/BLOCKS/STONES,4679,4.26,1233
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,3171,2.89,UNBAKED BRICKS/MUD,38836,35.39,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,3171,2.89,WOOD/BAMBOO,5908,5.38,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,3171,2.89,OTHERS,4761,4.34,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,3171,2.89,BAKED BRICKS/BLOCKS/STONES,417,0.38,99
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,3171,2.89,UNBAKED BRICKS/MUD,3812,3.47,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,3171,2.89,WOOD/BAMBOO,1114,1.02,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,3171,2.89,OTHERS,837,0.76,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,2622,2.39,BAKED BRICKS/BLOCKS/STONES,708,0.65,72
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,2622,2.39,UNBAKED BRICKS/MUD,1042,0.95,153
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,2622,2.39,WOOD/BAMBOO,551,0.5,8
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,2622,2.39,OTHERS,173,0.16,6
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,2622,2.39,BAKED BRICKS/BLOCKS/STONES,1431,1.3,137
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,2622,2.39,UNBAKED BRICKS/MUD,7751,7.06,243
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,2622,2.39,WOOD/BAMBOO,1773,1.62,42
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,2622,2.39,OTHERS,1096,1,18
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,2622,2.39,BAKED BRICKS/BLOCKS/STONES,2892,2.64,135
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,2622,2.39,UNBAKED BRICKS/MUD,25680,23.4,586
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,2622,2.39,WOOD/BAMBOO,3444,3.14,43
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,2622,2.39,OTHERS,2830,2.58,11
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,2622,2.39,BAKED BRICKS/BLOCKS/STONES,4679,4.26,169
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,2622,2.39,UNBAKED BRICKS/MUD,38836,35.39,771
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,2622,2.39,WOOD/BAMBOO,5908,5.38,63
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,2622,2.39,OTHERS,4761,4.34,16
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,2622,2.39,BAKED BRICKS/BLOCKS/STONES,417,0.38,19
