province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,798896,29221,157774,307796,435541,390612,129055,181779,315109,357776,305651,335943,33895,21789
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,MALE,419351,15353,82211,162859,234189,210663,67966,93173,160529,182876,154136,170158,17839,11567
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,FEMALE,379468,13868,75563,144937,201352,179928,61068,88572,154520,174827,151446,165709,16046,10218
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,TRANSGENDER,77,0,0,0,0,21,21,34,60,73,69,76,10,4
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,RURAL,ALL SEXES,523134,20319,106609,206468,287049,250460,79928,113981,201678,230648,198537,219714,23731,15345
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,RURAL,MALE,274438,10638,55322,109035,154383,135193,41873,58056,102293,117545,99759,111105,12668,8251
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,RURAL,FEMALE,248631,9681,51287,97433,132666,115251,38039,55897,99333,113042,98721,108545,11054,7090
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,RURAL,TRANSGENDER,65,0,0,0,0,16,16,28,52,61,57,64,9,4
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,URBAN,ALL SEXES,275762,8902,51165,101328,148492,140152,49127,67798,113431,127128,107114,116229,10164,6444
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,URBAN,MALE,144913,4715,26889,53824,79806,75470,26093,35117,58236,65331,54377,59053,5171,3316
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,URBAN,FEMALE,130837,4187,24276,47504,68686,64677,23029,32675,55187,61785,52725,57164,4992,3128
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,URBAN,TRANSGENDER,12,0,0,0,0,5,5,6,8,12,12,12,1,0
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,TOTAL,ALL SEXES,42318,1884,8958,16934,22814,18913,5744,8542,16129,18824,16644,18512,2130,1367
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,TOTAL,MALE,22656,983,4662,8976,12488,10545,3148,4538,8412,9884,8563,9559,1136,713
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,TOTAL,FEMALE,19658,901,4296,7958,10326,8366,2594,4001,7713,8936,8077,8949,994,654
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,TOTAL,TRANSGENDER,4,0,0,0,0,2,2,3,4,4,4,4,0,0
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,RURAL,ALL SEXES,42318,1884,8958,16934,22814,18913,5744,8542,16129,18824,16644,18512,2130,1367
