province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2474,2.25,24618,22.43,417
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,1,12051,10.98,24618,22.43,3126
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5-10 YEARS,1,34846,31.75,24618,22.43,7292
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11-50 YEARS,1,54184,49.38,24618,22.43,12116
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,1,6180,5.63,24618,22.43,1667
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2474,2.25,32967,30.04,572
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,2,12051,10.98,32967,30.04,3563
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5-10 YEARS,2,34846,31.75,32967,30.04,11223
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11-50 YEARS,2,54184,49.38,32967,30.04,16013
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,2,6180,5.63,32967,30.04,1596
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2474,2.25,23776,21.67,482
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,3,12051,10.98,23776,21.67,2627
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5-10 YEARS,3,34846,31.75,23776,21.67,8117
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11-50 YEARS,3,54184,49.38,23776,21.67,11417
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,3,6180,5.63,23776,21.67,1133
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,4,2474,2.25,13550,12.35,376
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,LESS THAN 5 YEARS,4,12051,10.98,13550,12.35,1219
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,5-10 YEARS,4,34846,31.75,13550,12.35,4167
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,11-50 YEARS,4,54184,49.38,13550,12.35,7041
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OVER 50 YEARS,4,6180,5.63,13550,12.35,747
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,UNDER CONSTRUCTION,5,2474,2.25,4986,4.54,116
