province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OWNED,1,109735,92.53,26081,21.99,24618
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENTED,1,3817,3.22,26081,21.99,257
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENT FREE,1,5046,4.25,26081,21.99,1206
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OWNED,2,109735,92.53,35459,29.9,32967
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENTED,2,3817,3.22,35459,29.9,824
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENT FREE,2,5046,4.25,35459,29.9,1668
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OWNED,3,109735,92.53,26368,22.23,23776
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENTED,3,3817,3.22,26368,22.23,1481
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENT FREE,3,5046,4.25,26368,22.23,1111
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OWNED,4,109735,92.53,15013,12.66,13550
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENTED,4,3817,3.22,15013,12.66,808
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENT FREE,4,5046,4.25,15013,12.66,655
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,OWNED,5,109735,92.53,5300,4.47,4986
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,RENTED,5,3817,3.22,5300,4.47,146
