province_name,district_code,district_name,area_name,area_type,gender,count
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,BOTH SEXES,12650
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,MALE,6426
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,FEMALE,6224
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,RURAL,BOTH SEXES,9875
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,RURAL,MALE,4769
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,RURAL,FEMALE,5106
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,URBAN,BOTH SEXES,2775
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,URBAN,MALE,1657
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,URBAN,FEMALE,1118
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,TOTAL,BOTH SEXES,480
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,TOTAL,MALE,243
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,TOTAL,FEMALE,237
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,RURAL,BOTH SEXES,480
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,RURAL,MALE,243
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,RURAL,FEMALE,237
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,URBAN,BOTH SEXES,0
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,URBAN,MALE,0
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,URBAN,FEMALE,0
BALOCHISTAN,107,KHUZDAR DISTRICT,KARAKH SUB-TEHSIL,TOTAL,BOTH SEXES,820
