province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
BALOCHISTAN,107,KHUZDAR DISTRICT,NA,NA,NA,YES,KHUZDAR DISTRICT,NA,523134,274438,248631,65,27.53,34.53,19.88,27.69,25085,12578,6,13694,6750,3,1621,379,0,522834,300,316666,219714,23731,59208,114722,322980
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,NA,NA,YES,ARANJI SUB-TEHSIL,NA,42318,22656,19658,4,12.48,16.53,7.74,50,622,184,0,336,117,0,35,7,0,42308,10,25384,18512,2130,4114,7772,8744
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,NA,YES,ARANJI QH,NA,42318,22656,19658,4,12.48,16.53,7.74,50,622,184,0,336,117,0,35,7,0,42308,10,25384,18512,2130,4114,7772,8744
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,YES,ARANJI PC,NA,42318,22656,19658,4,12.48,16.53,7.74,50,622,184,0,336,117,0,35,7,0,42308,10,25384,18512,2130,4114,7772,8744
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,(BASUM KANI) BASUN KANI,0000000,3245,1706,1539,0,2.92,4.18,1.5,0,14,7,0,18,5,0,6,1,0,3245,0,1986,1600,203,222,814,73
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,(DADARRI KUMBI) DASTARI KUMBI,0000000,39,18,21,0,4,0,8.33,0,0,0,0,0,0,0,0,0,0,39,0,25,16,0,0,0,150
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,(JHAKAR) JHABKAR,0000000,1355,743,612,0,0.28,0.49,0,0,2,0,0,0,0,0,0,0,0,1355,0,715,424,48,0,112,177
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,(MOHD SAMATOI)M. SALMAN TOLAI,0000000,466,252,214,0,42.63,52.38,32.8,0,5,3,0,8,2,0,0,0,0,466,0,251,172,21,2,115,128
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ABDARI,0000000,136,79,57,0,36.14,44.44,26.32,0,4,2,0,1,0,0,0,0,0,136,0,83,69,10,0,28,121
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ALANGI,0000000,385,217,168,0,3.31,5.97,0,0,5,0,0,0,0,0,0,0,0,385,0,242,193,34,1,21,156
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ALOO BANT,0000000,770,453,317,0,0.5,0.76,0,0,2,0,0,0,0,0,0,0,0,770,0,398,215,29,106,81,221
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ANDRO,0000000,247,127,120,0,7.09,12.86,1.41,0,4,0,0,0,0,0,0,0,0,247,0,141,108,11,0,24,145
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ARAJI MASJID,0000000,3298,1763,1534,1,37.06,47.89,24.51,100,103,17,0,22,1,0,2,0,0,3289,9,1862,1478,170,275,742,176
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ASHONOR,0000000,145,71,74,0,5.26,5.88,4.55,0,1,1,0,0,0,0,0,0,0,145,0,95,68,10,34,4,157
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,AWAND SHARQI,0000000,229,130,99,0,1.28,2.25,0,0,0,0,0,0,0,0,0,0,0,229,0,156,114,14,59,0,160
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BAKTAR RAMRI,0000000,1494,785,709,0,5.06,8.88,0.67,0,10,0,0,7,0,0,2,1,0,1494,0,969,736,77,33,290,630
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BAKTAR ZABRI MASJID,0000000,635,326,309,0,4.15,6.49,1.48,0,6,1,0,1,0,0,2,0,0,635,0,434,303,26,148,105,43
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BARG JHABOR,0000000,153,80,73,0,15.65,20.63,9.62,0,0,0,0,1,0,0,1,0,0,153,0,115,71,10,11,3,157
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BHABHARA,0000000,312,145,167,0,11.83,18.95,4.4,0,10,3,0,5,0,0,0,0,0,312,0,186,143,26,55,46,193
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BHADIN,0000000,257,136,121,0,44.1,51.76,35.53,0,13,5,0,7,1,0,0,0,0,257,0,161,116,11,67,56,125
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BOHER MASS,0000000,1648,853,794,1,12.17,18.8,5.19,0,41,12,0,22,4,0,0,0,0,1648,0,912,686,76,106,438,151
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BUT KOCHAOW,0000000,113,59,54,0,2.9,5.41,0,0,0,0,0,2,0,0,0,0,0,113,0,69,59,10,5,10,0
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,CHAIRI CHATERKI,0000000,153,71,82,0,3.23,6.52,0,0,0,0,0,0,0,0,0,0,0,153,0,93,60,3,0,10,160
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,CHIBI KA,0000000,116,62,54,0,20.51,27.91,11.43,0,2,0,0,0,0,0,0,0,0,116,0,78,62,11,22,34,200
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,DOSHAI,0000000,316,152,164,0,8.46,12.87,4,0,0,0,0,0,0,0,0,0,0,316,0,201,141,20,1,10,198
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,GABA MAR,0000000,1096,646,450,0,0.67,0.72,0.6,0,1,0,0,0,0,0,0,0,0,1096,0,750,605,41,133,26,350
