province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
BALOCHISTAN,107,KHUZDAR DISTRICT,NA,NA,NA,YES,KHUZDAR DISTRICT,275762,144913,130837,12,51.1,58.93,42.54,16.67,25092,17313,1,16706,9212,1,3368,1647,0,271745,4017,174434,116229,10164,31691,79161
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,NA,NA,YES,KHUZDAR TEHSIL,182444,95244,87193,7,54.03,61.82,45.5,0,17141,12389,0,11940,6237,0,2799,1437,0,179393,3051,118278,80873,6969,22587,58930
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,KHUZDAR MUNICIPAL CORPORATION,NA,YES,KHUZDAR MUNICIPAL CORPORATION,182444,95244,87193,7,54.03,61.82,45.5,0,17141,12389,0,11940,6237,0,2799,1437,0,179393,3051,118278,80873,6969,22587,58930
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,KHUZDAR MUNICIPAL CORPORATION,CHARGE NO 12,YES,CHARGE NO 12,182444,95244,87193,7,54.03,61.82,45.5,0,17141,12389,0,11940,6237,0,2799,1437,0,179393,3051,118278,80873,6969,22587,58930
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,KHUZDAR MUNICIPAL CORPORATION,CHARGE NO 12,NO,CIRCLE NO 01,9214,4870,4343,1,10.42,14.82,5.6,0,216,56,0,113,51,0,6,7,0,9212,2,5912,3916,436,1399,2737
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,KHUZDAR MUNICIPAL CORPORATION,CHARGE NO 12,NO,CIRCLE NO 02,19252,9970,9281,1,33.86,41.64,25.28,0,968,516,0,348,129,0,77,18,0,19235,17,12231,8268,836,4203,4098
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,KHUZDAR MUNICIPAL CORPORATION,CHARGE NO 12,NO,CIRCLE NO 03,33297,17460,15837,0,51.08,61.72,39.21,0,3186,1814,0,2593,1215,0,351,166,0,33184,113,20906,14622,1113,4202,10177
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,KHUZDAR MUNICIPAL CORPORATION,CHARGE NO 12,NO,CIRCLE NO 04,10913,5662,5250,1,59.28,69.6,48.78,0,1220,918,0,839,489,0,222,128,0,9294,1619,7466,5365,433,1334,3956
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,KHUZDAR MUNICIPAL CORPORATION,CHARGE NO 12,NO,CIRCLE NO 05,9975,5215,4760,0,69.09,75.21,62.59,0,982,875,0,1100,738,0,535,344,0,9751,224,7115,5061,351,1591,3786
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR TEHSIL,KHUZDAR MUNICIPAL CORPORATION,CHARGE NO 12,NO,CIRCLE NO 06,6979,3552,3426,1,67.45,75.74,58.99,0,830,719,0,688,445,0,205,123,0,6013,966,4869,3507,344,578,2697
