province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,107,KHUZDAR DISTRICT,NA,NA,NA,YES,KHUZDAR DISTRICT,NA,80616,1161,8616,70839,22447,18249,547,67606,63419,30807,6.36
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,NA,NA,YES,ARANJI SUB-TEHSIL,NA,6933,55,689,6189,705,305,63,5460,4277,814,6
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,NA,YES,ARANJI QH,NA,6933,55,689,6189,705,305,63,5460,4277,814,6
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,YES,ARANJI PC,NA,6933,55,689,6189,705,305,63,5460,4277,814,6
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,(BASUM KANI) BASUN KANI,0000000,494,4,6,484,54,1,1,458,207,10,6.55
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,(DADARRI KUMBI) DASTARI KUMBI,0000000,8,0,0,8,0,0,0,1,2,0,4.88
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,(JHAKAR) JHABKAR,0000000,177,0,4,173,4,1,0,124,10,2,7.66
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,(MOHD SAMATOI)M. SALMAN TOLAI,0000000,49,1,3,45,2,9,0,49,47,3,7.63
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ABDARI,0000000,18,1,0,17,0,0,0,18,18,2,6.06
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ALANGI,0000000,84,0,2,82,8,1,0,0,1,83,4.58
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ALOO BANT,0000000,64,0,0,64,0,0,0,4,5,1,10.2
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ANDRO,0000000,52,0,0,52,7,0,0,33,35,17,4.75
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ARAJI MASJID,0000000,479,14,208,257,12,13,18,382,242,44,6.89
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,ASHONOR,0000000,31,0,10,21,0,0,0,15,4,5,4.68
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,AWAND SHARQI,0000000,44,0,1,43,1,0,0,0,0,4,5.2
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BAKTAR RAMRI,0000000,194,0,7,187,2,1,2,186,187,4,7.21
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BAKTAR ZABRI MASJID,0000000,123,0,0,123,0,1,0,7,33,1,5.16
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BARG JHABOR,0000000,29,0,0,29,0,0,0,23,1,0,5.28
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BHABHARA,0000000,65,1,3,61,1,0,0,23,14,21,4.8
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BHADIN,0000000,51,0,13,38,0,0,0,50,51,1,5.04
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BOHER MASS,0000000,339,7,39,293,80,13,1,243,252,33,4.86
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,BUT KOCHAOW,0000000,26,0,8,18,5,0,0,26,0,0,4.35
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,CHAIRI CHATERKI,0000000,17,0,0,17,2,2,0,5,6,1,9
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,CHIBI KA,0000000,19,0,0,19,0,0,0,1,0,3,6.11
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,DOSHAI,0000000,69,1,0,68,1,3,0,19,15,1,4.58
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,GABA MAR,0000000,238,1,95,142,0,2,1,181,178,4,4.48
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,GOLA,0000000,38,0,0,38,1,0,0,1,2,37,5.13
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,GOLADO,0000000,30,0,3,27,30,0,0,30,30,1,4.23
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,HEENAR,0000000,73,0,3,70,0,0,2,13,12,17,6.11
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,JAMBOORO,0000000,143,0,0,143,2,0,0,143,142,0,6.18
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,JARANDER,0000000,118,0,0,118,3,1,0,105,42,4,4.77
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,JUGI,0000000,37,0,1,36,1,1,1,34,33,3,5.65
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,KANOGI,0000000,40,1,3,36,2,0,0,40,33,38,9.53
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,KHAZEENA,0000000,414,6,7,401,15,7,3,397,396,6,5.97
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,KHOSO ARNGI,0000000,236,0,29,207,14,0,0,221,47,20,6.81
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,KISHARI,0000000,499,0,5,494,50,0,1,435,390,7,4.88
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,KOHAN MASJID,0000000,57,0,7,50,0,1,0,57,56,0,4.28
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,KUMBI,0000000,13,0,0,13,13,1,1,12,13,2,4.08
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,LAKAR,0000000,42,0,2,40,1,0,0,42,41,1,6.52
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,LASHKAR,0000000,15,0,0,15,0,0,0,15,15,0,4.53
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,LASO,0000000,63,0,8,55,8,0,0,9,17,15,4.48
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,LEHRO,0000000,178,0,10,168,12,0,0,176,84,82,5.39
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,MARDAN PHUSHI KHAIR,0000000,339,0,18,321,6,9,6,326,316,21,7.23
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,MARRI CHIB,0000000,19,0,2,17,0,0,0,19,19,19,8.32
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,NIMI BAINT,0000000,244,0,2,242,0,0,0,119,94,4,7.35
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,OJATOO,0000000,37,0,6,31,0,0,0,24,22,1,9.41
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,OWAND,0000000,7,0,0,7,0,0,0,1,1,0,5
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,PUSHI KHEER/TOLLAI,0000000,233,5,7,221,134,160,2,230,229,152,5.81
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,SAHARKI,0000000,66,0,1,65,4,0,0,56,53,0,5.98
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,SAMATOI,0000000,62,0,0,62,3,0,1,60,59,5,5.31
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,SHAHO KUMBI,0000000,10,0,0,10,1,1,0,0,0,10,4.7
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,SHAK LOHI,0000000,26,0,9,17,3,0,0,11,6,3,4.35
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,SHUM,0000000,87,0,3,84,62,0,0,76,60,3,6.17
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,SINGAR,0000000,173,4,2,167,77,2,3,154,26,12,4.93
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,SONAROO,0000000,498,3,18,477,50,56,12,427,426,27,6.32
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,TALLAR CHIB,0000000,7,0,1,6,0,0,0,7,7,1,13.71
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,TRAGAR,0000000,334,6,61,267,33,19,8,280,269,76,5.85
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,TRALL,0000000,95,0,82,13,0,0,0,86,26,4,4.62
BALOCHISTAN,107,KHUZDAR DISTRICT,ARANJI SUB-TEHSIL,ARANJI QH,ARANJI PC,NO,WISTRO,0000000,30,0,0,30,1,0,0,6,3,3,4.23
BALOCHISTAN,107,KHUZDAR DISTRICT,KARAKH SUB-TEHSIL,NA,NA,YES,KARAKH SUB-TEHSIL,NA,5300,95,683,4522,1100,229,38,4571,3548,1883,5.78
BALOCHISTAN,107,KHUZDAR DISTRICT,KARAKH SUB-TEHSIL,KARAKH QH,NA,YES,KARAKH QH,NA,5300,95,683,4522,1100,229,38,4571,3548,1883,5.78
BALOCHISTAN,107,KHUZDAR DISTRICT,KARAKH SUB-TEHSIL,KARAKH QH,BHALONK PC,YES,BHALONK PC,NA,1023,1,91,931,72,5,7,869,470,273,5.27
BALOCHISTAN,107,KHUZDAR DISTRICT,KARAKH SUB-TEHSIL,KARAKH QH,BHALONK PC,NO,(CHAND ZAI) CHANDRAMO,0000039,10,0,0,10,0,0,0,8,0,0,4.4
