province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
BALOCHISTAN,127,SIBI DISTRICT,NA,NA,NA,YES,SIBI DISTRICT,NA,115077,61043,54029,5,36,48,23,60,7388,3679,0,8013,1913,3,1314,489,0,114124,953,76399,57401,5837,18982,43355,634119
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,NA,NA,YES,KOT MANDAI SUB-TEHSIL,NA,7583,4032,3551,0,3,3,3,0,23,16,0,13,13,0,0,2,0,7575,8,4280,3391,330,1169,1572,9377
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,NA,YES,KOTMANDAI QH,NA,7583,4032,3551,0,3,3,3,0,23,16,0,13,13,0,0,2,0,7575,8,4280,3391,330,1169,1572,9377
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,YES,KOT MANDAI PC,NA,7583,4032,3551,0,3,3,3,0,23,16,0,13,13,0,0,2,0,7575,8,4280,3391,330,1169,1572,7835
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,NO,KOT,0000003,2915,1533,1382,0,2,2,2,0,5,6,0,3,3,0,0,2,0,2914,1,1600,1289,116,447,661,4168
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,NO,MANDAI,0000004,3933,2102,1831,0,4,4,4,0,14,10,0,9,10,0,0,0,0,3926,7,2224,1753,162,595,734,2739
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,NO,TOKHI AQAL SHAH,0000002,388,200,188,0,1,2,0,0,1,0,0,1,0,0,0,0,0,388,0,242,183,22,30,95,772
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,NO,TOKHI MADAT SHAH,0000001,347,197,150,0,5,7,2,0,3,0,0,0,0,0,0,0,0,347,0,214,166,30,97,82,156
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,NILI PC,YES,NILI PC,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,NILI PC,NO,GALAKHI,0000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,NILI PC,NO,SMACH,0000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,NA,NA,YES,LEHRI TEHSIL,NA,44490,23211,21278,1,27,39,14,0,2213,854,0,2274,464,0,453,98,0,43686,804,28389,20948,2071,7737,15898,365084
