province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,127,SIBI DISTRICT,NA,NA,NA,YES,SIBI DISTRICT,NA,18415,1343,2724,14348,7303,13539,3367,11912,12892,11843,6.04
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,NA,NA,YES,KOT MANDAI SUB-TEHSIL,NA,1167,1,22,1144,7,9,2,251,278,46,6.02
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,NA,YES,KOTMANDAI QH,NA,1167,1,22,1144,7,9,2,251,278,46,6.02
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,YES,KOT MANDAI PC,NA,1167,1,22,1144,7,9,2,251,278,46,6.02
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,NO,KOT,0000003,406,0,4,402,1,1,1,10,21,7,6.49
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,NO,MANDAI,0000004,646,1,18,627,6,8,1,239,228,33,5.82
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,NO,TOKHI AQAL SHAH,0000002,78,0,0,78,0,0,0,0,0,4,4.97
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,KOT MANDAI PC,NO,TOKHI MADAT SHAH,0000001,37,0,0,37,0,0,0,2,29,2,6.41
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,NILI PC,YES,NILI PC,NA,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,NILI PC,NO,GALAKHI,0000010,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,KOTMANDAI QH,NILI PC,NO,SMACH,0000011,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,NA,NA,YES,LEHRI TEHSIL,NA,7387,358,1155,5874,2195,5361,1305,4374,4848,4501,5.91
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,NA,YES,LEHRI SADDAR QH,NA,7387,358,1155,5874,2195,5361,1305,4374,4848,4501,0
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,YES,BELPAT /BAKHTIARABAD DOMKI PC,NA,1086,152,125,809,225,865,437,708,857,831,6.99
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,NO,ACHRI,0000090,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,NO,BELPAT GHARI JANUBI,0000099,780,151,117,512,211,745,435,525,665,717,7.17
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,NO,BELPAT GHARRI SHUMALI,0000098,99,1,1,97,8,61,0,80,81,80,5.33
