province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,UNDER CONSTRUCTION,1,274,1.32,8017,38.5,56
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,LESS THAN 5 YEARS,1,1958,9.4,8017,38.5,798
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,5-10 YEARS,1,6060,29.1,8017,38.5,2320
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,11-50 YEARS,1,10013,48.09,8017,38.5,3642
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OVER 50 YEARS,1,2518,12.09,8017,38.5,1201
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,UNDER CONSTRUCTION,2,274,1.32,7021,33.72,106
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,LESS THAN 5 YEARS,2,1958,9.4,7021,33.72,669
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,5-10 YEARS,2,6060,29.1,7021,33.72,2162
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,11-50 YEARS,2,10013,48.09,7021,33.72,3285
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OVER 50 YEARS,2,2518,12.09,7021,33.72,799
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,UNDER CONSTRUCTION,3,274,1.32,2836,13.62,63
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,LESS THAN 5 YEARS,3,1958,9.4,2836,13.62,252
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,5-10 YEARS,3,6060,29.1,2836,13.62,815
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,11-50 YEARS,3,10013,48.09,2836,13.62,1467
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OVER 50 YEARS,3,2518,12.09,2836,13.62,239
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,UNDER CONSTRUCTION,4,274,1.32,1574,7.56,27
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,LESS THAN 5 YEARS,4,1958,9.4,1574,7.56,122
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,5-10 YEARS,4,6060,29.1,1574,7.56,439
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,11-50 YEARS,4,10013,48.09,1574,7.56,835
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OVER 50 YEARS,4,2518,12.09,1574,7.56,151
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,UNDER CONSTRUCTION,5,274,1.32,624,3,12
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,LESS THAN 5 YEARS,5,1958,9.4,624,3,45
