province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,INSIDE WATER,TOTAL INSIDE,17424,64.11,13369
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,INSIDE WATER,TAP,12654,46.56,9635
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,INSIDE WATER,ELECTRIC/HAND PUMP,1343,4.94,1189
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,INSIDE WATER,PROTECTED WELL,341,1.25,315
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,INSIDE WATER,UN-PROTECTED WELL,1082,3.98,967
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,INSIDE WATER,OTHERS,2004,7.37,1263
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,OUTSIDE WATER,TOTAL OUTSIDE,9753,35.89,7454
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,OUTSIDE WATER,TAP,234,0.86,133
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,OUTSIDE WATER,ELECTRIC/HAND PUMP,719,2.65,603
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,OUTSIDE WATER,PROTECTED WELL,76,0.28,76
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,OUTSIDE WATER,UN-PROTECTED WELL,379,1.39,349
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,OUTSIDE WATER,SPRING,192,0.71,157
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,OUTSIDE WATER,CANAL/RIVER/POND,6037,22.21,4468
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,OUTSIDE WATER,OTHERS,2116,7.79,1668
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,COOKING FUEL,WOOD,16713,61.5,133
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,COOKING FUEL,GAS,9916,36.49,603
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,COOKING FUEL,KEROSENE OIL,67,0.25,76
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,COOKING FUEL,OTHERS,481,1.77,349
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,LIGHTING SOURCE,ELECTRICITY,16713,61.5,13096
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,LIGHTING SOURCE,KEROSENE OIL,9916,36.49,7546
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,OWNED,20823,76.62,LIGHTING SOURCE,GAS LAMP,67,0.25,34
