province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,15910,2405190,1240254,1164826,110,106.48,151.17,32.31,5.83,1547751,2.34
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,NA,1628184,839512,788651,21,106.45,NA,NA,5.83,1182535,1.69
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,NA,777006,400742,376175,89,106.53,NA,NA,5.83,365216,4.05
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,TOTAL,946,224088,114999,109086,3,105.42,236.88,19.34,5.18,146436,2.26
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,RURAL,NA,180739,92903,87833,3,105.77,NA,NA,5.2,130530,1.72
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,URBAN,NA,43349,22096,21253,NA,103.97,NA,NA,5.06,15906,5.41
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,TOTAL,582,263218,135633,127577,8,106.31,452.26,35.67,6.11,173252,2.22
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,RURAL,NA,169334,87377,81954,3,106.62,NA,NA,6.13,132370,1.3
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,URBAN,NA,93884,48256,45623,5,105.77,NA,NA,6.08,40882,4.46
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR TALUKA,TOTAL,585,440412,227622,212736,54,107,752.84,52.64,5.64,275255,2.5
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR TALUKA,RURAL,NA,208567,107578,100984,5,106.53,NA,NA,5.56,150316,1.74
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR TALUKA,URBAN,NA,231845,120044,111752,49,107.42,NA,NA,5.71,124939,3.3
SINDH,081,KHAIRPUR DISTRICT,KINGRI TALUKA,TOTAL,531,340297,174559,165729,9,105.33,640.86,27.97,6.03,228630,2.11
SINDH,081,KHAIRPUR DISTRICT,KINGRI TALUKA,RURAL,NA,245116,125674,119438,4,105.22,NA,NA,6.1,184360,1.51
SINDH,081,KHAIRPUR DISTRICT,KINGRI TALUKA,URBAN,NA,95181,48885,46291,5,105.6,NA,NA,5.87,44270,4.1
SINDH,081,KHAIRPUR DISTRICT,KOT DIJI TALUKA,TOTAL,520,348582,179985,168588,9,106.76,670.35,24.57,5.9,227968,2.26
SINDH,081,KHAIRPUR DISTRICT,KOT DIJI TALUKA,RURAL,NA,262926,135854,127072,NA,106.91,NA,NA,5.89,182369,1.94
SINDH,081,KHAIRPUR DISTRICT,KOT DIJI TALUKA,URBAN,NA,85656,44131,41516,9,106.3,NA,NA,5.92,45599,3.37
SINDH,081,KHAIRPUR DISTRICT,MIRWAH TALUKA,TOTAL,631,352764,181338,171417,9,105.79,559.06,26.61,5.95,226373,2.36
SINDH,081,KHAIRPUR DISTRICT,MIRWAH TALUKA,RURAL,NA,258899,133128,125771,NA,105.85,NA,NA,5.96,183203,1.83
SINDH,081,KHAIRPUR DISTRICT,MIRWAH TALUKA,URBAN,NA,93865,48210,45646,9,105.62,NA,NA,5.9,43170,4.16
SINDH,081,KHAIRPUR DISTRICT,NARA TALUKA,TOTAL,11611,160643,84529,76112,2,111.06,13.84,24.04,5.63,92387,2.95
SINDH,081,KHAIRPUR DISTRICT,NARA TALUKA,RURAL,NA,122023,64315,57708,NA,111.45,NA,NA,5.69,92387,1.47
SINDH,081,KHAIRPUR DISTRICT,NARA TALUKA,URBAN,NA,38620,20214,18404,2,109.83,NA,NA,5.45,NA,NA
SINDH,081,KHAIRPUR DISTRICT,SOBHO DERO TALUKA,TOTAL,504,275186,141589,133581,16,105.99,546,34.38,6.15,177450,2.33
SINDH,081,KHAIRPUR DISTRICT,SOBHO DERO TALUKA,RURAL,NA,180580,92683,87891,6,105.45,NA,NA,6.06,127000,1.87
SINDH,081,KHAIRPUR DISTRICT,SOBHO DERO TALUKA,URBAN,NA,94606,48906,45690,10,107.04,NA,NA,6.32,50450,3.36
