province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,TOTAL,405726
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,01,10281
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,02,46109
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,03,46877
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,04,51861
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,05,52605
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,06,51151
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,07,43243
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,08,34176
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,09,23998
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,2365661,10 AND UP,45425
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,TOTAL,275396
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,01,6618
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,02,32640
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,03,32179
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,04,34650
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,05,34623
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,06,34044
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,07,29306
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,08,23441
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,09,16734
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,1605485,10 AND UP,31161
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,760176,TOTAL,130330
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,760176,01,3663
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,760176,02,13469
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,760176,03,14698
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,760176,04,17211
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,760176,05,17982
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,760176,06,17107
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,760176,07,13937
