province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,356,ALL SEXES,1628184
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,356,MALE,839512
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,356,FEMALE,788651
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,356,TRANSGENDER,21
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"5,000 AND ABOVE",143,ALL SEXES,1116745
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"5,000 AND ABOVE",143,MALE,575252
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"5,000 AND ABOVE",143,FEMALE,541476
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"5,000 AND ABOVE",143,TRANSGENDER,17
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"2,000 - 4,999",123,ALL SEXES,429657
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"2,000 - 4,999",123,MALE,221647
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"2,000 - 4,999",123,FEMALE,208006
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"2,000 - 4,999",123,TRANSGENDER,4
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"1,000 - 1,999",38,ALL SEXES,58957
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"1,000 - 1,999",38,MALE,30729
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"1,000 - 1,999",38,FEMALE,28228
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,"1,000 - 1,999",38,TRANSGENDER,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,500 - 999,20,ALL SEXES,14784
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,500 - 999,20,MALE,7676
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,500 - 999,20,FEMALE,7108
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,500 - 999,20,TRANSGENDER,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,200 - 499,17,ALL SEXES,6411
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,200 - 499,17,MALE,3366
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,200 - 499,17,FEMALE,3045
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,200 - 499,17,TRANSGENDER,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,LESS THAN 200,14,ALL SEXES,1630
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,LESS THAN 200,14,MALE,842
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,LESS THAN 200,14,FEMALE,788
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,LESS THAN 200,14,TRANSGENDER,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,UN-INHABITED,1,ALL SEXES,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,UN-INHABITED,1,MALE,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,UN-INHABITED,1,FEMALE,0
