province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,KITCHEN,SEPARATE,217486,53.6,202430
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,KITCHEN,SHARED,58480,14.41,54373
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,KITCHEN,NONE,129760,31.98,117165
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,BATH,SEPARATE,202895,50.01,188385
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,BATH,SHARED,62965,15.52,58728
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,BATH,NONE,139866,34.47,126855
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,LATRINE,SEWER,68174,16.8,61239
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,LATRINE,SEPTIC TANK,24782,6.11,23742
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,LATRINE,OPEN DRAIN,93990,23.17,86036
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,LATRINE,PIT WITH SLAB,89436,22.04,85519
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,LATRINE,OTHER,23178,5.71,21663
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,373968,92.17,LATRINE,NONE,106166,26.17,95769
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,KITCHEN,SEPARATE,217486,53.6,8450
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,KITCHEN,SHARED,58480,14.41,1503
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,KITCHEN,NONE,129760,31.98,2059
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,BATH,SEPARATE,202895,50.01,8861
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,BATH,SHARED,62965,15.52,1621
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,BATH,NONE,139866,34.47,1530
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,LATRINE,SEWER,68174,16.8,5257
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,LATRINE,SEPTIC TANK,24782,6.11,428
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,LATRINE,OPEN DRAIN,93990,23.17,3648
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,LATRINE,PIT WITH SLAB,89436,22.04,1648
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,LATRINE,OTHER,23178,5.71,143
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,12012,2.96,LATRINE,NONE,106166,26.17,888
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,KITCHEN,SEPARATE,217486,53.6,6606
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,KITCHEN,SHARED,58480,14.41,2604
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,KITCHEN,NONE,129760,31.98,10536
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,BATH,SEPARATE,202895,50.01,5649
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,BATH,SHARED,62965,15.52,2616
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,BATH,NONE,139866,34.47,11481
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,LATRINE,SEWER,68174,16.8,1678
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,LATRINE,SEPTIC TANK,24782,6.11,612
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,LATRINE,OPEN DRAIN,93990,23.17,4306
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,LATRINE,PIT WITH SLAB,89436,22.04,2269
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,LATRINE,OTHER,23178,5.71,1372
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,19746,4.87,LATRINE,NONE,106166,26.17,9509
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,KITCHEN,SEPARATE,132243,48.02,126992
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,KITCHEN,SHARED,40922,14.86,38994
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,KITCHEN,NONE,102231,37.12,94013
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,BATH,SEPARATE,116123,42.17,111943
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,BATH,SHARED,43330,15.73,41576
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,BATH,NONE,115943,42.1,106480
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,LATRINE,SEWER,26802,9.73,25640
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,LATRINE,SEPTIC TANK,17186,6.24,16659
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,OWNED,259999,94.41,LATRINE,OPEN DRAIN,56301,20.44,53640
