province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,KITCHEN,SEPARATE,202430,54.13,5168
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,KITCHEN,SHARED,54373,14.54,1477
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,KITCHEN,NONE,117165,31.33,2497
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,BATH,SEPARATE,188385,50.37,5133
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,BATH,SHARED,58728,15.7,1385
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,BATH,NONE,126855,33.92,2624
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,LATRINE,SEWER,61239,16.38,2265
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,LATRINE,SEPTIC TANK,23742,6.35,538
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,LATRINE,OPEN DRAIN,86036,23.01,1463
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,LATRINE,PIT WITH SLAB,85519,22.87,2247
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,LATRINE,OTHER,21663,5.79,412
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,9142,2.44,LATRINE,NONE,95769,25.61,2217
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,65451,17.5,KITCHEN,SEPARATE,202430,54.13,32375
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,65451,17.5,KITCHEN,SHARED,54373,14.54,9384
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,65451,17.5,KITCHEN,NONE,117165,31.33,23692
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,65451,17.5,BATH,SEPARATE,188385,50.37,30206
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,65451,17.5,BATH,SHARED,58728,15.7,10254
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,65451,17.5,BATH,NONE,126855,33.92,24991
