province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,081,KHAIRPUR DISTRICT,NA,NA,NA,YES,KHAIRPUR DISTRICT,130330,76280,17550,36500,123125,116287,63412,102801,106407,109719,5.83
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,NA,NA,YES,FAIZ GANJ TALUKA,8172,3617,1075,3480,7442,6950,20,4525,4856,5325,5.06
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,KARUNDI TC,NA,YES,KARUNDI TC,1978,980,208,790,1816,1803,8,1250,1309,1471,5.06
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,KARUNDI TC,CHARGE NO 03,YES,CHARGE NO 03,1978,980,208,790,1816,1803,8,1250,1309,1471,5.06
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,KARUNDI TC,CHARGE NO 03,NO,CIRCLE NO 01,1978,980,208,790,1816,1803,8,1250,1309,1471,5.06
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,PACCA CHANG TC,NA,YES,PACCA CHANG TC,6194,2637,867,2690,5626,5147,12,3275,3547,3854,5.06
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,PACCA CHANG TC,CHARGE NO 04,YES,CHARGE NO 04,6194,2637,867,2690,5626,5147,12,3275,3547,3854,5.06
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,PACCA CHANG TC,CHARGE NO 04,NO,CIRCLE NO 01,1097,646,130,321,950,981,2,529,550,959,4.83
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,PACCA CHANG TC,CHARGE NO 04,NO,CIRCLE NO 02,1396,484,245,667,1346,1177,4,583,799,1250,5.18
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,PACCA CHANG TC,CHARGE NO 04,NO,CIRCLE NO 03,1215,478,174,563,1159,980,1,491,568,587,4.95
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,PACCA CHANG TC,CHARGE NO 04,NO,CIRCLE NO 04,1084,439,149,496,1077,933,0,1028,973,463,5.03
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,PACCA CHANG TC,CHARGE NO 04,NO,CIRCLE NO 05,960,458,98,404,686,643,5,384,405,375,5.3
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,PACCA CHANG TC,CHARGE NO 04,NO,CIRCLE NO 06,442,132,71,239,408,433,0,260,252,220,5.12
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,NA,NA,YES,GAMBAT TALUKA,15004,8599,1795,4610,14748,14195,8241,13417,13628,14326,6.08
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,AGRA TC,NA,YES,AGRA TC,2783,974,327,1482,2694,2696,272,2454,2350,2526,5.84
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,AGRA TC,CHARGE NO 05,YES,CHARGE NO 05,2783,974,327,1482,2694,2696,272,2454,2350,2526,5.84
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,AGRA TC,CHARGE NO 05,NO,CIRCLE NO 01,1343,461,129,753,1302,1331,271,1111,1065,1163,5.92
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,AGRA TC,CHARGE NO 05,NO,CIRCLE NO 02,1440,513,198,729,1392,1365,1,1343,1285,1363,5.76
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,GAMBAT MC,NA,YES,GAMBAT MC,8137,5548,1027,1562,8003,7582,5504,7366,7608,7874,6.27
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,GAMBAT MC,CHARGE NO 03,YES,CHARGE NO 03,8137,5548,1027,1562,8003,7582,5504,7366,7608,7874,6.27
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,GAMBAT MC,CHARGE NO 03,NO,CIRCLE NO 01,2557,1541,229,787,2525,2382,1411,2349,2443,2514,6.3
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,GAMBAT MC,CHARGE NO 03,NO,CIRCLE NO 02,2445,1724,375,346,2374,2157,1599,2178,2222,2351,6.86
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,GAMBAT MC,CHARGE NO 03,NO,CIRCLE NO 03,1720,1358,155,207,1711,1694,1582,1587,1663,1697,5.82
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,GAMBAT MC,CHARGE NO 03,NO,CIRCLE NO 04,1415,925,268,222,1393,1349,912,1252,1280,1312,5.77
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,KHUHRA TC,NA,YES,KHUHRA TC,4084,2077,441,1566,4051,3917,2465,3597,3670,3926,5.87
