province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,1,373968,92.17,258081,63.61,237827
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,1,12012,2.96,258081,63.61,5102
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,1,19746,4.87,258081,63.61,15152
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,2,373968,92.17,104137,25.67,95785
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,2,12012,2.96,104137,25.67,5121
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,2,19746,4.87,104137,25.67,3231
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,3,373968,92.17,26962,6.65,24922
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,3,12012,2.96,26962,6.65,1257
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,3,19746,4.87,26962,6.65,783
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,4,373968,92.17,9525,2.35,8911
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,4,12012,2.96,9525,2.35,351
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,4,19746,4.87,9525,2.35,263
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,5,373968,92.17,2782,0.69,2599
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,5,12012,2.96,2782,0.69,82
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,5,19746,4.87,2782,0.69,101
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,6,373968,92.17,1299,0.32,1199
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,6,12012,2.96,1299,0.32,20
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,6,19746,4.87,1299,0.32,80
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,OWNED,7,373968,92.17,1949,0.48,1815
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENTED,7,12012,2.96,1949,0.48,53
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,RENT FREE,7,19746,4.87,1949,0.48,81
