province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,2269473,0,REGULAR,271328,97.79,2161573
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,2269473,0,INSTITUTIONAL,6026,2.17,107725
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,2269473,0,HOMELESS,100,0.04,175
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,2269473,0,TOTAL,277454,NA,2269473
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,1190476,52.46,REGULAR,271328,97.79,1124503
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,1190476,52.46,INSTITUTIONAL,6026,2.17,65826
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,1190476,52.46,HOMELESS,100,0.04,147
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,1190476,52.46,TOTAL,277454,NA,1190476
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,1078718,47.53,REGULAR,271328,97.79,1036798
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,1078718,47.53,INSTITUTIONAL,6026,2.17,41892
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,1078718,47.53,HOMELESS,100,0.04,28
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,1078718,47.53,TOTAL,277454,NA,1078718
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,279,0.01,REGULAR,271328,97.79,272
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,279,0.01,INSTITUTIONAL,6026,2.17,7
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,279,0.01,HOMELESS,100,0.04,0
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,279,0.01,TOTAL,277454,NA,279
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,1270088,0,REGULAR,145850,97.81,1213103
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,1270088,0,INSTITUTIONAL,3236,2.17,56947
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,1270088,0,HOMELESS,31,0.02,38
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,1270088,0,TOTAL,149117,NA,1270088
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,MALE,662457,52.16,REGULAR,145850,97.81,631726
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,MALE,662457,52.16,INSTITUTIONAL,3236,2.17,30707
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,MALE,662457,52.16,HOMELESS,31,0.02,24
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,MALE,662457,52.16,TOTAL,149117,NA,662457
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,FEMALE,607494,47.83,REGULAR,145850,97.81,581243
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,FEMALE,607494,47.83,INSTITUTIONAL,3236,2.17,26237
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,FEMALE,607494,47.83,HOMELESS,31,0.02,14
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,FEMALE,607494,47.83,TOTAL,149117,NA,607494
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,TRANSGENDER,137,0.01,REGULAR,145850,97.81,134
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,TRANSGENDER,137,0.01,INSTITUTIONAL,3236,2.17,3
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,TRANSGENDER,137,0.01,HOMELESS,31,0.02,0
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,TRANSGENDER,137,0.01,TOTAL,149117,NA,137
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,ALL SEXES,999385,NA,REGULAR,125478,97.77,948470
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,ALL SEXES,999385,NA,INSTITUTIONAL,2790,2.17,50778
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,ALL SEXES,999385,NA,HOMELESS,69,0.05,137
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,ALL SEXES,999385,NA,TOTAL,128337,NA,999385
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,MALE,528019,52.83,REGULAR,125478,97.77,492777
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,MALE,528019,52.83,INSTITUTIONAL,2790,2.17,35119
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,MALE,528019,52.83,HOMELESS,69,0.05,123
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,MALE,528019,52.83,TOTAL,128337,NA,528019
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,FEMALE,471224,47.15,REGULAR,125478,97.77,455555
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,FEMALE,471224,47.15,INSTITUTIONAL,2790,2.17,15655
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,FEMALE,471224,47.15,HOMELESS,69,0.05,14
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,FEMALE,471224,47.15,TOTAL,128337,NA,471224
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,TRANSGENDER,142,0.01,REGULAR,125478,97.77,138
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,TRANSGENDER,142,0.01,INSTITUTIONAL,2790,2.17,4
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,TRANSGENDER,142,0.01,HOMELESS,69,0.05,NA
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,TRANSGENDER,142,0.01,TOTAL,128337,NA,142
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,ALL SEXES,19011,0,REGULAR,2181,97.15,17819
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,ALL SEXES,19011,0,INSTITUTIONAL,63,2.81,1191
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,ALL SEXES,19011,0,HOMELESS,1,0.04,1
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,ALL SEXES,19011,0,TOTAL,2245,NA,19011
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,MALE,9723,51.14,REGULAR,2181,97.15,9117
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,MALE,9723,51.14,INSTITUTIONAL,63,2.81,605
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,MALE,9723,51.14,HOMELESS,1,0.04,1
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,MALE,9723,51.14,TOTAL,2245,NA,9723
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,FEMALE,9287,48.85,REGULAR,2181,97.15,8701
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,FEMALE,9287,48.85,INSTITUTIONAL,63,2.81,586
