province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,1 PERSON,1,5691,2.1,2.45,34171,12.59,4.85,2172
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,2 PERSONS,1,14415,5.31,2.4,34171,12.59,4.85,5247
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,3 PERSONS,1,18010,6.64,2.54,34171,12.59,4.85,5174
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,4 PERSONS,1,24133,8.89,2.69,34171,12.59,4.85,5141
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,5 PERSONS,1,28844,10.63,2.84,34171,12.59,4.85,4695
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,6 PERSONS,1,30025,11.07,3,34171,12.59,4.85,3875
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,7 PERSONS,1,27905,10.28,3.15,34171,12.59,4.85,2749
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,8 PERSONS,1,24367,8.98,3.29,34171,12.59,4.85,1868
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,9 PERSONS,1,20873,7.69,3.48,34171,12.59,4.85,1114
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,77065,28.4,4.44,34171,12.59,4.85,2136
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,1 PERSON,2,5691,2.1,2.45,72053,26.56,6.35,1453
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,2 PERSONS,2,14415,5.31,2.4,72053,26.56,6.35,4529
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,3 PERSONS,2,18010,6.64,2.54,72053,26.56,6.35,6035
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,4 PERSONS,2,24133,8.89,2.69,72053,26.56,6.35,8547
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,5 PERSONS,2,28844,10.63,2.84,72053,26.56,6.35,10046
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,6 PERSONS,2,30025,11.07,3,72053,26.56,6.35,10039
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,7 PERSONS,2,27905,10.28,3.15,72053,26.56,6.35,8810
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,8 PERSONS,2,24367,8.98,3.29,72053,26.56,6.35,7007
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,9 PERSONS,2,20873,7.69,3.48,72053,26.56,6.35,5429
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,77065,28.4,4.44,72053,26.56,6.35,10158
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,1 PERSON,3,5691,2.1,2.45,64286,23.69,7.61,951
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,2 PERSONS,3,14415,5.31,2.4,64286,23.69,7.61,2090
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,3 PERSONS,3,18010,6.64,2.54,64286,23.69,7.61,3323
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,4 PERSONS,3,24133,8.89,2.69,64286,23.69,7.61,5345
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,5 PERSONS,3,28844,10.63,2.84,64286,23.69,7.61,7177
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,6 PERSONS,3,30025,11.07,3,64286,23.69,7.61,7852
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,7 PERSONS,3,27905,10.28,3.15,64286,23.69,7.61,7768
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,8 PERSONS,3,24367,8.98,3.29,64286,23.69,7.61,7007
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,9 PERSONS,3,20873,7.69,3.48,64286,23.69,7.61,6082
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,77065,28.4,4.44,64286,23.69,7.61,16691
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,1 PERSON,4,5691,2.1,2.45,42316,15.6,8.98,508
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,2 PERSONS,4,14415,5.31,2.4,42316,15.6,8.98,1036
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,3 PERSONS,4,18010,6.64,2.54,42316,15.6,8.98,1607
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,4 PERSONS,4,24133,8.89,2.69,42316,15.6,8.98,2455
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,5 PERSONS,4,28844,10.63,2.84,42316,15.6,8.98,3394
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,6 PERSONS,4,30025,11.07,3,42316,15.6,8.98,4048
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,7 PERSONS,4,27905,10.28,3.15,42316,15.6,8.98,4236
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,8 PERSONS,4,24367,8.98,3.29,42316,15.6,8.98,4220
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,9 PERSONS,4,20873,7.69,3.48,42316,15.6,8.98,3975
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,77065,28.4,4.44,42316,15.6,8.98,16837
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,1 PERSON,5,5691,2.1,2.45,22164,8.17,10.28,210
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,2 PERSONS,5,14415,5.31,2.4,22164,8.17,10.28,494
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,3 PERSONS,5,18010,6.64,2.54,22164,8.17,10.28,717
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,4 PERSONS,5,24133,8.89,2.69,22164,8.17,10.28,1063
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,5 PERSONS,5,28844,10.63,2.84,22164,8.17,10.28,1478
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,6 PERSONS,5,30025,11.07,3,22164,8.17,10.28,1728
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,7 PERSONS,5,27905,10.28,3.15,22164,8.17,10.28,1789
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,8 PERSONS,5,24367,8.98,3.29,22164,8.17,10.28,1877
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,9 PERSONS,5,20873,7.69,3.48,22164,8.17,10.28,1847
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,77065,28.4,4.44,22164,8.17,10.28,10961
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,1 PERSON,6,5691,2.1,2.45,14377,5.3,11.23,144
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,2 PERSONS,6,14415,5.31,2.4,14377,5.3,11.23,383
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,3 PERSONS,6,18010,6.64,2.54,14377,5.3,11.23,400
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,4 PERSONS,6,24133,8.89,2.69,14377,5.3,11.23,586
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,5 PERSONS,6,28844,10.63,2.84,14377,5.3,11.23,850
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,6 PERSONS,6,30025,11.07,3,14377,5.3,11.23,1057
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,7 PERSONS,6,27905,10.28,3.15,14377,5.3,11.23,1059
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,8 PERSONS,6,24367,8.98,3.29,14377,5.3,11.23,1066
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,9 PERSONS,6,20873,7.69,3.48,14377,5.3,11.23,1049
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,77065,28.4,4.44,14377,5.3,11.23,7783
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,1 PERSON,7,5691,2.1,2.45,7428,2.74,11.91,77
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,2 PERSONS,7,14415,5.31,2.4,7428,2.74,11.91,214
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,3 PERSONS,7,18010,6.64,2.54,7428,2.74,11.91,224
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,4 PERSONS,7,24133,8.89,2.69,7428,2.74,11.91,338
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,5 PERSONS,7,28844,10.63,2.84,7428,2.74,11.91,431
