province_name,district_code,district_name,area_name,area_type,gender,age_group,count
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,ALL AGES,3842
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,00 - 04,233
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,05 - 09,532
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,10 - 14,584
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,15 - 19,531
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,20 - 24,470
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,25 - 29,372
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,30 - 34,247
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,35 - 39,213
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,40 - 44,172
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,45 - 49,111
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,50 - 54,92
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,55 - 59,72
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,60 - 64,74
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,65 - 69,48
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,70 - 74,39
