province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,KITCHEN,SEPARATE,203493,75,134191
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,KITCHEN,SHARED,62062,22.87,42036
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,KITCHEN,NONE,5773,2.13,2269
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,BATH,SEPARATE,217961,80.33,145437
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,BATH,SHARED,44819,16.52,28037
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,BATH,NONE,8548,3.15,5022
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LATRINE,SEWER,132296,48.76,80063
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LATRINE,SEPTIC TANK,18506,6.82,13610
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LATRINE,OPEN DRAIN,34156,12.59,23392
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LATRINE,PIT WITH SLAB,69732,25.7,50555
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LATRINE,OTHER,13939,5.14,9472
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LATRINE,NONE,2699,0.99,1404
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,KITCHEN,SEPARATE,203493,75,61117
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,KITCHEN,SHARED,62062,22.87,17711
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,KITCHEN,NONE,5773,2.13,2372
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,BATH,SEPARATE,217961,80.33,64000
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,BATH,SHARED,44819,16.52,14795
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,BATH,NONE,8548,3.15,2405
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,LATRINE,SEWER,132296,48.76,47711
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,LATRINE,SEPTIC TANK,18506,6.82,4274
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,LATRINE,OPEN DRAIN,34156,12.59,9368
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,LATRINE,PIT WITH SLAB,69732,25.7,16187
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,LATRINE,OTHER,13939,5.14,3052
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,LATRINE,NONE,2699,0.99,608
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,KITCHEN,SEPARATE,203493,75,8185
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,KITCHEN,SHARED,62062,22.87,2315
