province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,WALL,BAKED BRICKS/BLOCKS/STONES,149811,55.21,95400
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,WALL,UNBAKED BRICKS/MUD,102851,37.91,71260
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,WALL,WOOD/BAMBOO,9868,3.64,6118
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,WALL,OTHERS,8798,3.24,5718
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,ROOF,RCC/RBC,78030,28.76,45434
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,ROOF,CEMENT/IRON SHEETS,14145,5.21,8416
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,ROOF,GARDER/T.IRON,123810,45.63,92158
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,ROOF,WOOD/BAMBOO,45736,16.86,26410
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,ROOF,OTHERS,9607,3.54,6078
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,WALL,BAKED BRICKS/BLOCKS/STONES,149811,55.21,49504
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,WALL,UNBAKED BRICKS/MUD,102851,37.91,26903
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,WALL,WOOD/BAMBOO,9868,3.64,2757
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,WALL,OTHERS,8798,3.24,2036
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,ROOF,RCC/RBC,78030,28.76,29479
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,ROOF,CEMENT/IRON SHEETS,14145,5.21,5234
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,ROOF,GARDER/T.IRON,123810,45.63,29185
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,ROOF,WOOD/BAMBOO,45736,16.86,15000
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,ROOF,OTHERS,9607,3.54,2302
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,WALL,BAKED BRICKS/BLOCKS/STONES,149811,55.21,4907
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,WALL,UNBAKED BRICKS/MUD,102851,37.91,4688
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,WALL,WOOD/BAMBOO,9868,3.64,993
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,WALL,OTHERS,8798,3.24,1044
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,ROOF,RCC/RBC,78030,28.76,3117
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,ROOF,CEMENT/IRON SHEETS,14145,5.21,495
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,ROOF,GARDER/T.IRON,123810,45.63,2467
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,ROOF,WOOD/BAMBOO,45736,16.86,4326
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENT FREE,11632,4.29,ROOF,OTHERS,9607,3.54,1227
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,WALL,BAKED BRICKS/BLOCKS/STONES,61834,42.4,43714
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,WALL,UNBAKED BRICKS/MUD,71176,48.8,53386
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,WALL,WOOD/BAMBOO,6679,4.58,4796
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,WALL,OTHERS,6161,4.22,4238
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,ROOF,RCC/RBC,21997,15.08,14578
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,ROOF,CEMENT/IRON SHEETS,5933,4.07,5013
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,ROOF,GARDER/T.IRON,80370,55.1,61785
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,ROOF,WOOD/BAMBOO,30791,21.11,20267
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,OWNED,106134,72.77,ROOF,OTHERS,6759,4.63,4491
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,RENTED,33011,22.63,WALL,BAKED BRICKS/BLOCKS/STONES,61834,42.4,16488
