province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
BALOCHISTAN,123,QUETTA DISTRICT,NA,NA,NA,YES,QUETTA DISTRICT,999385,528019,471224,142,69.8,78.98,59.35,45.77,107184,78449,23,108206,60408,21,53797,30409,4,975815,23570,715909,528592,44651,182009,399175
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,NA,NA,YES,QUETTA CITY TEHSIL,999385,528019,471224,142,69.8,78.98,59.35,45.77,107184,78449,23,108206,60408,21,53797,30409,4,975815,23570,715909,528592,44651,182009,399175
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,NA,YES,QUETTA CANTONMENT,91460,54970,36483,7,85.13,92.14,73.37,57.14,8982,6477,1,21371,6105,3,7914,4908,0,86208,5252,69927,57192,3298,34094,53254
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,42070,24471,17598,1,88.72,93.77,81.18,0,3845,3261,0,8986,3505,0,4627,2994,0,39434,2636,32545,26436,1762,15065,24769
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,15947,8333,7613,1,86.67,91.05,81.82,0,1260,1143,0,1687,1511,0,2472,1707,0,15543,404,12182,9528,1114,4486,8501
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 02,7421,4695,2726,0,91.43,96.61,81.31,0,756,572,0,2123,522,0,624,334,0,6975,446,5705,4742,181,3173,4544
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 03,8617,4765,3852,0,88.19,92.77,82.28,0,854,837,0,1648,836,0,897,620,0,8012,605,6748,5386,301,2843,5103
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 04,10085,6678,3407,0,90.39,95.66,78.15,0,975,709,0,3528,636,0,634,333,0,8904,1181,7910,6780,166,4563,6621
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 02,YES,CHARGE NO 02,49390,30499,18885,6,82,90.84,65.58,66.67,5137,3216,1,12385,2600,3,3287,1914,0,46774,2616,37382,30756,1536,19029,28485
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 01,10429,5815,4613,1,84.42,90.89,76.11,100,959,912,0,2035,1021,1,1074,693,0,10067,362,8310,6792,697,3642,6307
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 02,13509,9709,3800,0,93.14,96.93,81.07,0,1452,888,0,5681,664,0,857,459,0,13007,502,11080,9725,218,7574,9619
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 03,5990,3738,2251,1,89.78,96.81,75.9,100,582,484,0,1833,362,1,317,173,0,5314,676,4395,3668,77,2531,3585
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 04,8518,5611,2907,0,93.52,97.44,84.17,0,1100,517,0,2330,406,0,868,532,0,7643,875,6478,5743,130,4193,5579
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 05,10944,5626,5314,4,46.54,64.13,27.34,50,1044,415,1,506,147,1,171,57,0,10743,201,7119,4828,414,1089,3395
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,NA,YES,QUETTA METROPOLITAN CORPORATION,907925,473049,434741,135,68.14,77.27,58.17,45.19,98202,71972,22,86835,54303,18,45883,25501,4,889607,18318,645982,471400,41353,147915,345921
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 05,YES,CHARGE NO 05,13087,7308,5776,3,91.51,94.5,87.68,66.67,1635,1232,2,2023,1345,0,1475,1029,0,11502,1585,10274,7987,786,2437,7302
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 05,NO,CIRCLE NO 01,5011,2922,2088,1,88.48,93.19,81.71,0,645,440,0,755,413,0,588,331,0,3798,1213,3948,3045,280,1264,2681
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 05,NO,CIRCLE NO 02,8076,4386,3688,2,93.41,95.39,91.03,100,990,792,2,1268,932,0,887,698,0,7704,372,6326,4942,506,1173,4621
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 06,YES,CHARGE NO 06,62000,32783,29203,14,87.07,91.44,82.08,78.57,6909,6151,4,8812,6919,5,6515,4006,1,58984,3016,47438,36669,3208,12449,32847
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 06,NO,CIRCLE NO 01,10340,5210,5130,0,88.39,93.56,83.26,0,1061,1113,0,1482,1360,0,1088,705,0,9567,773,8031,6209,483,1852,5810
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 06,NO,CIRCLE NO 02,12895,6924,5971,0,81.33,85.6,76.23,0,1345,1160,0,1599,1237,0,1502,907,0,12524,371,9753,7590,683,2953,6726
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 06,NO,CIRCLE NO 03,15769,8289,7477,3,84.72,89.95,78.83,66.67,1826,1553,1,2257,1840,1,1390,823,0,15172,597,11863,9166,785,3655,8102
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 06,NO,CIRCLE NO 04,8600,4476,4118,6,88.39,92.11,84.24,83.33,1004,921,2,1294,979,2,645,414,1,8558,42,6537,5031,430,1727,4519
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 06,NO,CIRCLE NO 05,6742,3663,3078,1,92.11,96.11,87.14,0,742,639,0,961,705,0,938,528,0,5961,781,5232,3999,342,771,3526
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 06,NO,CIRCLE NO 06,7654,4221,3429,4,93.42,96.14,89.96,100,931,765,1,1219,798,2,952,629,0,7202,452,6022,4674,485,1491,4164
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 07,YES,CHARGE NO 07,68901,35214,33677,10,76.21,81.8,70.43,40,8542,7654,2,8791,6635,1,4088,3345,0,66668,2233,55270,43336,5231,12754,35371
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 07,NO,CIRCLE NO 01,7120,3724,3393,3,93.3,94.21,92.3,66.67,734,707,2,1088,899,0,852,652,0,7099,21,5702,4574,607,327,4280
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 07,NO,CIRCLE NO 02,12197,6563,5630,4,78.89,84.88,71.98,50,1589,1234,0,1524,1110,1,894,619,0,10098,2099,9573,7527,779,3370,6620
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 07,NO,CIRCLE NO 03,12844,6482,6362,0,79.57,85.41,73.65,0,1425,1407,0,1685,1246,0,1003,688,0,12743,101,10239,8114,1048,3310,6970
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 07,NO,CIRCLE NO 04,7072,3534,3538,0,67.85,73.86,61.94,0,804,747,0,909,633,0,217,253,0,7072,0,5617,4349,536,1815,3187
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,QUETTA METROPOLITAN CORPORATION,CHARGE NO 07,NO,CIRCLE NO 05,12059,6001,6057,1,73.3,79.66,67.2,0,1535,1445,0,1519,1238,0,535,506,0,12059,0,9829,7650,968,1913,5977
