province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,INSIDE WATER,TAP,104576,58.59,3317
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,INSIDE WATER,ELECTRIC/HAND PUMP,9040,5.06,138
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,INSIDE WATER,PROTECTED WELL,10192,5.71,143
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,INSIDE WATER,UN-PROTECTED WELL,2273,1.27,20
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,INSIDE WATER,OTHERS,29568,16.57,628
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,OUTSIDE WATER,TAP,1710,0.96,24
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,OUTSIDE WATER,ELECTRIC/HAND PUMP,863,0.48,8
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,OUTSIDE WATER,PROTECTED WELL,353,0.2,1
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,OUTSIDE WATER,UN-PROTECTED WELL,249,0.14,3
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,OUTSIDE WATER,SPRING,1885,1.06,15
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,OUTSIDE WATER,CANAL/RIVER/POND,1110,0.62,6
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,OUTSIDE WATER,OTHERS,16677,9.34,419
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,COOKING FUEL,WOOD,14722,8.25,455
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,COOKING FUEL,GAS,161576,90.52,4188
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,UNDER CONSTRUCTION,4722,2.65,COOKING FUEL,KEROSENE OIL,331,0.19,15
