province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,INSIDE WATER,TOTAL INSIDE,236710,87.24,155649
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,INSIDE WATER,TAP,161045,59.35,104576
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,INSIDE WATER,ELECTRIC/HAND PUMP,14591,5.38,9040
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,INSIDE WATER,PROTECTED WELL,13058,4.81,10192
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,INSIDE WATER,UN-PROTECTED WELL,3065,1.13,2273
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,INSIDE WATER,OTHERS,44951,16.57,29568
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,OUTSIDE WATER,TOTAL OUTSIDE,34618,12.76,22847
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,OUTSIDE WATER,TAP,3339,1.23,1710
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,OUTSIDE WATER,ELECTRIC/HAND PUMP,1747,0.64,863
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,OUTSIDE WATER,PROTECTED WELL,532,0.2,353
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,OUTSIDE WATER,UN-PROTECTED WELL,306,0.11,249
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,OUTSIDE WATER,SPRING,2308,0.85,1885
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,OUTSIDE WATER,CANAL/RIVER/POND,1523,0.56,1110
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,OUTSIDE WATER,OTHERS,24863,9.16,16677
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,COOKING FUEL,WOOD,25129,9.26,1710
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,COOKING FUEL,GAS,241355,88.95,863
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,COOKING FUEL,KEROSENE OIL,564,0.21,353
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,COOKING FUEL,OTHERS,4280,1.58,249
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LIGHTING SOURCE,ELECTRICITY,25129,9.26,14722
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LIGHTING SOURCE,KEROSENE OIL,241355,88.95,161576
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LIGHTING SOURCE,GAS LAMP,564,0.21,331
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,OWNED,178496,65.79,LIGHTING SOURCE,OTHERS,4280,1.58,1867
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,INSIDE WATER,TOTAL INSIDE,236710,87.24,71466
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,INSIDE WATER,TAP,161045,59.35,51469
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,INSIDE WATER,ELECTRIC/HAND PUMP,14591,5.38,4650
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,INSIDE WATER,PROTECTED WELL,13058,4.81,2400
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,INSIDE WATER,UN-PROTECTED WELL,3065,1.13,685
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,INSIDE WATER,OTHERS,44951,16.57,12262
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,OUTSIDE WATER,TOTAL OUTSIDE,34618,12.76,9734
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,OUTSIDE WATER,TAP,3339,1.23,1510
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,OUTSIDE WATER,ELECTRIC/HAND PUMP,1747,0.64,703
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,RENTED,81200,29.93,OUTSIDE WATER,PROTECTED WELL,532,0.2,95
