province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,TOTAL,2269473
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,URDU,53111
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,PUNJABI,104386
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,SINDHI,36629
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,PUSHTO,1268722
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,BALOCHI,165343
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,KASHMIRI,8348
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,SARAIKI,33173
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,HINDKO,26163
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,BRAHVI,356100
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,ALL SEXES,OTHER,217498
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,TOTAL,1190476
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,URDU,27452
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,PUNJABI,56672
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,SINDHI,20257
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,PUSHTO,669159
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,BALOCHI,86411
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,KASHMIRI,4470
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,SARAIKI,18153
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,HINDKO,13890
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,BRAHVI,183603
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,MALE,OTHER,110409
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,TOTAL,1078718
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,URDU,25647
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,PUNJABI,47702
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,SINDHI,16365
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,PUSHTO,599422
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,BALOCHI,78910
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,KASHMIRI,3878
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,SARAIKI,15001
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,HINDKO,12268
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,BRAHVI,172448
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,FEMALE,OTHER,107077
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,TOTAL,279
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,URDU,12
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,PUNJABI,12
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,SINDHI,7
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,PUSHTO,141
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,BALOCHI,22
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,KASHMIRI,0
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,SARAIKI,19
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,HINDKO,5
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,BRAHVI,49
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,TRANSGENDER,OTHER,12
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,TOTAL,1270088
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,URDU,12640
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,PUNJABI,19805
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,SINDHI,10257
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,PUSHTO,787028
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,BALOCHI,75065
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,KASHMIRI,2948
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,SARAIKI,10794
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,HINDKO,3554
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,BRAHVI,225021
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,ALL SEXES,OTHER,122976
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,MALE,TOTAL,662457
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,MALE,URDU,6640
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,MALE,PUNJABI,10087
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,MALE,SINDHI,5422
