province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,ALL SEXES,3040826,0,REGULAR,487576,99.58,3002148
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,ALL SEXES,3040826,0,INSTITUTIONAL,1972,0.4,38376
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,ALL SEXES,3040826,0,HOMELESS,85,0.02,302
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,ALL SEXES,3040826,0,TOTAL,489633,NA,3040826
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,MALE,1564470,51.45,REGULAR,487576,99.58,1534609
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,MALE,1564470,51.45,INSTITUTIONAL,1972,0.4,29677
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,MALE,1564470,51.45,HOMELESS,85,0.02,184
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,MALE,1564470,51.45,TOTAL,489633,NA,1564470
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,FEMALE,1476071,48.54,REGULAR,487576,99.58,1467262
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,FEMALE,1476071,48.54,INSTITUTIONAL,1972,0.4,8691
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,FEMALE,1476071,48.54,HOMELESS,85,0.02,118
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,FEMALE,1476071,48.54,TOTAL,489633,NA,1476071
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,TRANSGENDER,285,0.01,REGULAR,487576,99.58,277
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,TRANSGENDER,285,0.01,INSTITUTIONAL,1972,0.4,8
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,TRANSGENDER,285,0.01,HOMELESS,85,0.02,0
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,TRANSGENDER,285,0.01,TOTAL,489633,NA,285
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,ALL SEXES,2198262,0,REGULAR,355506,99.68,2185897
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,ALL SEXES,2198262,0,INSTITUTIONAL,1087,0.3,12137
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,ALL SEXES,2198262,0,HOMELESS,43,0.01,228
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,ALL SEXES,2198262,0,TOTAL,356636,NA,2198262
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,MALE,1127158,51.27,REGULAR,355506,99.68,1119858
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,MALE,1127158,51.27,INSTITUTIONAL,1087,0.3,7172
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,MALE,1127158,51.27,HOMELESS,43,0.01,128
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,MALE,1127158,51.27,TOTAL,356636,NA,1127158
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,FEMALE,1070979,48.72,REGULAR,355506,99.68,1065915
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,FEMALE,1070979,48.72,INSTITUTIONAL,1087,0.3,4964
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,FEMALE,1070979,48.72,HOMELESS,43,0.01,100
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,FEMALE,1070979,48.72,TOTAL,356636,NA,1070979
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,TRANSGENDER,125,0.01,REGULAR,355506,99.68,124
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,TRANSGENDER,125,0.01,INSTITUTIONAL,1087,0.3,1
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,TRANSGENDER,125,0.01,HOMELESS,43,0.01,0
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,TRANSGENDER,125,0.01,TOTAL,356636,NA,125
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,ALL SEXES,842564,0,REGULAR,132070,99.3,816251
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,ALL SEXES,842564,0,INSTITUTIONAL,885,0.67,26239
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,ALL SEXES,842564,0,HOMELESS,42,0.03,74
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,ALL SEXES,842564,0,TOTAL,132997,NA,842564
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,MALE,437312,51.9,REGULAR,132070,99.3,414751
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,MALE,437312,51.9,INSTITUTIONAL,885,0.67,22505
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,MALE,437312,51.9,HOMELESS,42,0.03,56
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,MALE,437312,51.9,TOTAL,132997,NA,437312
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,FEMALE,405092,48.08,REGULAR,132070,99.3,401347
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,FEMALE,405092,48.08,INSTITUTIONAL,885,0.67,3727
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,FEMALE,405092,48.08,HOMELESS,42,0.03,18
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,FEMALE,405092,48.08,TOTAL,132997,NA,405092
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,TRANSGENDER,160,0.02,REGULAR,132070,99.3,153
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,TRANSGENDER,160,0.02,INSTITUTIONAL,885,0.67,7
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,TRANSGENDER,160,0.02,HOMELESS,42,0.03,0
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,TRANSGENDER,160,0.02,TOTAL,132997,NA,160
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,TOTAL,ALL SEXES,1375785,0,REGULAR,224421,99.71,1366535
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,TOTAL,ALL SEXES,1375785,0,INSTITUTIONAL,621,0.28,9162
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,TOTAL,ALL SEXES,1375785,0,HOMELESS,25,0.01,88
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,TOTAL,ALL SEXES,1375785,0,TOTAL,225067,NA,1375785
