province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,4377,3040826,1564470,1476071,285,105.99,694.73,27.71,6.16,2232992,1.64
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,NA,2198262,1127158,1070979,125,105.25,NA,NA,6.15,1718584,1.3
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,NA,842564,437312,405092,160,107.95,NA,NA,6.18,514408,2.63
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,TOTAL,2502,1375785,706111,669560,114,105.46,549.87,24.9,6.09,1030836,1.53
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,RURAL,NA,1033260,531297,501909,54,105.86,NA,NA,6.09,821089,1.21
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,URBAN,NA,342525,174814,167651,60,104.27,NA,NA,6.07,209747,2.61
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,TOTAL,1241,1206319,624928,581263,128,107.51,972.05,36.96,6.37,862364,1.78
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,RURAL,NA,760440,389598,370807,35,105.07,NA,NA,6.4,590040,1.34
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,URBAN,NA,445879,235330,210456,93,111.82,NA,NA,6.31,272324,2.62
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,TOTAL,634,458722,233431,225248,43,103.63,723.54,11.81,5.86,339792,1.59
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,RURAL,NA,404562,206263,198263,36,104.04,NA,NA,5.85,307455,1.45
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,URBAN,NA,54160,27168,26985,7,100.68,NA,NA,5.91,32337,2.75
