province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,062,OKARA DISTRICT,NA,NA,NA,YES,OKARA DISTRICT,132070,114004,14244,3822,119502,129737,95079,94070,127824,129743,6.18
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,NA,NA,YES,DEPALPUR TEHSIL,55842,47148,6181,2513,53292,54679,33175,34217,53163,54156,6.07
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,NA,YES,AHMADABAD MC,6479,5142,810,527,6281,6269,497,3209,5495,5853,6.09
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,YES,CHARGE NO 19,6479,5142,810,527,6281,6269,497,3209,5495,5853,6.09
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 01,1816,1445,193,178,1719,1757,253,842,1722,1678,6.59
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 02,1643,1304,275,64,1618,1617,195,1185,1432,1614,5.86
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 03,1288,1029,137,122,1279,1265,33,599,1218,1235,5.79
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 04,974,847,78,49,940,924,10,283,570,842,6.02
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 05,758,517,127,114,725,706,6,300,553,484,5.98
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,NA,YES,BASIRPUR MC,8106,6498,974,634,7920,7926,4886,4506,7796,7949,5.87
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 17,YES,CHARGE NO 17,3737,2825,545,367,3614,3627,1810,1674,3511,3621,6.14
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 17,NO,CIRCLE NO 01,1562,1232,241,89,1526,1543,575,892,1482,1508,5.95
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 17,NO,CIRCLE NO 02,965,727,139,99,942,932,355,300,912,945,6.08
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 17,NO,CIRCLE NO 03,1210,866,165,179,1146,1152,880,482,1117,1168,6.43
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 18,YES,CHARGE NO 18,4369,3673,429,267,4306,4299,3076,2832,4285,4328,5.64
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 18,NO,CIRCLE NO 01,1207,986,140,81,1184,1176,632,738,1176,1173,5.48
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 18,NO,CIRCLE NO 02,1403,1218,110,75,1397,1389,1312,1120,1385,1397,6.15
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 18,NO,CIRCLE NO 03,1759,1469,179,111,1725,1734,1132,974,1724,1758,5.34
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,NA,YES,DEPALPUR MC,16348,14264,1671,413,15495,16026,12282,12100,15993,15980,6.04
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,YES,CHARGE NO 15,8742,7385,1101,256,8124,8551,6585,5961,8498,8560,5.97
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 01,1037,932,79,26,975,997,563,638,989,1021,6.48
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 02,1263,1097,124,42,1116,1239,920,1057,1193,1187,6.32
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 03,895,745,108,42,733,878,601,652,851,866,5.85
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 04,1995,1771,167,57,1950,1972,1473,1276,1955,1958,5.79
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 05,742,582,148,12,726,740,658,466,737,741,5.97
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 06,809,555,205,49,635,788,703,596,799,805,5.95
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 07,2001,1703,270,28,1989,1937,1667,1276,1974,1982,5.7
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,YES,CHARGE NO 16,7606,6879,570,157,7371,7475,5697,6139,7495,7420,6.12
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,NO,CIRCLE NO 01,1475,1343,107,25,1437,1452,1087,1068,1461,1457,5.93
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,NO,CIRCLE NO 02,1246,1133,102,11,1230,1242,1140,1151,1236,1243,5.96
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,NO,CIRCLE NO 03,2696,2443,177,76,2537,2637,1734,2096,2642,2666,6.27
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,NO,CIRCLE NO 04,2189,1960,184,45,2167,2144,1736,1824,2156,2054,6.15
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,NA,YES,HAVELI LAKHA WASAWEWALA MC,12455,10579,1428,448,11967,12205,7428,7127,11957,12176,6.2
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,YES,CHARGE NO 20,6133,5298,651,184,5901,6001,3409,3653,6005,6066,6.3
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 01,1396,1217,143,36,1242,1378,521,597,1322,1385,6.53
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 02,1135,953,106,76,1118,1080,710,634,1115,1131,6.18
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 03,1403,1205,156,42,1374,1374,634,653,1384,1390,6.23
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 04,1082,925,129,28,1075,1063,508,862,1072,1044,5.98
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 05,1117,998,117,2,1092,1106,1036,907,1112,1116,6.56
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,YES,CHARGE NO 21,6322,5281,777,264,6066,6204,4019,3474,5952,6110,6.1
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 01,1462,1302,135,25,1413,1452,1386,1201,1454,1460,5.75
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 02,1063,891,133,39,977,1056,843,715,1032,995,5.93
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 03,1029,879,110,40,997,1024,578,432,1005,1009,5.61
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 04,1683,1351,264,68,1639,1652,740,619,1415,1629,6.37
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 05,1085,858,135,92,1040,1020,472,507,1046,1017,6.79
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,NA,YES,HUJRA SHAH MUQEEM MC,12454,10665,1298,491,11629,12253,8082,7275,11922,12198,6.12
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,YES,CHARGE NO 22,7038,6034,749,255,6586,6924,4929,4267,6823,6927,5.84
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 01,1059,989,53,17,1030,1045,893,827,1040,1048,6.48
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 02,1182,1006,118,58,1163,1173,875,659,1150,1171,5.51
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 03,1193,1022,143,28,1072,1148,703,451,1087,1164,4.59
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 04,734,542,145,47,718,722,388,533,720,732,5.92
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 05,1261,1132,99,30,1113,1238,945,847,1242,1209,6.32
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 06,1609,1343,191,75,1490,1598,1125,950,1584,1603,6.16
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,YES,CHARGE NO 23,5416,4631,549,236,5043,5329,3153,3008,5099,5271,6.5
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 01,963,786,118,59,939,951,603,514,915,900,6.59
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 02,1125,980,92,53,1106,1114,909,683,1102,1105,6.26
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 03,1144,924,151,69,1118,1122,888,646,1117,1105,6.49
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 04,1013,859,127,27,856,988,425,381,979,1006,6.73
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 05,1171,1082,61,28,1024,1154,328,784,986,1155,6.45
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,NA,NA,YES,OKARA TEHSIL,67144,58451,7504,1189,57467,66166,54795,52528,65716,66626,6.31
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA CANTONMENT,NA,YES,OKARA CANTONMENT,8786,8032,474,280,7059,8659,6572,7367,8568,8688,5.72
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,8786,8032,474,280,7059,8659,6572,7367,8568,8688,5.72
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,1747,1442,154,151,1725,1705,680,981,1651,1719,6.03
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 02,1782,1715,54,13,656,1771,1673,1771,1776,1769,4.84
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 03,2650,2448,150,52,2164,2617,2209,2377,2609,2623,5.33
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 04,408,365,21,22,397,386,171,374,387,389,6.35
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 05,2199,2062,95,42,2117,2180,1839,1864,2145,2188,6.52
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,NA,YES,OKARA MC,55296,47604,6825,867,47503,54467,47003,43797,54297,54964,6.39
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 08,YES,CHARGE NO 08,10558,9432,1016,110,9475,10392,9087,8856,10406,10482,6.32
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 08,NO,CIRCLE NO 01,1500,1415,60,25,1391,1465,1246,1301,1476,1488,6.4
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 08,NO,CIRCLE NO 02,1396,1296,93,7,1079,1392,1330,1303,1388,1395,5.91
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 08,NO,CIRCLE NO 03,3478,3238,214,26,3222,3414,2812,2883,3433,3464,6.22
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 08,NO,CIRCLE NO 04,2637,2228,382,27,2296,2613,2424,2370,2618,2631,6.64
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 08,NO,CIRCLE NO 05,1547,1255,267,25,1487,1508,1275,999,1491,1504,6.28
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 09,YES,CHARGE NO 09,10420,9343,851,226,9156,10269,8394,7220,10206,10339,6.53
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 09,NO,CIRCLE NO 01,1162,1124,26,12,1141,1145,997,819,1146,1150,7.08
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 09,NO,CIRCLE NO 02,552,505,42,5,530,550,500,464,543,546,6.48
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 09,NO,CIRCLE NO 03,2014,1723,257,34,1256,1999,1642,1465,1991,2005,6.61
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 09,NO,CIRCLE NO 04,3059,2660,304,95,2700,3019,2445,2052,3003,3019,6.32
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 09,NO,CIRCLE NO 05,3633,3331,222,80,3529,3556,2810,2420,3523,3619,6.49
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 10,YES,CHARGE NO 10,6407,5183,1119,105,5024,6315,5826,5079,6348,6388,6.62
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 10,NO,CIRCLE NO 01,904,761,138,5,799,871,804,620,876,903,6.37
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 10,NO,CIRCLE NO 02,3237,2618,576,43,2720,3193,2963,2473,3222,3226,6.72
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 10,NO,CIRCLE NO 03,747,648,83,16,532,736,598,707,738,741,5.72
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 10,NO,CIRCLE NO 04,1519,1156,322,41,973,1515,1461,1279,1512,1518,7
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 11,YES,CHARGE NO 11,11000,8896,1935,169,9389,10849,9250,8437,10672,10922,6.34
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 11,NO,CIRCLE NO 01,1839,1537,259,43,1539,1835,1721,1429,1821,1838,5.92
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 11,NO,CIRCLE NO 02,2381,2313,51,17,2336,2365,2252,2151,2358,2371,5.88
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 11,NO,CIRCLE NO 03,1855,1630,204,21,1801,1832,1442,1614,1834,1837,6.58
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 11,NO,CIRCLE NO 04,2337,1721,598,18,1677,2321,2028,1600,2312,2322,6.43
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 11,NO,CIRCLE NO 05,1224,765,449,10,715,1199,990,1059,1214,1218,5.84
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 11,NO,CIRCLE NO 06,1364,930,374,60,1321,1297,817,584,1133,1336,7.66
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 12,YES,CHARGE NO 12,10864,9495,1171,198,9408,10658,8764,8612,10656,10801,6.33
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 12,NO,CIRCLE NO 01,1491,1199,280,12,1077,1486,1376,1360,1486,1488,6.1
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 12,NO,CIRCLE NO 02,917,750,164,3,581,909,906,785,917,917,6.32
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 12,NO,CIRCLE NO 03,1381,1262,98,21,1275,1357,1173,1127,1360,1379,6.7
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 12,NO,CIRCLE NO 04,2429,2211,185,33,2183,2379,2005,1941,2360,2414,6.26
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 12,NO,CIRCLE NO 05,2894,2637,232,25,2805,2808,2149,1833,2862,2874,6.45
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 12,NO,CIRCLE NO 06,1752,1436,212,104,1487,1719,1155,1566,1671,1729,6.13
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 13,YES,CHARGE NO 13,6047,5255,733,59,5051,5984,5682,5593,6009,6032,6.24
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 13,NO,CIRCLE NO 01,1446,1241,186,19,1091,1444,1422,1187,1433,1439,5.62
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 13,NO,CIRCLE NO 02,1868,1798,58,12,1862,1834,1821,1831,1860,1865,5.92
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 13,NO,CIRCLE NO 03,2236,1843,369,24,1753,2212,1947,2079,2219,2233,6.77
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA MC,CHARGE NO 13,NO,CIRCLE NO 04,497,373,120,4,345,494,492,496,497,495,6.87
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,SADDAR GOGERA MC,NA,YES,SADDAR GOGERA MC,3062,2815,205,42,2905,3040,1220,1364,2851,2974,6.45
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,SADDAR GOGERA MC,CHARGE NO 14,YES,CHARGE NO 14,3062,2815,205,42,2905,3040,1220,1364,2851,2974,6.45
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,SADDAR GOGERA MC,CHARGE NO 14,NO,CIRCLE NO 01,885,820,47,18,859,880,214,315,805,859,6.48
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,SADDAR GOGERA MC,CHARGE NO 14,NO,CIRCLE NO 02,968,876,80,12,883,966,718,582,951,965,6.62
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,SADDAR GOGERA MC,CHARGE NO 14,NO,CIRCLE NO 03,1209,1119,78,12,1163,1194,288,467,1095,1150,6.29
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,NA,NA,YES,RENALA KHURD TEHSIL,9084,8405,559,120,8743,8892,7109,7325,8945,8961,5.91
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,RENALA KHURD MC,NA,YES,RENALA KHURD MC,9084,8405,559,120,8743,8892,7109,7325,8945,8961,5.91
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,RENALA KHURD MC,CHARGE NO 05,YES,CHARGE NO 05,9084,8405,559,120,8743,8892,7109,7325,8945,8961,5.91
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,RENALA KHURD MC,CHARGE NO 05,NO,CIRCLE NO 01,1217,1115,70,32,1094,1195,798,1069,1187,1190,5.33
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,RENALA KHURD MC,CHARGE NO 05,NO,CIRCLE NO 02,1621,1385,230,6,1599,1578,1245,1203,1599,1588,5.67
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,RENALA KHURD MC,CHARGE NO 05,NO,CIRCLE NO 03,2170,2038,122,10,2114,2132,1873,1358,2165,2167,5.62
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,RENALA KHURD MC,CHARGE NO 05,NO,CIRCLE NO 04,2082,2021,33,28,1986,2052,1864,1990,2058,2060,6.03
PUNJAB,062,OKARA DISTRICT,RENALA KHURD TEHSIL,RENALA KHURD MC,CHARGE NO 05,NO,CIRCLE NO 05,1994,1846,104,44,1950,1935,1329,1705,1936,1956,6.65
