province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,WALL,BAKED BRICKS/BLOCKS/STONES,364383,88.33,4755
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,WALL,UNBAKED BRICKS/MUD,41925,10.16,675
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,WALL,WOOD/BAMBOO,3060,0.74,172
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,WALL,OTHERS,3176,0.77,201
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,ROOF,RCC/RBC,48390,11.73,1144
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,ROOF,CEMENT/IRON SHEETS,8414,2.04,514
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,ROOF,GARDER/T.IRON,297053,72.01,3284
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,ROOF,WOOD/BAMBOO,54011,13.09,646
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,UNDER CONSTRUCTION,5803,1.41,ROOF,OTHERS,4676,1.13,215
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,WALL,BAKED BRICKS/BLOCKS/STONES,364383,88.33,64827
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,WALL,UNBAKED BRICKS/MUD,41925,10.16,6907
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,WALL,WOOD/BAMBOO,3060,0.74,533
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,WALL,OTHERS,3176,0.77,700
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,ROOF,RCC/RBC,48390,11.73,12169
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,ROOF,CEMENT/IRON SHEETS,8414,2.04,2488
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,ROOF,GARDER/T.IRON,297053,72.01,51360
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,ROOF,WOOD/BAMBOO,54011,13.09,6162
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,LESS THAN 5 YEARS,72967,17.69,ROOF,OTHERS,4676,1.13,788
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,5-10 YEARS,144871,35.12,WALL,BAKED BRICKS/BLOCKS/STONES,364383,88.33,128694
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,5-10 YEARS,144871,35.12,WALL,UNBAKED BRICKS/MUD,41925,10.16,13894
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,5-10 YEARS,144871,35.12,WALL,WOOD/BAMBOO,3060,0.74,1275
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,5-10 YEARS,144871,35.12,WALL,OTHERS,3176,0.77,1008
