province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,062,OKARA DISTRICT,NA,NA,NA,YES,OKARA DISTRICT,842564,437312,405092,160,74.04,79.56,68.06,41.25,118524,94708,27,85939,59517,16,24280,24909,5,826059,16505,631180,484663,47480,221996,426592
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,NA,NA,YES,DEPALPUR TEHSIL,342525,174814,167651,60,67.37,74.6,59.88,33.33,47165,35624,9,24341,18034,5,7676,7454,2,340935,1590,250651,188260,20057,84037,158802
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,NA,YES,AHMADABAD MC,39579,20076,19494,9,59.75,67.86,51.42,22.22,5032,3491,0,1718,1149,1,469,386,0,39368,211,28383,21213,2572,9276,15911
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,YES,CHARGE NO 19,39579,20076,19494,9,59.75,67.86,51.42,22.22,5032,3491,0,1718,1149,1,469,386,0,39368,211,28383,21213,2572,9276,15911
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 01,12033,6005,6024,4,62.97,71.27,54.62,25,1457,1155,0,615,411,0,167,162,0,11869,164,8812,6542,722,3072,5008
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 02,9658,4989,4668,1,77.26,80.89,73.43,100,1538,1146,0,572,497,1,170,170,0,9626,32,7121,5397,664,2379,4513
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 03,7460,3800,3657,3,45.68,56.55,34.36,0,922,559,0,270,130,0,72,28,0,7460,0,5320,3934,540,1608,2740
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 04,5866,2954,2911,1,48.56,60.25,36.9,0,731,396,0,154,77,0,30,15,0,5861,5,4053,3046,367,993,2229
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,AHMADABAD MC,CHARGE NO 19,NO,CIRCLE NO 05,4562,2328,2234,0,49.07,57.26,40.54,0,384,235,0,107,34,0,30,11,0,4552,10,3077,2294,279,1224,1421
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,NA,YES,BASIRPUR MC,48307,24816,23487,4,68.16,76.35,59.59,50,7192,5209,2,3439,2459,0,1162,1089,0,48255,52,35226,26413,2983,12368,22330
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 17,YES,CHARGE NO 17,23320,12045,11272,3,64.96,72.89,56.47,66.67,3387,2432,2,1476,972,0,484,410,0,23282,38,16903,12562,1418,6093,10484
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 17,NO,CIRCLE NO 01,9340,4776,4563,1,62.62,70.97,53.84,100,1309,973,1,548,350,0,152,108,0,9337,3,6729,4984,569,2587,4132
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 17,NO,CIRCLE NO 02,5886,3066,2819,1,57.05,63.9,49.75,100,687,498,1,240,151,0,83,82,0,5880,6,4154,3100,345,1437,2481
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 17,NO,CIRCLE NO 03,8094,4203,3890,1,73.04,81.12,64.19,0,1391,961,0,688,471,0,249,220,0,8065,29,6020,4478,504,2069,3871
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 18,YES,CHARGE NO 18,24987,12771,12215,1,71.1,79.62,62.4,0,3805,2777,0,1963,1487,0,678,679,0,24973,14,18323,13851,1565,6275,11846
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 18,NO,CIRCLE NO 01,6684,3446,3237,1,69.78,78.13,61.06,0,1028,721,0,476,376,0,185,176,0,6679,5,4890,3649,403,1474,3107
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 18,NO,CIRCLE NO 02,8666,4419,4247,0,79.66,88.12,71.2,0,1464,1053,0,838,720,0,323,343,0,8663,3,6560,5145,586,2435,4443
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,BASIRPUR MC,CHARGE NO 18,NO,CIRCLE NO 03,9637,4906,4731,0,63.87,72.68,54.82,0,1313,1003,0,649,391,0,170,160,0,9631,6,6873,5057,576,2366,4296
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,NA,YES,DEPALPUR MC,99753,50907,48839,7,72.73,78.94,66.33,28.57,13349,10822,0,8467,6557,1,2927,2833,1,99242,511,73778,55449,5504,24318,48455
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,YES,CHARGE NO 15,52923,27049,25871,3,72.69,78.84,66.34,33.33,7202,5735,0,4222,3347,1,1401,1343,0,52570,353,39065,29271,2928,12418,25492
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 01,7090,3568,3522,0,69.22,76.78,61.95,0,939,802,0,562,437,0,228,190,0,7079,11,5263,3820,351,2097,3363
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 02,8073,4224,3846,3,70.23,76.61,63.23,33.33,1159,836,0,595,436,1,156,130,0,8035,38,5982,4390,391,1689,3816
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 03,5237,2661,2576,0,61.51,67.12,55.6,0,631,536,0,382,275,0,98,74,0,5234,3,3754,2833,292,1132,2426
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 04,11647,5933,5714,0,69.92,76.92,62.64,0,1693,1222,0,867,700,0,273,316,0,11625,22,8515,6374,589,3304,5675
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 05,4432,2227,2205,0,80.26,85.76,74.75,0,687,576,0,448,386,0,178,171,0,4432,0,3450,2668,299,840,2386
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 06,4910,2451,2459,0,75.98,81.46,70.57,0,615,550,0,438,385,0,130,150,0,4910,0,3680,2803,309,1318,2401
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 15,NO,CIRCLE NO 07,11534,5985,5549,0,79.86,84.99,74.47,0,1478,1213,0,930,728,0,338,312,0,11255,279,8421,6383,697,2038,5425
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,YES,CHARGE NO 16,46830,23858,22968,4,72.77,79.06,66.33,25,6147,5087,0,4245,3210,0,1526,1490,1,46672,158,34713,26178,2576,11900,22963
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,NO,CIRCLE NO 01,8871,4511,4359,1,75.92,82.83,68.79,0,1289,1041,0,821,631,0,323,294,0,8867,4,6550,4893,491,2239,4314
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,NO,CIRCLE NO 02,7479,3755,3723,1,78.75,83.97,73.54,0,885,786,0,769,572,0,232,246,0,7465,14,5573,4244,415,1898,3955
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,NO,CIRCLE NO 03,16976,8674,8301,1,69.66,76.35,62.8,100,2302,1851,0,1396,1066,0,465,482,1,16940,36,12566,9423,925,4154,8106
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,DEPALPUR MC,CHARGE NO 16,NO,CIRCLE NO 04,13504,6918,6585,1,71.27,77.26,65.1,0,1671,1409,0,1259,941,0,506,468,0,13400,104,10024,7618,745,3609,6588
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,NA,YES,HAVELI LAKHA WASAWEWALA MC,78257,39967,38265,25,67.16,73.78,60.34,28,10986,8627,2,5521,4134,2,1498,1576,1,77767,490,57345,43136,4405,18688,36239
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,YES,CHARGE NO 20,39282,19943,19332,7,66.29,73.25,59.15,42.86,5201,4094,0,2658,1991,0,735,712,1,39075,207,28656,21607,2291,9132,18318
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 01,9178,4673,4504,1,54.6,62.24,46.71,0,1072,742,0,453,297,0,88,77,0,9178,0,6498,4899,503,2327,3959
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 02,7021,3549,3471,1,67.5,75.29,59.5,100,997,796,0,523,374,0,132,128,0,7002,19,5172,3920,429,1204,3411
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 03,9038,4633,4403,2,63.05,69.29,56.53,50,1191,902,0,430,361,0,111,101,1,8874,164,6500,4852,527,1807,4111
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 04,6536,3283,3250,3,76.62,82.1,71.21,33.33,943,837,0,562,438,0,179,182,0,6536,0,4855,3767,448,1872,3175
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 20,NO,CIRCLE NO 05,7509,3805,3704,0,73.52,81.25,65.59,0,998,817,0,690,521,0,225,224,0,7485,24,5631,4169,384,1922,3662
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,YES,CHARGE NO 21,38975,20024,18933,18,68.03,74.3,61.54,22.22,5785,4533,2,2863,2143,2,763,864,0,38692,283,28689,21529,2114,9556,17921
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 01,8455,4315,4140,0,78.34,85.36,71.07,0,1460,1044,0,839,717,0,261,323,0,8312,143,6459,5013,490,2465,4483
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 02,6442,3346,3093,3,75.5,81.03,69.83,0,901,788,0,669,469,0,164,203,0,6326,116,4825,3612,372,1060,3059
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 03,5816,3026,2785,5,68.07,75.75,59.61,60,948,683,1,364,246,2,108,81,0,5804,12,4310,3208,363,1002,2615
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 04,10873,5568,5305,0,60.16,65.55,54.61,0,1426,1193,0,555,378,0,124,132,0,10861,12,7738,5748,528,3206,4572
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HAVELI LAKHA WASAWEWALA MC,CHARGE NO 21,NO,CIRCLE NO 05,7389,3769,3610,10,60.18,66.24,54.17,10,1050,825,1,436,333,0,106,125,0,7389,0,5357,3948,361,1823,3192
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,NA,YES,HUJRA SHAH MUQEEM MC,76629,39048,37566,15,63.88,72.07,55.3,46.67,10606,7475,5,5196,3735,1,1620,1570,0,76303,326,55919,42049,4593,19387,35867
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,YES,CHARGE NO 22,41224,21073,20145,6,67.17,74.93,58.98,66.67,5928,4191,4,2996,2251,0,979,1002,0,40909,315,30417,22949,2470,10898,19573
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 01,6985,3557,3426,2,74.69,81.99,67.01,100,1001,752,2,647,495,0,239,261,0,6705,280,5244,3927,461,1979,3436
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 02,6512,3363,3149,0,69.16,78,59.61,0,922,639,0,454,317,0,172,145,0,6490,22,4782,3575,377,999,3146
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 03,5476,2814,2662,0,59.69,65.6,53.4,0,725,529,0,367,287,0,118,140,0,5468,8,4064,3132,333,1723,2722
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 04,4347,2172,2174,1,78.54,84.88,72.15,100,747,558,1,445,389,0,131,185,0,4347,0,3364,2626,279,1259,2334
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 05,7981,4097,3881,3,68.71,75.99,61.18,33.33,1163,865,1,572,435,0,192,194,0,7981,0,5928,4494,505,2318,3736
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 22,NO,CIRCLE NO 06,9923,5070,4853,0,57.8,67.54,47.35,0,1370,848,0,511,328,0,127,77,0,9918,5,7035,5195,515,2620,4199
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,YES,CHARGE NO 23,35405,17975,17421,9,59.96,68.62,50.94,33.33,4678,3284,1,2200,1484,1,641,568,0,35394,11,25502,19100,2123,8489,16294
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 01,6344,3174,3170,0,63.67,73.54,53.77,0,946,652,0,393,263,0,109,111,0,6344,0,4578,3480,373,941,2822
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 02,7060,3642,3417,1,67.51,75.24,59.19,100,1154,771,0,492,397,1,203,177,0,7051,9,5193,3990,394,2073,3553
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 03,7568,3843,3717,8,55.77,63.33,47.97,25,807,556,1,446,302,0,144,160,0,7568,0,5444,4109,509,2054,3652
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 04,6847,3445,3402,0,63.69,73.21,53.63,0,935,718,0,474,296,0,98,71,0,6845,2,4921,3613,427,1471,3079
PUNJAB,062,OKARA DISTRICT,DEPALPUR TEHSIL,HUJRA SHAH MUQEEM MC,CHARGE NO 23,NO,CIRCLE NO 05,7586,3871,3715,0,50.3,59.1,41.21,0,836,587,0,395,226,0,87,49,0,7586,0,5366,3908,420,1950,3188
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,NA,NA,YES,OKARA TEHSIL,445879,235330,210456,93,77.96,82.25,73.09,45.16,63303,51684,17,55639,36632,10,14637,15065,3,432954,12925,339307,264661,24312,126201,238848
PUNJAB,062,OKARA DISTRICT,OKARA TEHSIL,OKARA CANTONMENT,NA,YES,OKARA CANTONMENT,67955,43073,24875,7,81.9,89.13,67.59,71.43,8412,6157,0,19879,3515,3,1995,1367,2,63456,4499,53846,44438,2463,27918,42422
