province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,KITCHEN,SEPARATE,191093,39.19,167108
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,KITCHEN,SHARED,62494,12.82,55918
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,KITCHEN,NONE,233989,47.99,189518
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,BATH,SEPARATE,300514,61.63,259824
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,BATH,SHARED,109130,22.38,96681
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,BATH,NONE,77932,15.98,56039
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,LATRINE,SEWER,125709,25.78,102293
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,LATRINE,SEPTIC TANK,28723,5.89,26010
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,LATRINE,OPEN DRAIN,155449,31.88,136628
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,LATRINE,PIT WITH SLAB,102099,20.94,92794
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,LATRINE,OTHER,5862,1.2,4325
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,OWNED,412544,84.61,LATRINE,NONE,69734,14.3,50494
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,KITCHEN,SEPARATE,191093,39.19,15650
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,KITCHEN,SHARED,62494,12.82,3725
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,KITCHEN,NONE,233989,47.99,9488
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,BATH,SEPARATE,300514,61.63,21694
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,BATH,SHARED,109130,22.38,5607
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,BATH,NONE,77932,15.98,1562
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,LATRINE,SEWER,125709,25.78,18571
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,LATRINE,SEPTIC TANK,28723,5.89,915
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,LATRINE,OPEN DRAIN,155449,31.88,5438
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,LATRINE,PIT WITH SLAB,102099,20.94,2831
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,LATRINE,OTHER,5862,1.2,219
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENTED,28863,5.92,LATRINE,NONE,69734,14.3,889
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,KITCHEN,SEPARATE,191093,39.19,8335
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,KITCHEN,SHARED,62494,12.82,2851
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,KITCHEN,NONE,233989,47.99,34983
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,BATH,SEPARATE,300514,61.63,18996
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,BATH,SHARED,109130,22.38,6842
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,BATH,NONE,77932,15.98,20331
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,LATRINE,SEWER,125709,25.78,4845
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,LATRINE,SEPTIC TANK,28723,5.89,1798
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,LATRINE,OPEN DRAIN,155449,31.88,13383
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,LATRINE,PIT WITH SLAB,102099,20.94,6474
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,LATRINE,OTHER,5862,1.2,1318
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,TOTAL,RENT FREE,46169,9.47,LATRINE,NONE,69734,14.3,18351
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,KITCHEN,SEPARATE,119090,33.5,110070
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,KITCHEN,SHARED,40427,11.37,37467
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,KITCHEN,NONE,195989,55.13,160621
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,BATH,SEPARATE,204477,57.52,184486
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,BATH,SHARED,77343,21.76,70447
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,BATH,NONE,73686,20.73,53225
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,LATRINE,SEWER,33294,9.37,29478
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,LATRINE,SEPTIC TANK,24889,7,22829
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,LATRINE,OPEN DRAIN,128897,36.26,114843
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,LATRINE,PIT WITH SLAB,95157,26.77,87545
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,LATRINE,OTHER,5187,1.46,3907
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,OWNED,308158,86.68,LATRINE,NONE,68082,19.15,49556
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,KITCHEN,SEPARATE,119090,33.5,2866
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,KITCHEN,SHARED,40427,11.37,798
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,KITCHEN,NONE,195989,55.13,3381
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,BATH,SEPARATE,204477,57.52,4653
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,BATH,SHARED,77343,21.76,1348
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,BATH,NONE,73686,20.73,1044
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,LATRINE,SEWER,33294,9.37,1752
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,LATRINE,SEPTIC TANK,24889,7,416
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,LATRINE,OPEN DRAIN,128897,36.26,2388
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,LATRINE,PIT WITH SLAB,95157,26.77,1576
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,LATRINE,OTHER,5187,1.46,141
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENTED,7045,1.98,LATRINE,NONE,68082,19.15,772
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,KITCHEN,SEPARATE,119090,33.5,6154
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,KITCHEN,SHARED,40427,11.37,2162
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,KITCHEN,NONE,195989,55.13,31987
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,BATH,SEPARATE,204477,57.52,15338
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,BATH,SHARED,77343,21.76,5548
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,BATH,NONE,73686,20.73,19417
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,LATRINE,SEWER,33294,9.37,2064
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,LATRINE,SEPTIC TANK,24889,7,1644
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,LATRINE,OPEN DRAIN,128897,36.26,11666
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,LATRINE,PIT WITH SLAB,95157,26.77,6036
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,LATRINE,OTHER,5187,1.46,1139
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,RURAL,RENT FREE,40303,11.34,LATRINE,NONE,68082,19.15,17754
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,KITCHEN,SEPARATE,72003,54.52,57038
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,KITCHEN,SHARED,22067,16.71,18451
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,KITCHEN,NONE,38000,28.77,28897
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,BATH,SEPARATE,96037,72.72,75338
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,BATH,SHARED,31787,24.07,26234
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,BATH,NONE,4246,3.21,2814
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,LATRINE,SEWER,92415,69.97,72815
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,LATRINE,SEPTIC TANK,3834,2.9,3181
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,LATRINE,OPEN DRAIN,26552,20.1,21785
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,LATRINE,PIT WITH SLAB,6942,5.26,5249
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,LATRINE,OTHER,675,0.51,418
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,OWNED,104386,79.04,LATRINE,NONE,1652,1.25,938
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,KITCHEN,SEPARATE,72003,54.52,12784
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,KITCHEN,SHARED,22067,16.71,2927
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,KITCHEN,NONE,38000,28.77,6107
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,BATH,SEPARATE,96037,72.72,17041
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,BATH,SHARED,31787,24.07,4259
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,BATH,NONE,4246,3.21,518
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,LATRINE,SEWER,92415,69.97,16819
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,LATRINE,SEPTIC TANK,3834,2.9,499
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,LATRINE,OPEN DRAIN,26552,20.1,3050
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,LATRINE,PIT WITH SLAB,6942,5.26,1255
PUNJAB,062,OKARA DISTRICT,OKARA DISTRICT,URBAN,RENTED,21818,16.52,LATRINE,OTHER,675,0.51,78
