province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,1 PERSON,1,421,0.48,1.76,10993,12.44,5.61,214
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,2 PERSONS,1,2764,3.13,1.84,10993,12.44,5.61,1098
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,3 PERSONS,1,4057,4.59,2,10993,12.44,5.61,1230
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,4 PERSONS,1,6373,7.21,2.1,10993,12.44,5.61,1557
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,5 PERSONS,1,8355,9.45,2.25,10993,12.44,5.61,1664
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,6 PERSONS,1,10180,11.52,2.37,10993,12.44,5.61,1613
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,7 PERSONS,1,10954,12.39,2.51,10993,12.44,5.61,1311
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,8 PERSONS,1,9982,11.29,2.66,10993,12.44,5.61,913
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,9 PERSONS,1,7967,9.01,2.82,10993,12.44,5.61,560
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,27333,30.92,3.62,10993,12.44,5.61,833
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,1 PERSON,2,421,0.48,1.76,37413,42.33,7.18,148
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,2 PERSONS,2,2764,3.13,1.84,37413,42.33,7.18,1289
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,3 PERSONS,2,4057,4.59,2,37413,42.33,7.18,2089
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,4 PERSONS,2,6373,7.21,2.1,37413,42.33,7.18,3469
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,5 PERSONS,2,8355,9.45,2.25,37413,42.33,7.18,4455
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,6 PERSONS,2,10180,11.52,2.37,37413,42.33,7.18,5316
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,7 PERSONS,2,10954,12.39,2.51,37413,42.33,7.18,5463
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,8 PERSONS,2,9982,11.29,2.66,37413,42.33,7.18,4729
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,9 PERSONS,2,7967,9.01,2.82,37413,42.33,7.18,3421
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,27333,30.92,3.62,37413,42.33,7.18,7034
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,1 PERSON,3,421,0.48,1.76,19594,22.17,9.04,31
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,2 PERSONS,3,2764,3.13,1.84,19594,22.17,9.04,216
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,3 PERSONS,3,4057,4.59,2,19594,22.17,9.04,455
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,4 PERSONS,3,6373,7.21,2.1,19594,22.17,9.04,879
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,5 PERSONS,3,8355,9.45,2.25,19594,22.17,9.04,1396
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,6 PERSONS,3,10180,11.52,2.37,19594,22.17,9.04,1981
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,7 PERSONS,3,10954,12.39,2.51,19594,22.17,9.04,2463
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,8 PERSONS,3,9982,11.29,2.66,19594,22.17,9.04,2447
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,9 PERSONS,3,7967,9.01,2.82,19594,22.17,9.04,2223
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,27333,30.92,3.62,19594,22.17,9.04,7503
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,1 PERSON,4,421,0.48,1.76,11492,13,10.46,13
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,2 PERSONS,4,2764,3.13,1.84,11492,13,10.46,104
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,3 PERSONS,4,4057,4.59,2,11492,13,10.46,177
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,4 PERSONS,4,6373,7.21,2.1,11492,13,10.46,306
