province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,ALL SEXES,759609,135718,23044,24503,28602,28889,30680,136277,28135,28218,26678,27949,25297,101659,23989,20949,20695,18778,17248,75212,16732,14897,14499,15244,13840,59176,14900,12007,11516,10561,10192,55629,12837,10886,10949,10241,10716,42951,10790,9697,7940,7820,6704,34647,8026,6858,7565,5995,6203,28465,7193,6114,5369,5315,4474,21759,4931,4258,4648,3932,3990,17983,4710,3839,3122,3399,2913,13491,3266,2474,2501,2555,2695,12812,3172,2526,2209,2468,2437,9009,2068,1685,1684,1678,1894,6684,1707,1434,1184,1195,1164,8137
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,MALE,386082,69879,11935,12689,14722,14708,15825,71776,14773,14785,14068,14711,13439,54258,12603,11519,11042,10097,8997,38223,8875,7738,7013,7426,7171,28700,7038,5756,5772,5115,5019,25779,6044,5097,4974,4862,4802,20574,5322,4521,3716,3804,3211,16389,3964,3207,3276,2962,2980,14148,3553,3028,2620,2674,2273,10892,2377,2124,2205,2119,2067,9371,2305,1952,1691,1831,1592,6828,1616,1327,1227,1330,1328,6484,1560,1240,1103,1312,1269,4878,1080,950,853,934,1061,3672,902,794,659,671,646,4231
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,FEMALE,373508,65839,11109,11814,13880,14181,14855,64501,13362,13433,12610,13238,11858,47401,11386,9430,9653,8681,8251,36987,7855,7159,7486,7818,6669,30473,7860,6251,5743,5446,5173,29845,6791,5787,5975,5379,5913,22376,5468,5175,4224,4016,3493,18258,4062,3651,4289,3033,3223,14316,3640,3085,2749,2641,2201,10866,2554,2133,2443,1813,1923,8611,2404,1887,1431,1568,1321,6661,1650,1147,1273,1224,1367,6326,1611,1286,1106,1155,1168,4131,988,735,831,744,833,3012,805,640,525,524,518,3905
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,TRANSGENDER,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,2,0,1,0,0,5,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,RURAL,ALL SEXES,759609,135718,23044,24503,28602,28889,30680,136277,28135,28218,26678,27949,25297,101659,23989,20949,20695,18778,17248,75212,16732,14897,14499,15244,13840,59176,14900,12007,11516,10561,10192,55629,12837,10886,10949,10241,10716,42951,10790,9697,7940,7820,6704,34647,8026,6858,7565,5995,6203,28465,7193,6114,5369,5315,4474,21759,4931,4258,4648,3932,3990,17983,4710,3839,3122,3399,2913,13491,3266,2474,2501,2555,2695,12812,3172,2526,2209,2468,2437,9009,2068,1685,1684,1678,1894,6684,1707,1434,1184,1195,1164,8137
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,RURAL,MALE,386082,69879,11935,12689,14722,14708,15825,71776,14773,14785,14068,14711,13439,54258,12603,11519,11042,10097,8997,38223,8875,7738,7013,7426,7171,28700,7038,5756,5772,5115,5019,25779,6044,5097,4974,4862,4802,20574,5322,4521,3716,3804,3211,16389,3964,3207,3276,2962,2980,14148,3553,3028,2620,2674,2273,10892,2377,2124,2205,2119,2067,9371,2305,1952,1691,1831,1592,6828,1616,1327,1227,1330,1328,6484,1560,1240,1103,1312,1269,4878,1080,950,853,934,1061,3672,902,794,659,671,646,4231
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,RURAL,FEMALE,373508,65839,11109,11814,13880,14181,14855,64501,13362,13433,12610,13238,11858,47401,11386,9430,9653,8681,8251,36987,7855,7159,7486,7818,6669,30473,7860,6251,5743,5446,5173,29845,6791,5787,5975,5379,5913,22376,5468,5175,4224,4016,3493,18258,4062,3651,4289,3033,3223,14316,3640,3085,2749,2641,2201,10866,2554,2133,2443,1813,1923,8611,2404,1887,1431,1568,1321,6661,1650,1147,1273,1224,1367,6326,1611,1286,1106,1155,1168,4131,988,735,831,744,833,3012,805,640,525,524,518,3905
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,RURAL,TRANSGENDER,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,2,0,1,0,0,5,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
