province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,NA,NA,NA,YES,SHANGLA DISTRICT,NA,759609,386082,373508,19,33.13,51.67,14.5,15.79,61343,18240,2,31759,5569,0,8875,1436,1,759379,230,487614,339827,36642,101672,301203,336589
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,NA,NA,YES,ALPURI TEHSIL,NA,508361,257321,251029,11,31.12,49.15,13.15,9.09,38154,10827,1,19749,3444,0,5529,769,0,508193,168,325930,228293,24715,73647,202052,236228
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,NA,YES,ALPURI QH,NA,307333,156336,150991,6,34.93,54.62,14.98,16.67,25753,7342,1,13895,2340,0,3887,528,0,307247,86,196931,137547,14419,43831,122546,141608
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,AJMIR / GANSHAL PC,YES,AJMIR / GANSHAL PC,NA,15108,7581,7526,1,31.94,56.6,7.8,0,1712,227,0,619,30,0,76,3,0,15108,0,9589,6717,727,2883,5865,19808
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,AJMIR / GANSHAL PC,NO,AJMIR,0000001,5475,2726,2748,1,30.37,53.51,8.58,0,702,121,0,156,12,0,21,2,0,5475,0,3556,2540,253,1489,2201,14007
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,AJMIR / GANSHAL PC,NO,GANSHAL,0000002,9633,4855,4778,0,32.87,58.36,7.33,0,1010,106,0,463,18,0,55,1,0,9633,0,6033,4177,474,1394,3664,5801
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,ALPURI PC,YES,ALPURI PC,NA,22945,11692,11253,0,42.48,65.4,18.96,0,1789,584,0,1532,257,0,482,59,0,22941,4,15009,10617,1083,3465,9618,5982
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,ALPURI PC,NO,ALPURI,0000055,10292,5293,4999,0,55.43,76.77,33.04,0,976,479,0,889,231,0,306,56,0,10288,4,6942,4869,451,2170,4502,2783
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,ALPURI PC,NO,BASI,0000048,12653,6399,6254,0,31.34,55.41,7.09,0,813,105,0,643,26,0,176,3,0,12653,0,8067,5748,632,1295,5116,3199
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,AMNAY PC,YES,AMNAY PC,NA,12702,6533,6168,1,31.21,49.6,11.52,0,887,216,0,509,51,0,119,15,0,12685,17,8033,5637,694,1794,5101,8808
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,AMNAY PC,NO,ACHAR,0000061,3724,1889,1834,1,31.87,51.3,11.53,0,259,54,0,149,23,0,34,10,0,3724,0,2256,1573,191,295,1433,968
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,AMNAY PC,NO,AMNAY,0000062,8978,4644,4334,0,30.95,48.95,11.52,0,628,162,0,360,28,0,85,5,0,8961,17,5777,4064,503,1499,3668,7840
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,BANDA CHINA PC,YES,BANDA CHINA PC,NA,20098,10151,9947,0,35.87,55.31,16.53,0,1745,579,0,1038,191,0,235,57,0,20098,0,13040,9033,948,2966,7773,16117
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,BANDA CHINA PC,NO,BANDA CHINA,0000050,5060,2467,2593,0,38.35,61.07,18,0,430,155,0,265,73,0,79,29,0,5060,0,3338,2318,309,925,2032,2063
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,BANDA CHINA PC,NO,KAS (GHOR BOND),0000051,4828,2502,2326,0,37.21,57.23,15.05,0,417,116,0,259,25,0,57,3,0,4828,0,3080,2118,199,1095,1889,9439
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,BANDA CHINA PC,NO,MANGAI,0000053,3633,1861,1772,0,23.4,37.69,8.37,0,324,70,0,88,9,0,16,2,0,3633,0,2402,1694,165,31,1459,1175
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,BANDA CHINA PC,NO,SHAHSAND,0000052,6577,3321,3256,0,40.05,59.88,20.78,0,574,238,0,426,84,0,83,23,0,6577,0,4220,2903,275,915,2393,3440
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,BILKANAI PC,YES,BILKANAI PC,NA,21425,10906,10519,0,37.73,59.1,16.37,0,2324,757,0,1008,113,0,252,36,0,21424,1,13966,9990,1086,4115,8849,13343
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,BILKANAI PC,NO,BILKANAI,0000004,11247,5643,5604,0,38.89,58.72,19.93,0,1170,502,0,600,95,0,173,32,0,11246,1,7452,5418,596,2288,4789,5240
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,BILKANAI PC,NO,DERI LARRI,0000003,10178,5263,4915,0,36.41,59.52,12.1,0,1154,255,0,408,18,0,79,4,0,10178,0,6514,4572,490,1827,4060,8103
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DAMORAI PC,YES,DAMORAI PC,NA,22226,11235,10989,2,33.13,49.13,16.97,0,1886,695,0,942,204,0,277,37,0,22226,0,15199,10661,1197,1714,9502,11563
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DAMORAI PC,NO,DAMORAI,0000005,14419,7255,7163,1,31.32,46.16,16.62,0,1107,457,0,621,153,0,224,29,0,14419,0,9870,6978,763,1291,6161,7850
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DAMORAI PC,NO,KARSHUT,0000006,7807,3980,3826,1,36.48,54.48,17.64,0,779,238,0,321,51,0,53,8,0,7807,0,5329,3683,434,423,3341,3713
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DAWALAT KALAY PC,YES,DAWALAT KALAY PC,NA,17735,9116,8619,0,34.02,55.11,11.96,0,1428,328,0,871,79,0,182,7,0,17734,1,11068,7785,820,1480,6752,6176
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DAWALAT KALAY PC,NO,DAWALAT KALAY,0000056,9392,4854,4538,0,39.05,61.93,15.12,0,932,248,0,557,53,0,96,5,0,9392,0,5943,4131,412,560,3654,2147
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DAWALAT KALAY PC,NO,ZARA,0000058,8343,4262,4081,0,28.18,47.19,8.3,0,496,80,0,314,26,0,86,2,0,8342,1,5125,3654,408,920,3098,4029
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DERI PC,YES,DERI PC,NA,17300,8770,8529,1,29.64,50.08,9.16,0,1231,254,0,593,35,0,143,5,0,17300,0,10456,7411,740,2875,6718,4848
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DERI PC,NO,BANR,0000043,7208,3583,3625,0,35.95,60.9,12.26,0,596,146,0,322,17,0,71,2,0,7208,0,4390,3024,289,973,2671,2076
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,DERI PC,NO,DERI,0000044,10092,5187,4904,1,25.07,42.6,6.8,0,635,108,0,271,18,0,72,3,0,10092,0,6066,4387,451,1902,4047,2772
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,KOZKANA PC,YES,KOZKANA PC,NA,21601,11181,10420,0,31.79,51.91,10.37,0,1690,269,0,754,62,0,151,14,0,21595,6,13717,9097,854,2682,8122,5312
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,KOZKANA PC,NO,KOZKANA,0000009,16557,8581,7976,0,32.85,52.86,11.4,0,1361,236,0,578,45,0,117,11,0,16557,0,10529,6955,660,1758,6191,4056
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,KOZKANA PC,NO,SERAIKANA,0000010,5044,2600,2444,0,28.29,48.71,7.04,0,329,33,0,176,17,0,34,3,0,5038,6,3188,2142,194,924,1931,1256
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,LILOWANI PC,YES,LILOWANI PC,NA,23579,11998,11580,1,44.38,62.24,26,100,2112,1036,1,1567,622,0,826,149,0,23567,12,15648,11198,1174,4352,10008,10831
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,LILOWANI PC,NO,LILOWANI,0000049,23579,11998,11580,1,44.38,62.24,26,100,2112,1036,1,1567,622,0,826,149,0,23567,12,15648,11198,1174,4352,10008,10831
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,MALAK KHEL KOTKAY PC,YES,MALAK KHEL KOTKAY PC,NA,13567,6956,6611,0,42.18,62.14,21.53,0,1218,475,0,839,151,0,142,22,0,13559,8,8656,5972,609,2180,5451,6980
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,MALAK KHEL KOTKAY PC,NO,BAZAR KOT,0000060,3737,1937,1800,0,35.22,54.83,15.12,0,325,101,0,212,35,0,16,0,0,3737,0,2331,1590,158,693,1446,1503
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,MALAK KHEL KOTKAY PC,NO,MALAK KHEL KOTKAY,0000059,9830,5019,4811,0,44.74,64.82,23.9,0,893,374,0,627,116,0,126,22,0,9822,8,6325,4382,451,1487,4005,5477
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,PIR ABAD PC,YES,PIR ABAD PC,NA,29922,14902,15020,0,35.44,60.64,11.8,0,2552,527,0,1230,99,0,280,17,0,29892,30,18429,12586,1263,3872,11016,6026
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,PIR ABAD PC,NO,PAGURRAY,0000046,9459,4620,4839,0,38.75,65.14,15.03,0,788,203,0,458,38,0,101,7,0,9443,16,5709,3711,388,878,3342,1635
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,PIR ABAD PC,NO,PIR ABAD,0000047,10392,5139,5253,0,30.26,54.95,7.77,0,819,102,0,321,17,0,60,6,0,10392,0,6636,4713,484,1240,3981,2096
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,PIR ABAD PC,NO,PITAW,0000045,10071,5143,4928,0,38,62.57,13.21,0,945,222,0,451,44,0,119,4,0,10057,14,6084,4162,391,1754,3693,2295
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,RANIAL PC,YES,RANIAL PC,NA,21919,11095,10824,0,26.98,45.22,9.02,0,1684,297,0,552,33,0,117,13,0,21918,1,13875,9762,1070,1860,8653,7451
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,RANIAL PC,NO,DONAI,0000011,9193,4683,4510,0,25.31,42.16,8.44,0,587,96,0,192,12,0,26,2,0,9192,1,5785,4107,459,924,3651,2250
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,RANIAL PC,NO,RANIAL,0000012,5494,2743,2751,0,31.85,50.61,13.91,0,394,111,0,221,17,0,56,9,0,5494,0,3532,2409,257,80,2058,2475
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,RANIAL PC,NO,SANGRAI,0000013,7232,3669,3563,0,25.34,45.01,5.89,0,703,90,0,139,4,0,35,2,0,7232,0,4558,3246,354,856,2944,2726
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,SHAHPUR PC,YES,SHAHPUR PC,NA,26166,13499,12667,0,25.54,35.88,14.69,0,1261,589,0,997,298,0,386,52,0,26166,0,17129,12107,1338,4374,10908,11295
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,SHAHPUR PC,NO,BARKANA,0000007,10320,5279,5041,0,22.94,34.68,11.15,0,504,148,0,333,105,0,82,10,0,10320,0,6723,4832,555,1725,4401,4875
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,SHAHPUR PC,NO,SHAHPUR,0000008,15846,8220,7626,0,27.22,36.63,17.06,0,757,441,0,664,193,0,304,42,0,15846,0,10406,7275,783,2649,6507,6420
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,WAHAB KHEL KOTKAY PC,YES,WAHAB KHEL KOTKAY PC,NA,21040,10721,10319,0,41.13,63.32,18.54,0,2234,509,0,844,115,0,219,42,0,21034,6,13117,8974,816,3219,8210,7068
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,WAHAB KHEL KOTKAY PC,NO,GANDAO,0000057,8055,4069,3986,0,42.85,65.95,19.92,0,757,120,0,211,7,0,42,1,0,8055,0,4941,3317,296,1562,3088,2928
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,ALPURI QH,WAHAB KHEL KOTKAY PC,NO,WAHAB KHEL KOTKAY,0000054,12985,6652,6333,0,40.09,61.77,17.69,0,1477,389,0,633,108,0,177,41,0,12979,6,8176,5657,520,1657,5122,4140
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,NA,YES,CHAKISAR QH,NA,110785,55975,54808,2,26.98,40.77,13.37,0,6949,2387,0,3454,894,0,1086,211,0,110726,59,71834,50142,5673,14768,43919,55338
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,BUNERWAL PC,YES,BUNERWAL PC,NA,11300,5743,5557,0,11.85,19.6,4.02,0,433,68,0,118,24,0,26,0,0,11298,2,7408,5202,615,2419,4652,6877
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,BUNERWAL PC,NO,BUNERWAL,0000042,5431,2761,2670,0,9.82,16.14,3.59,0,184,27,0,23,6,0,4,0,0,5429,2,3542,2530,299,760,2191,4088
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,BUNERWAL PC,NO,KOTKAR,0000033,5869,2982,2887,0,13.71,22.7,4.42,0,249,41,0,95,18,0,22,0,0,5869,0,3866,2672,316,1659,2461,2789
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,CHAKISAR PC,YES,CHAKISAR PC,NA,26864,13875,12989,0,37,49.03,24.33,0,1940,1050,0,1438,632,0,670,182,0,26823,41,17791,12367,1313,4974,10879,8346
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,CHAKISAR PC,NO,CHAKISAR,0000034,17229,8856,8373,0,47.17,59.63,34.07,0,1485,978,0,1272,626,0,624,180,0,17197,32,11690,8103,822,2565,7212,5039
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,CHAKISAR PC,NO,KHADANG,0000035,9635,5019,4616,0,17.52,28.79,5.57,0,455,72,0,166,6,0,46,2,0,9626,9,6101,4264,491,2409,3667,3307
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,DANAKOL PC,YES,DANAKOL PC,NA,11559,5818,5741,0,34.29,53.35,15.14,0,1017,329,0,504,78,0,100,7,0,11559,0,7417,5270,560,908,4827,5400
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,DANAKOL PC,NO,CHIDAM,0000037,4031,2011,2020,0,41.26,65.96,16.24,0,470,142,0,241,29,0,43,3,0,4031,0,2615,1803,192,134,1559,1546
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,DANAKOL PC,NO,DANAKOL,0000036,7528,3807,3721,0,30.49,46.44,14.54,0,547,187,0,263,49,0,57,4,0,7528,0,4802,3467,368,774,3268,3854
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,KANDAI / JATKOOL PC,YES,KANDAI / JATKOOL PC,NA,10609,5170,5437,2,14.15,27.71,2.43,0,388,51,0,163,5,0,24,3,0,10599,10,6687,4641,603,1441,3727,7106
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,KANDAI / JATKOOL PC,NO,JATKOOL,0000029,5283,2498,2785,0,13.72,28.52,1.9,0,141,13,0,75,4,0,11,1,0,5283,0,3308,2219,295,779,1712,4393
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,KANDAI / JATKOOL PC,NO,KANDAI,0000030,5326,2672,2652,2,14.56,26.98,2.98,0,247,38,0,88,1,0,13,2,0,5316,10,3379,2422,308,662,2015,2713
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,LANGBAR PC,YES,LANGBAR PC,NA,14224,7325,6899,0,37.45,50.5,23.82,0,1270,461,0,309,42,0,43,4,0,14224,0,8946,6172,647,1322,5612,3869
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,LANGBAR PC,NO,DANDAI SONDAI,0000031,3620,1837,1783,0,17.54,30.6,4.94,0,273,46,0,34,2,0,4,0,0,3620,0,2264,1608,169,297,1419,2415
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,LANGBAR PC,NO,LANGBAR,0000032,10604,5488,5116,0,44.19,56.9,30.57,0,997,415,0,275,40,0,39,4,0,10604,0,6682,4564,478,1025,4193,1454
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,OPEL PC,YES,OPEL PC,NA,16877,8686,8191,0,32.86,52.22,12.9,0,1293,346,0,717,98,0,198,14,0,16871,6,10977,7843,835,2082,7063,8277
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,OPEL PC,NO,GULI BAT,0000041,5262,2745,2517,0,27.37,44.95,9.1,0,395,64,0,124,7,0,22,2,0,5256,6,3474,2551,288,866,2387,2289
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,OPEL PC,NO,KARORA,0000040,5634,2960,2674,0,45.36,65.7,22.25,0,546,214,0,359,57,0,131,9,0,5634,0,3772,2639,234,582,2331,1574
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,OPEL PC,NO,OPEL,0000038,3515,1779,1736,0,21.73,35.6,8.58,0,161,33,0,103,33,0,23,3,0,3515,0,2204,1601,180,277,1461,3434
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,OPEL PC,NO,PONIAL,0000039,2466,1202,1264,0,30.52,57.26,6.47,0,191,35,0,131,1,0,22,0,0,2466,0,1527,1052,133,357,884,980
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,SARKUL PC,YES,SARKUL PC,NA,11466,5687,5779,0,13.34,24.31,3.03,0,485,59,0,161,14,0,22,1,0,11466,0,7359,5023,627,1108,4431,5978
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,SARKUL PC,NO,DAWOOT,0000025,3455,1608,1847,0,15.64,30.61,3.86,0,126,18,0,39,5,0,7,0,0,3455,0,2085,1462,191,348,1200,1370
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,SARKUL PC,NO,GUNAGAR,0000028,4146,2168,1978,0,16.72,29.16,3.73,0,284,35,0,99,6,0,13,1,0,4146,0,2799,1886,228,241,1772,2126
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,SARKUL PC,NO,SARKUL,0000026,3865,1911,1954,0,7.6,13.86,1.51,0,75,6,0,23,3,0,2,0,0,3865,0,2475,1675,208,519,1459,2482
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,TALOON PC,YES,TALOON PC,NA,7886,3671,4215,0,9.41,18.18,2.46,0,123,23,0,44,1,0,3,0,0,7886,0,5249,3624,473,514,2728,9485
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,CHAKISAR QH,TALOON PC,NO,TALOON,0000027,7886,3671,4215,0,9.41,18.18,2.46,0,123,23,0,44,1,0,3,0,0,7886,0,5249,3624,473,514,2728,9485
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,PURAN/MARTOONG QH,NA,YES,PURAN/MARTOONG QH,NA,90243,45010,45230,3,23.16,40.44,6.77,0,5452,1098,0,2400,210,0,556,30,0,90220,23,57165,40604,4623,15048,35587,39282
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,PURAN/MARTOONG QH,ALAMI BANDA PC,YES,ALAMI BANDA PC,NA,11674,5663,6011,0,29.37,52.89,9.29,0,783,176,0,365,36,0,50,4,0,11674,0,7066,4880,516,1173,4328,3819
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,PURAN/MARTOONG QH,ALAMI BANDA PC,NO,ALAMI BANDA,0000089,3646,1713,1933,0,17.8,38.68,2.15,0,106,9,0,45,1,0,7,0,0,3646,0,2197,1465,165,78,1177,1340
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,PURAN/MARTOONG QH,ALAMI BANDA PC,NO,MARTONG SERAI,0000088,1586,798,788,0,26.09,48.8,3.92,0,140,9,0,30,0,0,6,0,0,1586,0,1008,686,86,140,602,582
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,PURAN/MARTOONG QH,ALAMI BANDA PC,NO,PISHKAND,0000097,1888,910,978,0,35.39,58.88,16.26,0,137,55,0,74,6,0,12,0,0,1888,0,1116,762,75,261,719,652
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,PURAN/MARTOONG QH,ALAMI BANDA PC,NO,PISHLAR,0000098,4554,2242,2312,0,37.38,62.33,14.47,0,400,103,0,216,29,0,25,4,0,4554,0,2745,1967,190,694,1830,1245
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,PURAN/MARTOONG QH,BEHAR PC,YES,BEHAR PC,NA,9080,4433,4646,1,17.41,34.72,2.51,0,401,24,0,114,12,0,19,0,0,9080,0,5560,4007,530,1701,3522,3681
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,PURAN/MARTOONG QH,BEHAR PC,NO,BEHAR,0000095,4337,2187,2150,0,23.27,44.74,2.73,0,229,12,0,76,3,0,11,0,0,4337,0,2725,1973,251,948,1727,2193
