province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,"100,000 - 199,999",62843,3.1,4.99,ALL SEXES,112393
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,"100,000 - 199,999",62843,3.1,4.99,MALE,57903
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,"100,000 - 199,999",62843,3.1,4.99,FEMALE,54474
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,"100,000 - 199,999",62843,3.1,4.99,TRANSGENDER,16
SINDH,083,BADIN DISTRICT,MATLI TALUKA,MATLI MC,"50,000 - 99,999",42909,2,5.54,ALL SEXES,62563
SINDH,083,BADIN DISTRICT,MATLI TALUKA,MATLI MC,"50,000 - 99,999",42909,2,5.54,MALE,32034
SINDH,083,BADIN DISTRICT,MATLI TALUKA,MATLI MC,"50,000 - 99,999",42909,2,5.54,FEMALE,30508
SINDH,083,BADIN DISTRICT,MATLI TALUKA,MATLI MC,"50,000 - 99,999",42909,2,5.54,TRANSGENDER,21
SINDH,083,BADIN DISTRICT,MATLI TALUKA,TANDO GHULAM ALI TC,"25,000 - 49,999",14058,5.02,5.17,ALL SEXES,35724
SINDH,083,BADIN DISTRICT,MATLI TALUKA,TANDO GHULAM ALI TC,"25,000 - 49,999",14058,5.02,5.17,MALE,18404
SINDH,083,BADIN DISTRICT,MATLI TALUKA,TANDO GHULAM ALI TC,"25,000 - 49,999",14058,5.02,5.17,FEMALE,17315
SINDH,083,BADIN DISTRICT,MATLI TALUKA,TANDO GHULAM ALI TC,"25,000 - 49,999",14058,5.02,5.17,TRANSGENDER,5
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,SHAHEED FAZAL RAHU TC,"25,000 - 49,999",14226,4.66,5.43,ALL SEXES,33866
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,SHAHEED FAZAL RAHU TC,"25,000 - 49,999",14226,4.66,5.43,MALE,17380
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,SHAHEED FAZAL RAHU TC,"25,000 - 49,999",14226,4.66,5.43,FEMALE,16478
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,SHAHEED FAZAL RAHU TC,"25,000 - 49,999",14226,4.66,5.43,TRANSGENDER,8
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,TALHAR TC,"25,000 - 49,999",16438,2.77,4.82,ALL SEXES,27667
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,TALHAR TC,"25,000 - 49,999",16438,2.77,4.82,MALE,14057
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,TALHAR TC,"25,000 - 49,999",16438,2.77,4.82,FEMALE,13603
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,TALHAR TC,"25,000 - 49,999",16438,2.77,4.82,TRANSGENDER,7
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,KHOSKI TC,"25,000 - 49,999",6875,7.54,4.81,ALL SEXES,27411
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,KHOSKI TC,"25,000 - 49,999",6875,7.54,4.81,MALE,14262
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,KHOSKI TC,"25,000 - 49,999",6875,7.54,4.81,FEMALE,13144
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,KHOSKI TC,"25,000 - 49,999",6875,7.54,4.81,TRANSGENDER,5
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,RAJO KHANANI TC,"10,000 - 24,999",6581,6.29,4.83,ALL SEXES,21018
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,RAJO KHANANI TC,"10,000 - 24,999",6581,6.29,4.83,MALE,10801
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,RAJO KHANANI TC,"10,000 - 24,999",6581,6.29,4.83,FEMALE,10216
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,RAJO KHANANI TC,"10,000 - 24,999",6581,6.29,4.83,TRANSGENDER,1
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,KARIO GHANWAR TC,"10,000 - 24,999",4801,7.64,4.98,ALL SEXES,19487
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,KARIO GHANWAR TC,"10,000 - 24,999",4801,7.64,4.98,MALE,10245
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,KARIO GHANWAR TC,"10,000 - 24,999",4801,7.64,4.98,FEMALE,9233
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,KARIO GHANWAR TC,"10,000 - 24,999",4801,7.64,4.98,TRANSGENDER,9
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,TANDO BAGO MC,"10,000 - 24,999",11939,2.04,4.79,ALL SEXES,17546
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,TANDO BAGO MC,"10,000 - 24,999",11939,2.04,4.79,MALE,8972
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,TANDO BAGO MC,"10,000 - 24,999",11939,2.04,4.79,FEMALE,8568
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,TANDO BAGO MC,"10,000 - 24,999",11939,2.04,4.79,TRANSGENDER,6
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,PANGRIO TC,"10,000 - 24,999",NA,NA,4.56,ALL SEXES,13443
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,PANGRIO TC,"10,000 - 24,999",NA,NA,4.56,MALE,6956
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,PANGRIO TC,"10,000 - 24,999",NA,NA,4.56,FEMALE,6487
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,PANGRIO TC,"10,000 - 24,999",NA,NA,4.56,TRANSGENDER,0
SINDH,083,BADIN DISTRICT,BADIN TALUKA,KADHAN TC,"10,000 - 24,999",5818,3.33,4.86,ALL SEXES,10845
SINDH,083,BADIN DISTRICT,BADIN TALUKA,KADHAN TC,"10,000 - 24,999",5818,3.33,4.86,MALE,5556
SINDH,083,BADIN DISTRICT,BADIN TALUKA,KADHAN TC,"10,000 - 24,999",5818,3.33,4.86,FEMALE,5288
SINDH,083,BADIN DISTRICT,BADIN TALUKA,KADHAN TC,"10,000 - 24,999",5818,3.33,4.86,TRANSGENDER,1
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NINDO TC,"5,000 - 9,999",NA,NA,5.27,ALL SEXES,8381
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NINDO TC,"5,000 - 9,999",NA,NA,5.27,MALE,4213
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NINDO TC,"5,000 - 9,999",NA,NA,5.27,FEMALE,4162
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NINDO TC,"5,000 - 9,999",NA,NA,5.27,TRANSGENDER,6
