province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,1804958,43327,289324,593744,843499,831839,314275,451289,828385,941753,814763,896495,88892,56317
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,931177,22458,146733,306325,441880,438214,163577,230178,422916,481879,413792,454381,44258,27928
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,873589,20869,142591,287419,401617,393585,150658,221046,405320,459700,400810,441932,44609,28371
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,192,0,0,0,2,40,40,65,149,174,161,182,25,18
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,1414614,34495,118141,246434,673879,653327,240964,346228,637155,724368,627399,691528,69910,44539
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,730394,17884,115203,231107,353786,345518,125843,176923,325226,370372,318022,349929,34893,22206
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,684113,16611,0,0,320091,307790,115102,169267,311845,353899,309288,341499,35004,22323
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,TRANSGENDER,107,0,55980,116203,2,19,19,38,84,97,89,100,13,10
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,ALL SEXES,390344,8832,28592,59891,169620,178512,73311,105061,191230,217385,187364,204967,18982,11778
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,MALE,200783,4574,27388,56312,88094,92696,37734,53255,97690,111507,95770,104452,9365,5722
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,FEMALE,189476,4258,0,0,81526,85795,35556,51779,93475,105801,91522,100433,9605,6048
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,TRANSGENDER,85,0,0,0,0,21,21,27,65,77,72,82,12,8
SINDH,083,BADIN DISTRICT,BADIN TALUKA,TOTAL,ALL SEXES,454576,10693,72455,148213,212207,209297,79021,112782,207979,237497,204724,225508,22709,14348
SINDH,083,BADIN DISTRICT,BADIN TALUKA,TOTAL,MALE,234513,5604,36641,76479,111001,110358,41227,57625,106173,121616,104116,114433,11297,7125
SINDH,083,BADIN DISTRICT,BADIN TALUKA,TOTAL,FEMALE,220003,5089,35814,71734,101206,98926,37781,55136,101760,115829,100561,111018,11402,7215
SINDH,083,BADIN DISTRICT,BADIN TALUKA,TOTAL,TRANSGENDER,60,0,0,0,0,13,13,21,46,52,47,57,10,8
SINDH,083,BADIN DISTRICT,BADIN TALUKA,RURAL,ALL SEXES,322957,7565,53150,55891,81068,149208,54554,77708,143952,164599,141903,156999,16572,10554
SINDH,083,BADIN DISTRICT,BADIN TALUKA,RURAL,MALE,166841,3970,26816,52432,73363,79246,28703,39877,73490,84167,71866,79424,8314,5315
SINDH,083,BADIN DISTRICT,BADIN TALUKA,RURAL,FEMALE,156079,3595,26334,0,0,69954,25843,37816,70433,80400,70008,77541,8253,5234
SINDH,083,BADIN DISTRICT,BADIN TALUKA,RURAL,TRANSGENDER,37,0,0,39890,57776,8,8,15,29,32,29,34,5,5
SINDH,083,BADIN DISTRICT,BADIN TALUKA,URBAN,ALL SEXES,131619,3128,19305,20588,29933,60089,24467,35074,64027,72898,62821,68509,6137,3794
SINDH,083,BADIN DISTRICT,BADIN TALUKA,URBAN,MALE,67672,1634,9825,19302,27843,31112,12524,17748,32683,37449,32250,35009,2983,1810
SINDH,083,BADIN DISTRICT,BADIN TALUKA,URBAN,FEMALE,63924,1494,9480,0,0,28972,11938,17320,31327,35429,30553,33477,3149,1981
SINDH,083,BADIN DISTRICT,BADIN TALUKA,URBAN,TRANSGENDER,23,0,0,0,0,5,5,6,17,20,18,23,5,3
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,TOTAL,ALL SEXES,334440,9131,58011,117162,161993,153296,55736,80329,148683,168513,146387,161248,16070,10356
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,TOTAL,MALE,172921,4714,29403,60254,84780,80789,29079,41134,76146,86551,74608,82154,8143,5257
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,TOTAL,FEMALE,161490,4417,28608,56908,77213,72499,26649,39181,72515,81935,71753,79066,7924,5097
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,TOTAL,TRANSGENDER,29,0,0,0,0,8,8,14,22,27,26,28,3,2
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,RURAL,ALL SEXES,281087,7849,49853,51386,71827,128191,46002,66564,123409,140263,122014,134626,13669,8782
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,RURAL,MALE,145296,4028,25150,48695,65489,67632,23970,34053,63186,72000,62151,68576,6944,4484
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,RURAL,FEMALE,135779,3821,24703,0,0,60557,22030,32505,60212,68251,59851,66038,6725,4298
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,RURAL,TRANSGENDER,12,0,0,17081,24677,2,2,6,11,12,12,12,0,0
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,URBAN,ALL SEXES,53353,1282,8158,8868,12953,25105,9734,13765,25274,28250,24373,26622,2401,1574
