province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
SINDH,083,BADIN DISTRICT,NA,NA,NA,YES,BADIN DISTRICT,390344,200783,189476,85,49.98,59.61,39.79,36.47,35266,24327,12,26403,15298,8,10530,4950,2,302963,87381,274141,204967,18982,73258,158332
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NA,NA,YES,BADIN TALUKA,131619,67672,63924,23,51.66,63.24,39.44,26.09,12915,8291,4,9314,4964,1,4290,1944,0,118638,12981,91729,68509,6137,18809,54546
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,NA,YES,BADIN MC,112393,57903,54474,16,52.18,63.62,40.02,31.25,11093,7073,3,8150,4406,1,3831,1803,0,101408,10985,78696,58856,5228,16750,47320
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,YES,CHARGE NO 04,112393,57903,54474,16,52.18,63.62,40.02,31.25,11093,7073,3,8150,4406,1,3831,1803,0,101408,10985,78696,58856,5228,16750,47320
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 01,14054,7219,6835,0,39.78,52.27,26.7,0,1221,675,0,665,265,0,177,35,0,12339,1715,9431,7031,631,2167,5308
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 02,13434,7093,6337,4,41.73,51.3,30.96,50,1166,741,1,820,252,1,276,105,0,11867,1567,9188,6724,527,1408,5188
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 03,10746,5536,5205,5,61.13,71.81,49.71,0,1239,838,0,935,585,0,513,277,0,10008,738,7759,5974,520,1379,4835
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 04,8539,4385,4154,0,53.81,63.37,43.58,0,897,563,0,599,427,0,299,158,0,7670,869,6205,4661,405,616,3821
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 05,8637,4429,4206,2,54.69,67.53,41.17,50,1009,664,1,729,387,0,352,141,0,8332,305,6262,4691,410,626,3772
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 06,7612,3936,3676,0,55.77,65.28,45.35,0,792,474,0,602,353,0,244,126,0,7536,76,5410,4128,376,1172,3403
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 07,7814,4067,3746,1,66.3,77.61,54.37,0,810,622,0,681,503,0,533,240,0,7295,519,5606,4311,415,1867,3683
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 08,6298,3181,3114,3,83.7,90.75,76.55,33.33,796,677,0,764,690,0,496,309,0,6045,253,4829,3869,389,1450,3518
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 09,7040,3663,3377,0,50.48,66.26,33.9,0,570,295,0,593,233,0,184,59,0,6570,470,4814,3537,301,1522,2761
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 10,7264,3714,3550,0,47.74,59.87,34.93,0,640,376,0,404,196,0,308,155,0,4993,2271,4973,3589,307,802,2812
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 11,5075,2560,2515,0,20.89,33.17,8.58,0,292,93,0,143,4,0,5,0,0,4411,664,3269,2427,235,920,1822
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 12,8987,4607,4380,0,47.03,62,31.41,0,928,532,0,645,209,0,197,73,0,8435,552,6064,4310,387,1049,3486
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 13,6893,3513,3379,1,58.41,70.33,45.81,100,733,523,1,570,302,0,247,125,0,5907,986,4886,3604,325,1772,2911
SINDH,083,BADIN DISTRICT,BADIN TALUKA,KADHAN TC,NA,YES,KADHAN TC,10845,5556,5288,1,55.11,70.56,39.68,0,1294,841,0,705,296,0,207,58,0,9498,1347,7234,5269,458,1008,3872
SINDH,083,BADIN DISTRICT,BADIN TALUKA,KADHAN TC,CHARGE NO 05,YES,CHARGE NO 05,10845,5556,5288,1,55.11,70.56,39.68,0,1294,841,0,705,296,0,207,58,0,9498,1347,7234,5269,458,1008,3872
SINDH,083,BADIN DISTRICT,BADIN TALUKA,KADHAN TC,CHARGE NO 05,NO,CIRCLE NO 01,10845,5556,5288,1,55.11,70.56,39.68,0,1294,841,0,705,296,0,207,58,0,9498,1347,7234,5269,458,1008,3872
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NINDO TC,NA,YES,NINDO TC,8381,4213,4162,6,40.25,48.89,31.49,16.67,528,377,1,459,262,0,252,83,0,7732,649,5799,4384,451,1051,3354
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NINDO TC,CHARGE NO 06,YES,CHARGE NO 06,8381,4213,4162,6,40.25,48.89,31.49,16.67,528,377,1,459,262,0,252,83,0,7732,649,5799,4384,451,1051,3354
