province_name,district_code,district_name,area_name,area_type,gender,ed_attainment,age_group,count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,5 AND ABOVE,1515634
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,304420
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,213144
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,174692
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,20 - 24,139583
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,25 - 29,137014
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,30 - 34,123286
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,35 - 39,110905
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL,40 AND ABOVE,312590
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,5 AND ABOVE,997033
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,05 - 09,179942
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,10 - 14,117080
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,15 - 19,103735
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,20 - 24,88994
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,25 - 29,94606
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,30 - 34,85673
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,35 - 39,78954
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,40 AND ABOVE,248049
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,5 AND ABOVE,196550
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,05 - 09,124257
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,10 - 14,36186
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,15 - 19,8692
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,20 - 24,4782
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,25 - 29,4721
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,30 - 34,4235
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,35 - 39,3650
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,40 AND ABOVE,10027
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,5 AND ABOVE,142111
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,05 - 09,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,10 - 14,48679
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,15 - 19,21615
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,20 - 24,14000
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,25 - 29,13547
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,30 - 34,12009
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,35 - 39,9595
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,PRIMARY,40 AND ABOVE,22666
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,5 AND ABOVE,51636
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,05 - 09,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,10 - 14,11049
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,15 - 19,15290
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,20 - 24,5913
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,25 - 29,4755
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,30 - 34,5045
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,35 - 39,4126
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MIDDLE,40 AND ABOVE,5458
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,5 AND ABOVE,61283
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,05 - 09,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,10 - 14,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,15 - 19,17228
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,20 - 24,9535
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,25 - 29,7676
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,30 - 34,7935
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,35 - 39,7756
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MATRIC,40 AND ABOVE,11153
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,5 AND ABOVE,39775
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,05 - 09,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,10 - 14,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,15 - 19,7514
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,20 - 24,10708
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,25 - 29,6334
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,30 - 34,4431
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,35 - 39,4003
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,INTERMEDIATE,40 AND ABOVE,6785
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,5 AND ABOVE,20122
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,05 - 09,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,10 - 14,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,15 - 19,465
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,20 - 24,4865
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,25 - 29,4119
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,30 - 34,2851
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,35 - 39,1988
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,GRADUATE,40 AND ABOVE,5834
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,MASTERS AND ABOVE,5 AND ABOVE,5549
