province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OVER 50 YEARS,8,7297,2.89,145,0.06,7
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,6560,2.6,521,0.21,22
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,72260,28.64,521,0.21,137
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,5-10 YEARS,9 AND MORE,112466,44.57,521,0.21,232
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,11-50 YEARS,9 AND MORE,53753,21.3,521,0.21,114
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,7297,2.89,521,0.21,16
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,1,2380,3.48,48407,70.8,1426
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,1,13635,19.94,48407,70.8,10227
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,1,25282,36.97,48407,70.8,18803
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,1,25685,37.56,48407,70.8,17091
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,1,1394,2.04,48407,70.8,860
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,2,2380,3.48,13104,19.16,572
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,2,13635,19.94,13104,19.16,2251
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,2,25282,36.97,13104,19.16,4379
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,2,25685,37.56,13104,19.16,5548
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,2,1394,2.04,13104,19.16,354
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,3,2380,3.48,3959,5.79,205
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,3,13635,19.94,3959,5.79,674
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,3,25282,36.97,3959,5.79,1222
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,3,25685,37.56,3959,5.79,1760
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,3,1394,2.04,3959,5.79,98
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,4,2380,3.48,1498,2.19,96
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,4,13635,19.94,1498,2.19,276
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,4,25282,36.97,1498,2.19,440
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,4,25685,37.56,1498,2.19,632
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,4,1394,2.04,1498,2.19,54
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,5,2380,3.48,539,0.79,27
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,5,13635,19.94,539,0.79,72
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,5,25282,36.97,539,0.79,129
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,5,25685,37.56,539,0.79,298
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,5,1394,2.04,539,0.79,13
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,6,2380,3.48,185,0.27,14
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,6,13635,19.94,185,0.27,37
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,6,25282,36.97,185,0.27,50
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,6,25685,37.56,185,0.27,79
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,6,1394,2.04,185,0.27,5
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,7,2380,3.48,409,0.6,22
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,7,13635,19.94,409,0.6,62
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,7,25282,36.97,409,0.6,159
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,7,25685,37.56,409,0.6,160
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,7,1394,2.04,409,0.6,6
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,8,2380,3.48,89,0.13,7
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,8,13635,19.94,89,0.13,8
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,8,25282,36.97,89,0.13,22
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,8,25685,37.56,89,0.13,51
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,8,1394,2.04,89,0.13,1
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,2380,3.48,186,0.27,11
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,13635,19.94,186,0.27,28
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,5-10 YEARS,9 AND MORE,25282,36.97,186,0.27,78
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,11-50 YEARS,9 AND MORE,25685,37.56,186,0.27,66
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,1394,2.04,186,0.27,3
