province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,083,BADIN DISTRICT,NA,NA,NA,YES,BADIN DISTRICT,76196,39781,6630,29785,60257,57366,35473,63109,62029,62343,5.06
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NA,NA,YES,BADIN TALUKA,26038,13492,2384,10162,22185,20233,13436,22221,23092,22321,5
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,NA,YES,BADIN MC,22273,12277,2082,7914,19552,17769,11779,19595,20443,19756,4.99
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,YES,CHARGE NO 04,22273,12277,2082,7914,19552,17769,11779,19595,20443,19756,4.99
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 01,2813,924,485,1404,2044,1948,849,2329,2611,2266,4.98
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 02,2569,1122,203,1244,2456,2017,977,2064,2142,2058,5.05
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 03,2174,1640,286,248,1813,2013,1660,2074,2130,2121,4.92
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 04,1718,1102,167,449,1579,1416,968,1544,1597,1631,4.96
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 05,1770,1271,217,282,1596,1316,1258,1624,1709,1754,4.74
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 06,1541,1013,152,376,1454,1056,987,1359,1460,1389,4.84
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 07,1541,1119,56,366,1507,1354,1055,1504,1523,1529,5.04
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 08,1289,1166,96,27,1271,1281,1243,1270,1277,1282,4.87
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 09,1435,757,134,544,1343,1234,675,1344,1369,1372,4.89
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 10,1358,563,56,739,1185,934,510,890,912,1012,5.29
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 11,1005,93,29,883,696,640,212,958,936,916,5.05
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN MC,CHARGE NO 04,NO,CIRCLE NO 12,1679,459,97,1123,1274,1300,462,1311,1405,1046,5.31
