province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,083,BADIN DISTRICT,NA,NA,NA,YES,BADIN DISTRICT,NA,1414614,730394,684113,107,28.88,39.2,17.86,28.04,89595,44540,7,50020,10892,12,8581,1605,3,1070741,343873,937073,691528,69910,257885,489716,1493239
SINDH,083,BADIN DISTRICT,BADIN TALUKA,NA,NA,YES,BADIN TALUKA,NA,322957,166841,156079,37,30.25,41.93,17.74,35.14,22116,9993,1,11778,2153,6,1948,357,2,286676,36281,214634,156999,16572,50858,115912,404846
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,NA,YES,BADIN STC,NA,99177,51099,48067,11,29.26,40.85,16.92,0,6813,3013,0,3400,432,0,596,56,0,83656,15521,65706,47775,5015,13468,35240,93507
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BADIN TC,YES,BADIN TC,NA,13008,6739,6269,0,54.96,65.63,43.54,0,1494,1087,0,772,137,0,178,13,0,12283,725,8938,6404,596,1668,5273,6759
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BADIN TC,NO,ABRI,0000000,5764,2946,2818,0,46.81,56.2,37.08,0,563,432,0,296,49,0,51,1,0,5466,298,3914,2755,266,386,2260,2034
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BADIN TC,NO,CHORAHLO,0000000,2055,1072,983,0,76.54,86.11,65.72,0,305,208,0,154,30,0,36,4,0,1942,113,1424,1028,86,413,952,1138
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BADIN TC,NO,JHURKANDI,0000000,2962,1571,1391,0,60.86,74.14,46.26,0,341,271,0,227,55,0,68,8,0,2894,68,1993,1396,133,374,1216,1445
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BADIN TC,NO,KALHORKI,0000000,2227,1150,1077,0,48.35,58.89,37.18,0,285,176,0,95,3,0,23,0,0,1981,246,1607,1225,111,495,845,2142
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAGHAR TC,YES,BAGHAR TC,NA,7150,3654,3496,0,29.84,41.52,17.87,0,509,226,0,300,33,0,45,14,0,5657,1493,4826,3586,421,386,2536,6112
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAGHAR TC,NO,BAGHAR,0000000,2061,1028,1033,0,30.29,37.9,22.75,0,111,83,0,80,13,0,10,2,0,1845,216,1393,1061,114,199,759,1822
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAGHAR TC,NO,BHANOO,0000000,1990,1014,976,0,31.29,40.54,21.48,0,128,57,0,65,8,0,16,8,0,793,1197,1304,949,101,175,656,1738
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAGHAR TC,NO,BORANDI,0000000,1869,950,919,0,22.08,37.46,6.88,0,153,36,0,68,3,0,7,1,0,1851,18,1300,989,136,9,691,2015
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAGHAR TC,NO,MORO,0000000,1230,662,568,0,38.96,54.99,21.61,0,117,50,0,87,9,0,12,3,0,1168,62,829,587,70,3,430,537
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAKHSHA TC,YES,BAKHSHA TC,NA,7430,3812,3616,2,18.47,27.67,8.67,0,393,119,0,163,17,0,35,5,0,6724,706,5084,3514,386,2014,3006,6928
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAKHSHA TC,NO,BAKHSHA,0000000,2052,1040,1010,2,27.67,41.86,12.08,0,188,53,0,55,4,0,4,0,0,1860,192,1395,974,96,482,860,2151
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAKHSHA TC,NO,JANKI,0000000,3484,1786,1698,0,12.24,19.31,4.94,0,114,29,0,57,4,0,24,4,0,3138,346,2385,1598,173,1008,1324,2151
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,BAKHSHA TC,NO,MARAI,0000000,1894,986,908,0,20.02,27.31,12.04,0,91,37,0,51,9,0,7,1,0,1726,168,1304,942,117,524,822,2626
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,DUNGHADI TC,YES,DUNGHADI TC,NA,6408,3276,3132,0,24.68,40.01,8.73,0,535,133,0,183,12,0,22,3,0,3794,2614,4112,3003,299,251,2102,5805
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,DUNGHADI TC,NO,DUNGHADI,0000000,2294,1154,1140,0,30.51,49.8,11,0,254,53,0,82,8,0,14,2,0,1136,1158,1462,1051,107,13,793,1436
SINDH,083,BADIN DISTRICT,BADIN TALUKA,BADIN STC,DUNGHADI TC,NO,KAND,0000000,1269,649,620,0,28.9,42.37,15.23,0,133,61,0,38,0,0,3,0,0,535,734,820,593,50,2,397,1828
