province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6858,1804958,931177,873589,192,106.59,263.19,21.63,5,1106272,2.61
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,NA,1414614,730394,684113,107,106.77,NA,NA,4.98,919784,2.29
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,NA,390344,200783,189476,85,105.97,NA,NA,5.06,186488,3.96
SINDH,083,BADIN DISTRICT,BADIN TALUKA,TOTAL,1816,454576,234513,220003,60,106.6,250.32,28.95,4.93,289259,2.4
SINDH,083,BADIN DISTRICT,BADIN TALUKA,RURAL,NA,322957,166841,156079,37,106.9,NA,NA,4.91,220598,2.02
SINDH,083,BADIN DISTRICT,BADIN TALUKA,URBAN,NA,131619,67672,63924,23,105.86,NA,NA,5,68661,3.48
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,TOTAL,1642,334440,172921,161490,29,107.08,203.68,15.95,5.24,182691,3.23
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,RURAL,NA,281087,145296,135779,12,107.01,NA,NA,5.24,163664,2.88
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,URBAN,NA,53353,27625,25711,17,107.44,NA,NA,5.26,19027,5.57
SINDH,083,BADIN DISTRICT,MATLI TALUKA,TOTAL,1143,444700,228721,215928,51,105.92,389.06,22.1,5.13,283273,2.4
SINDH,083,BADIN DISTRICT,MATLI TALUKA,RURAL,NA,346413,178283,168105,25,106.05,NA,NA,5.06,226306,2.26
SINDH,083,BADIN DISTRICT,MATLI TALUKA,URBAN,NA,98287,50438,47823,26,105.47,NA,NA,5.4,56967,2.91
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,TOTAL,569,172014,88396,83602,16,105.73,302.31,28.3,4.82,107902,2.48
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,RURAL,NA,123329,63538,59783,8,106.28,NA,NA,4.82,84883,1.98
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,URBAN,NA,48685,24858,23819,8,104.36,NA,NA,4.83,23019,4.01
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,TOTAL,1688,399228,206626,192566,36,107.3,236.51,14.63,4.81,243147,2.64
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,RURAL,NA,340828,176436,164367,25,107.34,NA,NA,4.82,224333,2.22
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,URBAN,NA,58400,30190,28199,11,107.06,NA,NA,4.75,18814,6.13
