province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,WALL,BAKED BRICKS/BLOCKS/STONES,94277,26.38,87577
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,WALL,UNBAKED BRICKS/MUD,68940,19.29,60934
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,WALL,WOOD/BAMBOO,179481,50.22,160593
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,WALL,OTHERS,14704,4.11,11608
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,ROOF,RCC/RBC,17117,4.79,14451
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,ROOF,CEMENT/IRON SHEETS,5380,1.51,5030
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,ROOF,GARDER/T.IRON,69027,19.31,65195
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,ROOF,WOOD/BAMBOO,254171,71.12,227062
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,OWNED,320712,89.73,ROOF,OTHERS,11707,3.28,8974
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,WALL,BAKED BRICKS/BLOCKS/STONES,94277,26.38,3880
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,WALL,UNBAKED BRICKS/MUD,68940,19.29,430
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,WALL,WOOD/BAMBOO,179481,50.22,788
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,WALL,OTHERS,14704,4.11,98
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,ROOF,RCC/RBC,17117,4.79,1564
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,ROOF,CEMENT/IRON SHEETS,5380,1.51,167
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,ROOF,GARDER/T.IRON,69027,19.31,2104
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,ROOF,WOOD/BAMBOO,254171,71.12,1264
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENTED,5196,1.45,ROOF,OTHERS,11707,3.28,97
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,WALL,BAKED BRICKS/BLOCKS/STONES,94277,26.38,2820
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,WALL,UNBAKED BRICKS/MUD,68940,19.29,7576
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,WALL,WOOD/BAMBOO,179481,50.22,18100
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,WALL,OTHERS,14704,4.11,2998
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,ROOF,RCC/RBC,17117,4.79,1102
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,ROOF,CEMENT/IRON SHEETS,5380,1.51,183
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,ROOF,GARDER/T.IRON,69027,19.31,1728
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,ROOF,WOOD/BAMBOO,254171,71.12,25845
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,RENT FREE,31494,8.81,ROOF,OTHERS,11707,3.28,2636
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,WALL,BAKED BRICKS/BLOCKS/STONES,49863,17.73,48279
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,WALL,UNBAKED BRICKS/MUD,59907,21.3,52749
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,WALL,WOOD/BAMBOO,158002,56.19,140693
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,WALL,OTHERS,13434,4.78,10615
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,ROOF,RCC/RBC,4278,1.52,4125
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,ROOF,CEMENT/IRON SHEETS,3539,1.26,3358
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,ROOF,GARDER/T.IRON,40767,14.5,39287
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,ROOF,WOOD/BAMBOO,221887,78.91,197349
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,OWNED,252336,89.73,ROOF,OTHERS,10735,3.82,8217
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,WALL,BAKED BRICKS/BLOCKS/STONES,49863,17.73,335
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,WALL,UNBAKED BRICKS/MUD,59907,21.3,277
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,WALL,WOOD/BAMBOO,158002,56.19,605
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,WALL,OTHERS,13434,4.78,63
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,ROOF,RCC/RBC,4278,1.52,58
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,ROOF,CEMENT/IRON SHEETS,3539,1.26,40
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,ROOF,GARDER/T.IRON,40767,14.5,269
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,ROOF,WOOD/BAMBOO,221887,78.91,855
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENTED,1280,0.46,ROOF,OTHERS,10735,3.82,58
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,WALL,BAKED BRICKS/BLOCKS/STONES,49863,17.73,1249
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,WALL,UNBAKED BRICKS/MUD,59907,21.3,6881
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,WALL,WOOD/BAMBOO,158002,56.19,16704
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,WALL,OTHERS,13434,4.78,2756
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,ROOF,RCC/RBC,4278,1.52,95
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,ROOF,CEMENT/IRON SHEETS,3539,1.26,141
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,ROOF,GARDER/T.IRON,40767,14.5,1211
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,ROOF,WOOD/BAMBOO,221887,78.91,23683
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,RENT FREE,27590,9.81,ROOF,OTHERS,10735,3.82,2460
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,WALL,BAKED BRICKS/BLOCKS/STONES,44414,58.29,39298
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,WALL,UNBAKED BRICKS/MUD,9033,11.85,8185
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,WALL,WOOD/BAMBOO,21479,28.19,19900
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,WALL,OTHERS,1270,1.67,993
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,ROOF,RCC/RBC,12839,16.85,10326
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,ROOF,CEMENT/IRON SHEETS,1841,2.42,1672
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,ROOF,GARDER/T.IRON,28260,37.09,25908
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,ROOF,WOOD/BAMBOO,32284,42.37,29713
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,OWNED,68376,89.74,ROOF,OTHERS,972,1.28,757
