province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,INSIDE WATER,TAP,94636,29.51,4611
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,INSIDE WATER,ELECTRIC/HAND PUMP,99274,30.95,1570
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,INSIDE WATER,PROTECTED WELL,3050,0.95,205
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,INSIDE WATER,UN-PROTECTED WELL,11208,3.49,253
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,INSIDE WATER,OTHERS,35716,11.14,614
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,OUTSIDE WATER,TAP,19797,6.17,674
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,OUTSIDE WATER,ELECTRIC/HAND PUMP,27598,8.61,380
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,OUTSIDE WATER,PROTECTED WELL,1266,0.39,11
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,OUTSIDE WATER,UN-PROTECTED WELL,2985,0.93,80
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,OUTSIDE WATER,SPRING,312,0.1,7
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,OUTSIDE WATER,CANAL/RIVER/POND,16600,5.18,305
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,OUTSIDE WATER,OTHERS,8270,2.58,230
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,COOKING FUEL,WOOD,269528,84.04,6970
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,COOKING FUEL,GAS,41537,12.95,1495
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,COOKING FUEL,KEROSENE OIL,1605,0.5,96
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,COOKING FUEL,OTHERS,8042,2.51,379
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,LIGHTING SOURCE,ELECTRICITY,172965,53.93,5621
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,LIGHTING SOURCE,KEROSENE OIL,49658,15.48,1236
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,LIGHTING SOURCE,GAS LAMP,1638,0.51,79
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,UNDER CONSTRUCTION,8940,2.79,LIGHTING SOURCE,OTHERS,96451,30.07,2004
