province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
FATA,037,FR PESHAWAR,NA,NA,NA,YES,FR PESHAWAR,NA,7074,3184,2112,1778,3578,3968,43,6745,6812,6000,8.98
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,NA,NA,YES,TRIBAL AREA ADJ. PESHAWAR DISTRICT,NA,7074,3184,2112,1778,3578,3968,43,6745,6812,6000,8.98
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,NA,YES,HASSAN KHEL TRIBE,NA,7074,3184,2112,1778,3578,3968,43,6745,6812,6000,8.98
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,YES,ASHO KHEL SECTION,NA,1736,473,662,601,790,1033,20,1711,1692,1403,9.66
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,AHEER KHEL,0000000,309,100,144,65,204,258,1,299,297,293,7.27
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,ALI KHEL,0000000,384,197,134,53,325,175,16,382,381,381,8.53
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,BASHI KHEL,0000000,110,27,6,77,14,9,0,110,107,109,13.21
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,FARIDI,0000000,202,46,93,63,36,0,1,201,201,187,10.58
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,MAHABAT KHEL,0000000,169,5,115,49,21,169,1,163,156,99,8.96
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,MURAD KHEL,0000000,137,22,8,107,50,136,0,137,136,6,9.85
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,PAKHI BALA,0000000,161,19,15,127,6,66,0,161,160,81,11.12
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,ROKHAN KHEL-I,0000000,92,21,52,19,64,92,0,92,90,92,11.61
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,ROKHAN KHEL-II,0000000,62,17,36,9,30,62,0,59,60,54,11.79
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,ASHO KHEL SECTION,NO,SAMBI KHEL,0000000,110,19,59,32,40,66,1,107,104,101,10.97
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA SECTION,YES,BORA SECTION,NA,141,77,16,48,87,141,0,139,139,141,9.19
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA SECTION,NO,BORA ALI KHEL,0000000,47,33,3,11,47,47,0,47,47,47,8.38
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA SECTION,NO,MOVEL KHEL,0000000,58,30,10,18,4,58,0,56,56,58,10.69
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA SECTION,NO,SHERA KHEL,0000000,36,14,3,19,36,36,0,36,36,36,7.83
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA/JAWAKI SECTION,YES,BORA/JAWAKI SECTION,NA,625,95,347,183,45,83,0,500,577,280,7.88
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA/JAWAKI SECTION,NO,GARA SHAMAT KHEL,0000000,31,4,15,12,0,14,0,14,28,18,8.9
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA/JAWAKI SECTION,NO,HATAM KHEL BALA BORA,0000000,48,1,43,4,1,47,0,47,43,40,11.25
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA/JAWAKI SECTION,NO,HATAM KHEL PAYAN BORA,0000000,126,36,24,66,7,0,0,121,121,124,7.85
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA/JAWAKI SECTION,NO,MUSA DARA,0000000,267,38,219,10,27,2,0,265,259,14,6.73
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA/JAWAKI SECTION,NO,PASTAVIANI ALI KHEL,0000000,5,2,1,2,1,1,0,5,5,5,7.2
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA/JAWAKI SECTION,NO,PASTAVIANI ATAM KHEL,0000000,96,2,21,73,2,19,0,1,76,35,6.8
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,BORA/JAWAKI SECTION,NO,TATA KHEL,0000000,52,12,24,16,7,0,0,47,45,44,12.23
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,JANO KOR SECTION,YES,JANO KOR SECTION,NA,2957,1802,672,483,1745,1299,4,2819,2824,2723,8.78
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,JANO KOR SECTION,NO,BARKI JANA KOR,0000000,430,332,67,31,197,168,0,402,419,361,7.76
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,JANO KOR SECTION,NO,DARVESH KHEL,0000000,146,57,78,11,102,141,0,136,131,120,8.61
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,JANO KOR SECTION,NO,MANDI,0000000,880,412,211,257,624,299,2,856,861,851,9.2
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,JANO KOR SECTION,NO,SAMA BADABER,0000000,570,379,95,96,402,146,1,525,531,526,8.45
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,JANO KOR SECTION,NO,SAMA BADABER HER CHAND,0000000,327,205,65,57,146,4,1,320,318,320,8.93
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,JANO KOR SECTION,NO,TATKI JANA KOR,0000000,604,417,156,31,274,541,0,580,564,545,9.17
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,YES,KHOI HASSAN KHEL SECTION,NA,1615,737,415,463,911,1412,19,1576,1580,1453,9.03
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,ALLADAD KHEL,0000000,64,23,21,20,13,64,0,63,64,63,8.61
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,BHAI KHAN KHEL,0000000,91,3,37,51,29,91,0,91,90,91,8.48
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,BOCHI KHEL,0000000,55,6,26,23,4,55,0,55,55,55,8.91
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,CHARA KHEL,0000000,224,142,52,30,91,224,0,216,216,196,10.56
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,MAZID KHEL,0000000,84,62,9,13,28,84,0,78,80,76,10.17
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,MISRI KHEL,0000000,89,47,22,20,23,89,0,89,89,89,6.85
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,MURID KHEL,0000000,143,49,22,72,129,143,4,136,142,138,9.78
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,PAI KHEL,0000000,110,51,23,36,64,110,0,110,108,106,7.18
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,SARMAST KHEL,0000000,185,90,26,69,170,169,2,178,181,181,8.79
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,HASSAN KHEL TRIBE,KHOI HASSAN KHEL SECTION,NO,SHAMAT KHEL,0000000,164,91,42,31,105,163,2,160,163,159,8.25
