province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,OWNED,1,6934,98.02,647,9.15,615
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENTED,1,12,0.17,647,9.15,1
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENT FREE,1,128,1.81,647,9.15,31
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,OWNED,2,6934,98.02,1837,25.97,1786
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENTED,2,12,0.17,1837,25.97,5
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENT FREE,2,128,1.81,1837,25.97,46
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,OWNED,3,6934,98.02,1785,25.23,1757
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENTED,3,12,0.17,1785,25.23,5
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENT FREE,3,128,1.81,1785,25.23,23
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,OWNED,4,6934,98.02,1341,18.96,1320
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENTED,4,12,0.17,1341,18.96,1
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENT FREE,4,128,1.81,1341,18.96,20
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,OWNED,5,6934,98.02,674,9.53,670
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENTED,5,12,0.17,674,9.53,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENT FREE,5,128,1.81,674,9.53,4
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,OWNED,6,6934,98.02,394,5.57,393
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,RENTED,6,12,0.17,394,5.57,0
