province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,1,14152,83.28,6098,35.88,5409
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,1,814,4.79,6098,35.88,110
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,1,2028,11.93,6098,35.88,579
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,2,14152,83.28,5144,30.27,4251
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,2,814,4.79,5144,30.27,193
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,2,2028,11.93,5144,30.27,700
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,3,14152,83.28,3127,18.4,2354
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,3,814,4.79,3127,18.4,250
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,3,2028,11.93,3127,18.4,523
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,4,14152,83.28,1235,7.27,964
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,4,814,4.79,1235,7.27,134
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,4,2028,11.93,1235,7.27,137
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,5,14152,83.28,568,3.34,453
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,5,814,4.79,568,3.34,71
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,5,2028,11.93,568,3.34,44
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,6,14152,83.28,310,1.82,263
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,6,814,4.79,310,1.82,31
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,6,2028,11.93,310,1.82,16
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,7,14152,83.28,176,1.04,149
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,7,814,4.79,176,1.04,14
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,7,2028,11.93,176,1.04,13
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,8,14152,83.28,134,0.79,121
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,8,814,4.79,134,0.79,8
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,8,2028,11.93,134,0.79,5
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,9,14152,83.28,202,1.19,188
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,9,814,4.79,202,1.19,3
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENT FREE,9,2028,11.93,202,1.19,11
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,1,11526,90.36,5248,41.14,4731
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,1,107,0.84,5248,41.14,25
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,1,1123,8.8,5248,41.14,492
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,2,11526,90.36,4086,32.03,3686
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,2,107,0.84,4086,32.03,35
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,2,1123,8.8,4086,32.03,365
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,3,11526,90.36,2054,16.1,1843
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,3,107,0.84,2054,16.1,24
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,3,1123,8.8,2054,16.1,187
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,4,11526,90.36,710,5.57,651
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,4,107,0.84,710,5.57,13
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,4,1123,8.8,710,5.57,46
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,5,11526,90.36,240,1.88,217
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,5,107,0.84,240,1.88,8
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,5,1123,8.8,240,1.88,15
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,6,11526,90.36,131,1.03,127
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,6,107,0.84,131,1.03,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,6,1123,8.8,131,1.03,4
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,7,11526,90.36,95,0.74,89
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,7,107,0.84,95,0.74,2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,7,1123,8.8,95,0.74,4
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,8,11526,90.36,71,0.56,67
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,8,107,0.84,71,0.56,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,8,1123,8.8,71,0.56,4
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,OWNED,9,11526,90.36,121,0.95,115
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENTED,9,107,0.84,121,0.95,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,RENT FREE,9,1123,8.8,121,0.95,6
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,URBAN,OWNED,1,2626,61.96,850,20.06,678
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,URBAN,RENTED,1,707,16.68,850,20.06,85
