province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,KITCHEN,SEPARATE,7139,50.45,114
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,KITCHEN,SHARED,2825,19.96,26
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,KITCHEN,NONE,4188,29.59,28
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,BATH,SEPARATE,8573,60.58,120
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,BATH,SHARED,2269,16.03,25
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,BATH,NONE,3310,23.39,23
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,LATRINE,SEWER,1410,9.96,35
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,LATRINE,SEPTIC TANK,1016,7.18,3
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,LATRINE,OPEN DRAIN,1569,11.09,13
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,LATRINE,PIT WITH SLAB,1817,12.84,24
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,LATRINE,OTHER,2578,18.22,56
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,LATRINE,NONE,5762,40.72,37
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,LESS THAN 5 YEARS,1227,8.67,KITCHEN,SEPARATE,7139,50.45,626
