province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,INSIDE WATER,TAP,2537,17.93,60
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,INSIDE WATER,ELECTRIC/HAND PUMP,1102,7.79,16
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,INSIDE WATER,PROTECTED WELL,3346,23.64,10
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,INSIDE WATER,UN-PROTECTED WELL,548,3.87,5
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,INSIDE WATER,OTHERS,2683,18.96,21
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,OUTSIDE WATER,TAP,30,0.21,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,OUTSIDE WATER,ELECTRIC/HAND PUMP,153,1.08,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,OUTSIDE WATER,PROTECTED WELL,37,0.26,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,OUTSIDE WATER,UN-PROTECTED WELL,383,2.71,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,OUTSIDE WATER,SPRING,1179,8.33,43
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,UNDER CONSTRUCTION,168,1.19,OUTSIDE WATER,CANAL/RIVER/POND,1088,7.69,3
