province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,WALL,BAKED BRICKS/BLOCKS/STONES,2563,15.08,1692
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,WALL,UNBAKED BRICKS/MUD,10483,61.69,9499
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,WALL,WOOD/BAMBOO,2090,12.3,1501
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,WALL,OTHERS,1858,10.93,1460
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,ROOF,RCC/RBC,505,2.97,217
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,ROOF,CEMENT/IRON SHEETS,237,1.39,209
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,ROOF,GARDER/T.IRON,3432,20.2,3112
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,ROOF,WOOD/BAMBOO,11077,65.18,9242
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,OWNED,14152,83.28,ROOF,OTHERS,1743,10.26,1372
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,814,4.79,WALL,BAKED BRICKS/BLOCKS/STONES,2563,15.08,312
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,814,4.79,WALL,UNBAKED BRICKS/MUD,10483,61.69,429
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,814,4.79,WALL,WOOD/BAMBOO,2090,12.3,54
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,814,4.79,WALL,OTHERS,1858,10.93,19
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,814,4.79,ROOF,RCC/RBC,505,2.97,151
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,RENTED,814,4.79,ROOF,CEMENT/IRON SHEETS,237,1.39,9
