province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,125,HARNAI DISTRICT,NA,NA,NA,YES,HARNAI DISTRICT,NA,12756,646,1967,10143,4900,8101,51,8403,8751,4038,5.57
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,NA,NA,YES,HARNAI TEHSIL,NA,8864,478,1665,6721,3303,5710,28,4956,5284,2897,5.62
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,NA,YES,HARNAI QH,NA,8864,478,1665,6721,3303,5710,28,4956,5284,2897,5.62
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,YES,MURRI BABIAN PC,NA,1036,5,16,1015,76,217,4,393,333,218,5.02
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,ANDARH,0000120,237,0,3,234,30,89,0,50,64,78,4.54
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,DALLO JALL,0000118,8,0,0,8,1,0,0,0,0,1,6.75
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,GULLO SHAH,0000117,48,0,0,48,21,0,0,0,0,10,5.27
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,ISPINKI,0000123,22,0,0,22,1,0,0,22,22,5,6.82
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,JURANI KUND,0000124,14,1,1,12,3,1,1,14,14,7,4.86
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,KOR YAK,0000116,65,0,10,55,0,1,1,1,1,1,4.35
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,MIAN KACH,0000119,195,3,2,190,2,125,2,146,156,98,4.99
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,MOHAK,0000122,40,1,0,39,2,1,0,40,40,1,4.73
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,PHOOR,0000121,28,0,0,28,8,0,0,26,26,1,4.07
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,PURH,0000115,379,0,0,379,8,0,0,94,10,16,5.39
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,MURRI BABIAN PC,NO,TANDURI,0000125,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,SADDAR HARNAI PC,YES,SADDAR HARNAI PC,NA,5229,464,1027,3738,2610,3817,14,3224,3519,2287,5.85
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,SADDAR HARNAI PC,NO,ARBOOZ,0000091,151,31,98,22,141,145,0,145,142,79,5.61
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,SADDAR HARNAI PC,NO,BAND,0000064,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI QH,SADDAR HARNAI PC,NO,BASTI RAHIM,0000071,0,0,0,0,0,0,0,0,0,0,0
