province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,125,HARNAI DISTRICT,NA,NA,NA,YES,HARNAI DISTRICT,4238,1104,1094,2040,3302,3930,154,3451,4098,2762,5.69
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,NA,NA,YES,HARNAI TEHSIL,2154,826,285,1043,2016,2121,145,1969,2096,2114,6.02
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,NA,YES,HARNAI MC,2154,826,285,1043,2016,2121,145,1969,2096,2114,6.02
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,CHARGE NO 02,YES,CHARGE NO 02,2154,826,285,1043,2016,2121,145,1969,2096,2114,6.02
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,CHARGE NO 02,NO,CIRCLE NO 01,1486,647,212,627,1403,1459,53,1417,1448,1461,5.98
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,CHARGE NO 02,NO,CIRCLE NO 02,668,179,73,416,613,662,92,552,648,653,6.11
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,NA,NA,YES,SHAHRIG TEHSIL,2084,278,809,997,1286,1809,9,1482,2002,648,5.35
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,NA,YES,SHAHRIG MC,2084,278,809,997,1286,1809,9,1482,2002,648,5.35
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,CHARGE NO 03,YES,CHARGE NO 03,2084,278,809,997,1286,1809,9,1482,2002,648,5.35
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,CHARGE NO 03,NO,CIRCLE NO 01,2084,278,809,997,1286,1809,9,1482,2002,648,5.35
