province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
BALOCHISTAN,125,HARNAI DISTRICT,NA,NA,NA,YES,HARNAI DISTRICT,24562,13841,10715,6,52.34,65.58,34.21,16.67,2144,953,0,1745,630,0,772,285,1,23994,568,17228,13300,1009,6237,10838
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,NA,NA,YES,HARNAI TEHSIL,13303,6950,6349,4,59.02,71.84,45.02,25,1176,737,0,1166,512,0,526,241,1,12818,485,9124,6853,596,3025,5989
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,NA,YES,HARNAI MC,13303,6950,6349,4,59.02,71.84,45.02,25,1176,737,0,1166,512,0,526,241,1,12818,485,9124,6853,596,3025,5989
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,CHARGE NO 02,YES,CHARGE NO 02,13303,6950,6349,4,59.02,71.84,45.02,25,1176,737,0,1166,512,0,526,241,1,12818,485,9124,6853,596,3025,5989
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,CHARGE NO 02,NO,CIRCLE NO 01,9183,4751,4428,4,56.63,70.1,42.14,25,745,469,0,784,299,0,355,163,1,8922,261,6218,4660,403,2021,4093
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,CHARGE NO 02,NO,CIRCLE NO 02,4120,2199,1921,0,64.14,75.49,51.32,0,431,268,0,382,213,0,171,78,0,3896,224,2906,2193,193,1004,1896
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,NA,NA,YES,SHAHRIG TEHSIL,11259,6891,4366,2,44.82,59.83,18.03,0,968,216,0,579,118,0,246,44,0,11176,83,8104,6447,413,3212,4849
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,NA,YES,SHAHRIG MC,11259,6891,4366,2,44.82,59.83,18.03,0,968,216,0,579,118,0,246,44,0,11176,83,8104,6447,413,3212,4849
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,CHARGE NO 03,YES,CHARGE NO 03,11259,6891,4366,2,44.82,59.83,18.03,0,968,216,0,579,118,0,246,44,0,11176,83,8104,6447,413,3212,4849
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,CHARGE NO 03,NO,CIRCLE NO 01,11259,6891,4366,2,44.82,59.83,18.03,0,968,216,0,579,118,0,246,44,0,11176,83,8104,6447,413,3212,4849
