province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,"10,000 - 24,999",9359,1.86,6.02,ALL SEXES,13303
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,"10,000 - 24,999",9359,1.86,6.02,MALE,6950
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,"10,000 - 24,999",9359,1.86,6.02,FEMALE,6349
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,HARNAI MC,"10,000 - 24,999",9359,1.86,6.02,TRANSGENDER,4
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,"10,000 - 24,999",NA,NA,5.35,ALL SEXES,11259
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,"10,000 - 24,999",NA,NA,5.35,MALE,6891
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,"10,000 - 24,999",NA,NA,5.35,FEMALE,4366
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,SHAHRIG MC,"10,000 - 24,999",NA,NA,5.35,TRANSGENDER,2
