province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,1 PERSON,1,2517,1.29,1.97,44817,22.94,5.19,1319
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,2 PERSONS,1,8404,4.3,1.9,44817,22.94,5.19,4196
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,3 PERSONS,1,12361,6.33,1.97,44817,22.94,5.19,5380
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,4 PERSONS,1,18753,9.6,2.09,44817,22.94,5.19,7038
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,5 PERSONS,1,25425,13.01,2.19,44817,22.94,5.19,8226
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,6 PERSONS,1,28126,14.4,2.32,44817,22.94,5.19,7512
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,7 PERSONS,1,24269,12.42,2.47,44817,22.94,5.19,5067
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,8 PERSONS,1,18687,9.56,2.65,44817,22.94,5.19,2919
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,9 PERSONS,1,13354,6.83,2.88,44817,22.94,5.19,1481
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,43491,22.26,3.93,44817,22.94,5.19,1679
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,1 PERSON,2,2517,1.29,1.97,63859,32.68,6.49,627
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,2 PERSONS,2,8404,4.3,1.9,63859,32.68,6.49,2508
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,3 PERSONS,2,12361,6.33,1.97,63859,32.68,6.49,4191
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,4 PERSONS,2,18753,9.6,2.09,63859,32.68,6.49,6773
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,5 PERSONS,2,25425,13.01,2.19,63859,32.68,6.49,9646
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,6 PERSONS,2,28126,14.4,2.32,63859,32.68,6.49,11137
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,7 PERSONS,2,24269,12.42,2.47,63859,32.68,6.49,9741
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,8 PERSONS,2,18687,9.56,2.65,63859,32.68,6.49,7230
