province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,155,ALL SEXES,1181460
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,155,MALE,598964
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,155,FEMALE,582426
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,TOTAL,155,TRANSGENDER,70
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"5,000 AND ABOVE",71,ALL SEXES,1041560
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"5,000 AND ABOVE",71,MALE,529294
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"5,000 AND ABOVE",71,FEMALE,512214
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"5,000 AND ABOVE",71,TRANSGENDER,52
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"2,000 - 4,999",30,ALL SEXES,92801
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"2,000 - 4,999",30,MALE,46234
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"2,000 - 4,999",30,FEMALE,46555
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"2,000 - 4,999",30,TRANSGENDER,12
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"1,000 - 1,999",24,ALL SEXES,37467
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"1,000 - 1,999",24,MALE,18498
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"1,000 - 1,999",24,FEMALE,18963
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,"1,000 - 1,999",24,TRANSGENDER,6
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,500 - 999,10,ALL SEXES,7934
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,500 - 999,10,MALE,4092
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,500 - 999,10,FEMALE,3842
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,500 - 999,10,TRANSGENDER,0
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,200 - 499,4,ALL SEXES,1454
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,200 - 499,4,MALE,707
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,200 - 499,4,FEMALE,747
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,200 - 499,4,TRANSGENDER,0
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,LESS THAN 200,4,ALL SEXES,244
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,LESS THAN 200,4,MALE,139
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,LESS THAN 200,4,FEMALE,105
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,LESS THAN 200,4,TRANSGENDER,0
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,UN-INHABITED,12,ALL SEXES,0
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,UN-INHABITED,12,MALE,0
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,UN-INHABITED,12,FEMALE,0
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NOWSHERA DISTRICT,UN-INHABITED,12,TRANSGENDER,0
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,TOTAL,45,ALL SEXES,267642
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,TOTAL,45,MALE,134577
