province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,NA,NA,NA,YES,NOWSHERA DISTRICT,339535,184071,155408,56,68.64,80.03,54.64,37.5,41079,28102,4,45783,17883,11,13662,6954,1,335093,4442,250909,190250,16045,88302,165801
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,NA,NA,YES,JEHANGIRA TEHSIL,86122,44685,41428,9,67.67,79.63,54.64,22.22,11067,7587,0,8618,4751,1,3558,1553,0,85905,217,63440,47199,4654,18905,40822
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,AKORA KHATTAK MC,NA,YES,AKORA KHATTAK MC,33013,17789,15221,3,75.1,84.94,63.02,66.67,4500,3172,0,3790,2254,1,2538,809,0,32928,85,24925,19077,1733,6582,16729
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,AKORA KHATTAK MC,CHARGE NO 03,YES,CHARGE NO 03,33013,17789,15221,3,75.1,84.94,63.02,66.67,4500,3172,0,3790,2254,1,2538,809,0,32928,85,24925,19077,1733,6582,16729
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,AKORA KHATTAK MC,CHARGE NO 03,NO,CIRCLE NO 01,14387,8290,6095,2,78.21,87.66,63.99,50,2001,1330,0,1673,955,0,1896,330,0,14382,5,11154,8706,690,3279,7635
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,AKORA KHATTAK MC,CHARGE NO 03,NO,CIRCLE NO 02,11259,5744,5514,1,67.04,77.39,56.31,100,1372,999,0,1149,692,1,369,277,0,11238,21,8198,6159,622,1693,5364
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,AKORA KHATTAK MC,CHARGE NO 03,NO,CIRCLE NO 03,7367,3755,3612,0,80.75,89.59,71.39,0,1127,843,0,968,607,0,273,202,0,7308,59,5573,4212,421,1610,3730
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,JEHANGIRA MC,NA,YES,JEHANGIRA MC,53109,26896,26207,6,62.86,75.86,49.75,0,6567,4415,0,4828,2497,0,1020,744,0,52977,132,38515,28122,2921,12323,24093
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,JEHANGIRA MC,CHARGE NO 02,YES,CHARGE NO 02,53109,26896,26207,6,62.86,75.86,49.75,0,6567,4415,0,4828,2497,0,1020,744,0,52977,132,38515,28122,2921,12323,24093
KHYBER PAKTUNKHWA,017,NOWSHERA DISTRICT,JEHANGIRA TEHSIL,JEHANGIRA MC,CHARGE NO 02,NO,CIRCLE NO 01,10477,5424,5048,5,63.47,75.57,50.64,0,1424,1035,0,1017,473,0,176,97,0,10397,80,7642,5519,526,2267,4565
