province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,1648708,270196,46430,47640,55970,58421,61735,285931,58351,59291,55654,62969,49666,213984,55408,39865,44676,36400,37635,173798,35715,35209,31677,38656,32541,129429,33468,25823,25814,22787,21537,114548,24936,22144,21468,24064,21936,103423,23225,21596,19892,19673,19037,91106,19325,19097,18572,17420,16692,67898,15438,14523,13745,12313,11879,55219,11535,11442,11231,10986,10025,41233,10107,8988,7914,7338,6886,29320,6748,5890,5700,5555,5427,26788,6157,5545,5357,5080,4649,18253,4373,4116,3520,3258,2986,12481,3093,2868,2409,2145,1966,15101
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,850272,138098,24101,24235,28131,29934,31697,150559,30598,30619,29383,33287,26672,115435,29633,21443,24214,19891,20254,92414,19732,19076,17446,19428,16732,65272,17115,12950,13265,11249,10693,56008,12169,11042,10574,11504,10719,50666,11252,10652,9833,9475,9454,46498,9946,9830,9473,8807,8442,33645,7565,7186,6770,6111,6013,28791,5875,5997,5883,5726,5310,22263,5227,4929,4267,4088,3752,15163,3557,3190,2969,2755,2692,12840,2963,2563,2558,2444,2312,9208,2190,2131,1781,1603,1503,6075,1484,1426,1087,1106,972,7337
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,798271,132098,22329,23405,27839,28487,30038,135372,27753,28672,26271,29682,22994,98549,25775,18422,20462,16509,17381,81361,15979,16129,14229,19218,15806,64132,16344,12869,12543,11535,10841,58515,12760,11100,10891,12553,11211,52738,11960,10942,10057,10197,9582,44592,9370,9264,9099,8611,8248,34241,7869,7336,6972,6200,5864,26417,5656,5442,5348,5260,4711,18963,4879,4059,3642,3249,3134,14152,3189,2700,2730,2799,2734,13944,3193,2982,2798,2635,2336,9042,2182,1984,1738,1655,1483,6396,1602,1442,1320,1039,993,7759
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,4,2,10,3,25,9,4,6,3,3,25,7,2,3,7,6,19,13,2,2,1,1,16,9,3,0,2,2,12,4,1,3,2,2,11,4,3,0,0,4,7,1,0,5,1,0,5,2,0,1,1,1,4,1,0,1,1,1,3,1,1,1,0,0,10,7,0,2,0,1,5
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,1287887,218514,37494,37730,45825,47067,50398,230392,46871,48577,44207,51555,39182,168601,45089,30710,35626,27866,29310,132141,27043,26927,23574,29913,24684,97439,25996,19259,19462,16759,15963,86446,19273,16472,15915,18145,16641,79316,17965,16588,15136,15014,14613,70205,14960,14892,14618,13027,12708,51239,11665,11036,10531,9136,8871,42212,8851,8630,8714,8359,7658,31451,7729,6906,5990,5588,5238,22514,5152,4492,4452,4241,4177,20773,4796,4248,4149,3947,3633,14460,3476,3259,2807,2557,2361,9960,2501,2295,1908,1690,1566,12224
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,MALE,663716,111357,19386,19150,22828,24098,25895,121362,24595,25059,23394,27194,21120,91209,24127,16573,19362,15285,15862,70703,15110,14719,13120,15046,12708,49213,13273,9667,10079,8265,7929,42055,9383,8214,7841,8584,8033,38652,8667,8139,7465,7169,7212,35792,7713,7689,7487,6543,6360,24995,5578,5459,5145,4409,4404,21819,4458,4456,4499,4360,4046,16886,3950,3794,3164,3125,2853,11559,2710,2395,2279,2110,2065,9920,2325,1959,1972,1871,1793,7323,1733,1682,1420,1281,1207,4866,1187,1168,858,888,765,6005
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,FEMALE,624062,107157,18108,18580,22997,22969,24503,109030,22276,23518,20813,24361,18062,77392,20962,14137,16264,12581,13448,61420,11929,12205,10453,14860,11973,48211,12717,9590,9379,8493,8032,44372,9886,8256,8072,9554,8604,40653,9290,8449,7670,7844,7400,34403,7242,7201,7131,6483,6346,26238,6084,5577,5385,4725,4467,20387,4389,4173,4215,3999,3611,14560,3779,3112,2822,2462,2385,10954,2442,2097,2173,2131,2111,10849,2470,2289,2176,2075,1839,7134,1742,1576,1386,1276,1154,5086,1309,1127,1048,802,800,6216
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,TRANSGENDER,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3,1,7,3,15,6,2,4,1,2,19,4,2,2,7,4,11,8,0,1,1,1,10,5,2,0,1,2,6,3,0,1,2,0,6,4,1,0,0,1,5,0,0,4,1,0,1,0,0,0,0,1,4,1,0,1,1,1,3,1,1,1,0,0,8,5,0,2,0,1,3
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,ALL SEXES,360821,51682,8936,9910,10145,11354,11337,55539,11480,10714,11447,11414,10484,45383,10319,9155,9050,8534,8325,41657,8672,8282,8103,8743,7857,31990,7472,6564,6352,6028,5574,28102,5663,5672,5553,5919,5295,24107,5260,5008,4756,4659,4424,20901,4365,4205,3954,4393,3984,16659,3773,3487,3214,3177,3008,13007,2684,2812,2517,2627,2367,9782,2378,2082,1924,1750,1648,6806,1596,1398,1248,1314,1250,6015,1361,1297,1208,1133,1016,3793,897,857,713,701,625,2521,592,573,501,455,400,2877
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,MALE,186556,26741,4715,5085,5303,5836,5802,29197,6003,5560,5989,6093,5552,24226,5506,4870,4852,4606,4392,21711,4622,4357,4326,4382,4024,16059,3842,3283,3186,2984,2764,13953,2786,2828,2733,2920,2686,12014,2585,2513,2368,2306,2242,10706,2233,2141,1986,2264,2082,8650,1987,1727,1625,1702,1609,6972,1417,1541,1384,1366,1264,5377,1277,1135,1103,963,899,3604,847,795,690,645,627,2920,638,604,586,573,519,1885,457,449,361,322,296,1209,297,258,229,218,207,1332
