province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6778,2.59,BAKED BRICKS/BLOCKS/STONES,3640,1.39,728
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6778,2.59,UNBAKED BRICKS/MUD,1535,0.59,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6778,2.59,WOOD/BAMBOO,731,0.28,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6778,2.59,OTHERS,270,0.1,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6778,2.59,BAKED BRICKS/BLOCKS/STONES,32092,12.26,1519
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6778,2.59,UNBAKED BRICKS/MUD,18502,7.07,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6778,2.59,WOOD/BAMBOO,9275,3.54,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6778,2.59,OTHERS,1559,0.6,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6778,2.59,BAKED BRICKS/BLOCKS/STONES,61303,23.42,2361
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6778,2.59,UNBAKED BRICKS/MUD,29345,11.21,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6778,2.59,WOOD/BAMBOO,12130,4.63,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6778,2.59,OTHERS,1489,0.57,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6778,2.59,BAKED BRICKS/BLOCKS/STONES,52417,20.02,2053
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6778,2.59,UNBAKED BRICKS/MUD,21701,8.29,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6778,2.59,WOOD/BAMBOO,8712,3.33,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6778,2.59,OTHERS,1409,0.54,0
