province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,6083,1648708,850272,798271,165,106.51,271.04,21.89,5.56,968797,2.83
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,NA,1287887,663716,624062,109,106.35,NA,NA,5.56,810296,2.46
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,NA,360821,186556,174209,56,107.09,NA,NA,5.57,158501,4.42
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,TOTAL,2088,310709,161079,149604,26,107.67,148.81,27.77,5.75,178154,2.97
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,RURAL,NA,224423,116233,108173,17,107.45,NA,NA,5.71,143539,2.38
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,URBAN,NA,86286,44846,41431,9,108.24,NA,NA,5.86,34615,4.92
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,TOTAL,763,507087,260772,246236,79,105.9,664.6,24.52,5.52,298634,2.82
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,RURAL,NA,382741,196603,186086,52,105.65,NA,NA,5.54,238468,2.52
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,URBAN,NA,124346,64169,60150,27,106.68,NA,NA,5.45,60166,3.89
SINDH,080,GHOTKI DISTRICT,KHANGARH TALUKA,TOTAL,1986,149667,76994,72662,11,105.96,75.36,20.33,5.4,86173,2.94
SINDH,080,GHOTKI DISTRICT,KHANGARH TALUKA,RURAL,NA,119244,61430,57808,6,106.27,NA,NA,5.45,86173,1.72
SINDH,080,GHOTKI DISTRICT,KHANGARH TALUKA,URBAN,NA,30423,15564,14854,5,104.78,NA,NA,5.24,NA,NA
SINDH,080,GHOTKI DISTRICT,MIRPUR MATHELO TALUKA,TOTAL,593,327821,168477,159320,24,105.75,552.82,22.96,5.27,198420,2.67
SINDH,080,GHOTKI DISTRICT,MIRPUR MATHELO TALUKA,RURAL,NA,252551,129463,123074,14,105.19,NA,NA,5.25,155999,2.56
SINDH,080,GHOTKI DISTRICT,MIRPUR MATHELO TALUKA,URBAN,NA,75270,39014,36246,10,107.64,NA,NA,5.31,42421,3.06
SINDH,080,GHOTKI DISTRICT,UBAURO TALUKA,TOTAL,653,353424,182950,170449,25,107.33,541.23,12.59,5.83,207416,2.84
SINDH,080,GHOTKI DISTRICT,UBAURO TALUKA,RURAL,NA,308928,159987,148921,20,107.43,NA,NA,5.79,186117,2.7
SINDH,080,GHOTKI DISTRICT,UBAURO TALUKA,URBAN,NA,44496,22963,21528,5,106.67,NA,NA,6.1,21299,3.95
