province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,5475,1338035,680567,657290,178,103.54,244.39,29.66,6.05,924294,1.96
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,RURAL,NA,941232,478576,462534,122,103.47,NA,NA,6.13,757345,1.15
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,URBAN,NA,396803,201991,194756,56,103.71,NA,NA,5.86,166949,4.65
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,TOTAL,2260,393374,200678,192634,62,104.18,174.06,25.67,6.23,268934,2.02
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,RURAL,NA,292404,149000,143364,40,103.93,NA,NA,6.33,210565,1.74
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,URBAN,NA,100970,51678,49270,22,104.89,NA,NA,5.96,58369,2.92
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,TOTAL,374,157934,80579,77334,21,104.2,422.28,26.79,5.94,98782,2.5
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,RURAL,NA,115622,58917,56690,15,103.93,NA,NA,5.92,89891,1.33
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,URBAN,NA,42312,21662,20644,6,104.93,NA,NA,5.98,8891,8.54
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,TOTAL,309,151410,76934,74456,20,103.33,490,24.98,6.02,113779,1.51
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,RURAL,NA,113591,57725,55848,18,103.36,NA,NA,6.07,90302,1.21
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,URBAN,NA,37819,19209,18608,2,103.23,NA,NA,5.89,23477,2.54
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,TOTAL,1033,85767,43613,42146,8,103.48,83.03,32.21,5.97,63706,1.57
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,RURAL,NA,58144,29585,28554,5,103.61,NA,NA,6.08,63706,-0.48
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,URBAN,NA,27623,14028,13592,3,103.21,NA,NA,5.76,NA,NA
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SHAHDAD KOT TALUKA,TOTAL,419,202564,102533,100003,28,102.53,483.45,58.71,6.09,126619,2.5
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SHAHDAD KOT TALUKA,RURAL,NA,83629,42166,41451,12,101.72,NA,NA,6.19,66183,1.24
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SHAHDAD KOT TALUKA,URBAN,NA,118935,60367,58552,16,103.1,NA,NA,6.02,60436,3.62
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SUJAWAL JUNEJO TALUKA,TOTAL,385,117467,59729,57723,15,103.48,305.11,0,6.28,83026,1.84
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SUJAWAL JUNEJO TALUKA,RURAL,NA,117467,59729,57723,15,103.48,NA,NA,6.28,83026,1.84
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SUJAWAL JUNEJO TALUKA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,WARAH TALUKA,TOTAL,695,229519,116501,112994,24,103.1,330.24,30.13,5.72,169448,1.61
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,WARAH TALUKA,RURAL,NA,160375,81454,78904,17,103.23,NA,NA,5.85,153672,0.22
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,WARAH TALUKA,URBAN,NA,69144,35047,34090,7,102.81,NA,NA,5.44,15776,8.07
